Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~3500~3500~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1780,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50013,55041,74857,56862,50000,55041,75114,56970,750,0,0,0,288,4,225187,344800,1930,343910,890,971,18,741,18,0,0,1535,32.575,31.8905
2,6,100000,50136,55004,100000,58977,50000,55004,100000,59003,561,120,0,0,416,34,687839,952372,1967,904659,47713,2042,87,1695,87,0,0,1645,30.413,30.1136
3,6,100000,50007,55034,99952,56956,50000,55034,100000,56976,586,111,0,0,379,4,526539,714858,1937,713781,1077,1952,19,1675,19,0,0,1679,29.7819,30.5999
4,6,100000,50134,55029,99974,56941,50000,55029,100000,56970,573,115,0,0,285,2,447597,625598,1942,625591,7,1725,3,1537,3,0,0,1545,32.318,32.9888
5,6,100000,50000,55159,99997,59231,50000,55159,100000,59291,602,124,0,0,414,31,604170,853453,1812,812839,40614,1997,85,1675,85,0,0,1640,30.5003,30.5399
6,6,100000,50000,55010,99995,56666,50000,55010,100000,56970,596,103,0,0,338,1,473160,650514,1961,650514,0,1845,0,1638,0,0,0,1650,30.3062,31.0547
7,6,100000,50043,55021,99994,56938,50000,55021,100000,56970,549,114,0,0,339,4,512067,669104,1950,668728,376,1863,9,1633,9,0,0,1644,30.3956,30.6666
8,6,100000,50013,0,99993,0,50000,0,100000,0,607,100,0,0,140,1,455834,570547,0,570547,0,1627,0,1626,-1,0,0,1643,30.4275,31.53
9,6,100000,50023,55004,99997,56781,50000,55004,100000,56970,584,95,0,0,382,6,497921,686631,1967,685230,1401,1897,15,1621,15,0,0,1628,30.7105,30.8832
10,6,100000,50000,55018,99996,56981,50000,55018,100000,56984,572,102,0,0,324,3,517964,677815,1953,677103,712,1904,26,1637,26,0,0,1644,30.4285,31.5115
11,6,100000,50000,55013,99981,57117,50000,55013,100000,57126,597,118,0,0,307,10,439496,649604,1958,646349,3255,1800,27,1555,27,0,0,1560,32.0051,31.618
12,6,100000,50000,55182,100000,56874,50000,55182,100000,56970,601,111,0,0,325,2,454002,652984,1789,652983,1,1808,1,1602,1,0,0,1614,30.9777,29.167
13,6,100000,50022,55031,99997,56941,50000,55031,100000,56970,598,101,0,0,326,2,468987,637752,1940,637746,6,1844,2,1621,2,0,0,1634,30.6111,31.0421
14,6,100000,50000,55035,99996,56810,50000,55035,100000,56970,549,123,0,0,377,7,528584,701431,1936,698177,3254,1916,24,1649,24,0,0,1653,30.2645,30.067
15,6,100000,50000,55041,100000,60281,50000,55041,100000,60281,596,111,0,0,472,75,955113,1341074,1930,1197749,143325,2109,151,1722,151,0,0,1577,31.7253,31.3386
16,6,100000,50000,55011,99980,60097,50000,55011,100000,60146,611,112,0,0,456,52,830323,1160972,1960,1064781,96191,2142,130,1714,130,0,0,1613,31.0019,30.6627
17,6,100000,50000,55010,99991,56952,50000,55010,100000,56993,599,110,0,0,326,4,491817,653557,1961,652574,983,1827,24,1605,24,0,0,1611,31.0391,31.2413
18,6,100000,50000,55045,99994,56950,50000,55045,100000,57114,592,116,0,0,374,7,487863,650456,1926,648556,1900,1877,11,1625,11,0,0,1639,30.5183,31.4952
19,6,100000,50095,55024,99995,60405,50000,55024,100000,60512,606,111,0,0,419,47,718627,1061379,1947,973935,87444,2051,139,1659,139,0,0,1572,31.7899,31.9965
20,6,100000,50000,55107,97705,57076,50000,55107,97964,57170,649,38,0,0,329,11,447695,631132,1864,628395,2737,1752,17,1516,17,0,0,1577,31.6954,32.1074
21,6,100000,50044,55113,99983,56958,50000,55113,100000,56970,574,108,0,0,340,1,512412,682711,1858,682711,0,1844,0,1607,0,0,0,1610,31.0709,30.1419
22,6,100000,50093,55211,99999,61719,50000,55211,100000,61719,617,108,0,0,454,112,1042133,1517749,1760,1269474,248275,2254,242,1850,241,0,0,1682,29.7418,30.4797
23,6,100000,50000,55096,99999,56957,50000,55096,100000,56970,610,104,0,0,327,1,508815,689836,1875,689836,0,1922,0,1697,0,0,0,1699,29.4146,28.8745
24,6,100000,50000,55003,99997,56955,50000,55003,100000,56970,566,130,0,0,313,2,477742,665993,1968,665973,20,1891,2,1633,2,0,0,1641,30.4805,30.5569
25,6,100000,50105,55109,99988,64538,50000,55109,100000,64567,581,95,0,0,481,169,1657918,2439775,1862,1847810,591965,2383,424,1923,424,0,0,1682,29.7394,30.2096
26,6,100000,50000,55045,99987,62290,50000,55045,100000,62301,606,102,0,0,502,88,1096280,1542485,1926,1291922,250563,2191,233,1724,233,0,0,1545,32.375,31.801
27,6,100000,50000,55017,99991,58760,50000,55017,100000,58760,603,137,0,0,410,33,613423,862891,1954,818865,44026,1969,91,1650,91,0,0,1593,31.3788,31.7615
28,6,100000,50000,55039,100000,60561,50000,55039,100000,60629,606,109,0,0,402,61,891050,1299362,1932,1158525,140837,2157,158,1783,157,0,0,1642,30.4692,31.56
29,6,100000,50129,55241,99994,62009,50000,55241,100000,62009,600,125,0,0,452,112,1153280,1683334,1730,1391307,292027,2158,247,1796,247,0,0,1594,31.3421,29.8793
30,6,100000,50023,55133,100000,62344,50000,55133,100000,62368,612,122,0,0,447,96,1040212,1452593,1838,1197500,255093,2194,230,1755,228,0,0,1592,31.4148,30.6158
31,6,100000,50074,55012,92323,59369,50000,55012,92640,59412,699,0,0,0,464,34,626689,856213,1959,802854,53359,1858,87,1451,87,0,0,1644,30.3956,28.8504
32,6,100000,50000,55012,99999,58534,50000,55012,100000,58534,596,113,0,0,401,14,639143,890868,1959,874937,15931,2040,55,1719,55,0,0,1667,30.0042,30.7731
33,6,100000,50000,55008,99993,60678,50000,55008,100000,60773,578,105,0,0,459,80,858916,1288611,1963,1127698,160913,2162,159,1732,159,0,0,1631,30.6748,29.4135
34,6,100000,50055,55080,99997,56797,50000,55080,100000,56970,603,110,0,0,327,5,472930,643704,1891,642309,1395,1803,10,1576,10,0,0,1584,31.5452,31.625
35,6,100000,50023,55052,99990,63477,50000,55052,100000,63513,583,99,0,0,424,140,1324204,1912731,1919,1483288,429443,2235,317,1811,317,0,0,1620,30.866,30.7999
36,6,100000,50066,55006,99990,56942,50000,55006,100000,56970,608,125,0,0,347,4,512358,669299,1965,669222,77,1870,7,1635,7,0,0,1644,30.3932,30.2064
37,6,100000,50000,55247,99990,56936,50000,55247,100000,56970,584,109,0,0,362,1,497647,675297,1724,675297,0,1872,0,1621,0,0,0,1623,30.8107,30.8198
38,6,100000,50167,55161,100000,56849,50000,55161,100000,56970,599,143,0,0,307,2,503131,678148,1810,678147,1,1855,1,1664,1,0,0,1682,29.7436,30.6425
39,6,100000,50000,55036,75204,56928,50000,55036,75421,56970,689,0,0,0,348,1,265715,372244,1935,372244,0,1085,0,819,0,0,0,1625,30.766,32.2233
40,6,100000,50017,55056,99972,58158,50000,55056,100000,58307,563,124,0,0,390,22,586780,808352,1915,787562,20790,1998,61,1659,61,0,0,1623,30.8243,31.645
41,6,100000,50095,55277,100000,60433,50000,55277,100000,60456,607,104,0,0,452,78,898008,1337580,1694,1182254,155326,2132,193,1756,192,0,0,1622,30.8155,31.8814
42,6,100000,50035,55078,99990,64223,50000,55078,100000,64267,579,107,0,0,451,156,1574760,2159082,1893,1657847,501235,2332,349,1900,348,0,0,1659,30.1484,30.3189
43,6,100000,50000,55058,99979,56859,50000,55058,100000,56970,578,100,0,0,345,4,482085,656899,1913,656780,119,1841,3,1593,3,0,0,1604,31.1323,30.4235
44,6,100000,50033,55188,99989,60869,50000,55188,100000,60985,601,112,0,0,466,81,1017765,1419752,1783,1230887,188865,2174,185,1769,184,0,0,1617,30.9165,32.6672
45,6,100000,50000,55033,100000,57969,50000,55033,100000,58050,640,109,0,0,358,14,581902,780269,1938,767505,12764,1943,58,1664,58,0,0,1650,30.3069,30.9441
46,6,100000,50000,55085,99995,56959,50000,55085,100000,56980,546,126,0,0,349,6,527808,714209,1886,712662,1547,1931,34,1689,34,0,0,1683,29.717,29.1404
47,6,100000,50011,55005,99999,59431,50000,55005,100000,59444,620,98,0,0,462,47,669747,957609,1966,901634,55975,2005,99,1621,92,0,0,1558,32.0925,30.6301
48,6,100000,50000,55024,99826,56947,50000,55024,100000,56970,593,101,0,0,332,4,477296,653032,1947,652724,308,1745,3,1504,3,0,0,1512,33.0788,33.9618
49,6,100000,50019,55093,99992,56955,50000,55093,100000,56970,604,102,0,0,354,2,466934,676354,1878,676353,1,1812,2,1587,1,0,0,1591,31.4277,30.7216
50,6,100000,50000,55081,99999,63336,50000,55081,100000,63421,647,105,0,0,477,139,1438126,2086970,1890,1624625,462345,2332,341,1872,339,0,0,1647,30.3676,30.3547
51,6,100000,50112,55080,99996,56940,50000,55080,100000,56976,595,122,0,0,378,5,486613,677538,1891,676390,1148,1888,20,1630,20,0,0,1635,30.5747,29.1091
52,6,100000,50000,55010,99998,56910,50000,55010,100000,56970,567,126,0,0,319,6,489229,669102,1961,666521,2581,1828,31,1597,31,0,0,1605,31.1621,31.7268
53,6,100000,50000,55019,86043,57991,50000,55019,86385,58036,710,0,0,0,381,11,481547,649354,1952,638634,10720,1541,53,1257,53,0,0,1690,29.5921,29.5149
54,6,100000,50001,55015,99994,56913,50000,55015,100000,56970,590,102,0,0,329,6,457565,669835,1956,669010,825,1829,8,1556,8,0,0,1564,31.9616,32.3196
55,6,100000,50216,55034,99999,56936,50000,55034,100000,56970,581,119,0,0,325,2,484811,655253,1937,655202,51,1839,2,1600,2,0,0,1614,30.9975,31.1952
56,6,100000,50000,55027,99992,63687,50000,55027,100000,63738,609,122,0,0,456,113,1136835,1792005,1944,1434064,357941,2296,290,1824,290,0,0,1603,31.1567,31.741
57,6,100000,50062,55009,99974,59363,50000,55009,100000,59366,579,116,0,0,422,44,648178,962586,1962,900994,61592,2038,108,1654,108,0,0,1575,31.7618,31.1729
58,6,100000,50011,55195,99987,59686,50000,55195,100000,59751,543,106,0,0,439,32,676128,946055,1776,891340,54715,2118,95,1736,95,0,0,1680,29.7635,29.4
59,6,100000,50054,55018,99998,58866,50000,55018,100000,58866,595,112,0,0,373,11,540040,800285,1953,787406,12879,1999,62,1662,62,0,0,1622,30.8384,32.4965
