Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~3500~3500~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50000,55091,99998,61345,50000,55091,100000,61345,637,113,0,0,419,81,1015928,1591517,1980,1407039,184478,2071,184,1688,184,0,0,1542,32.4328,31.8479
2,6,100000,50000,55054,100000,58671,50000,55054,100000,58671,559,122,0,0,422,26,893463,1261269,2017,1228940,32329,2054,78,1702,78,0,0,1649,30.2797,30.1804
3,6,100000,50057,55014,99985,58700,50000,55014,100000,58722,584,113,0,0,421,25,909359,1282531,2057,1257985,24546,2102,104,1735,104,0,0,1685,29.6811,30.482
4,6,100000,50000,55020,99986,59243,50000,55020,100000,59273,569,119,0,0,390,27,761228,1147298,2051,1106615,40683,1931,73,1595,73,0,0,1549,32.2894,32.9074
5,6,100000,50012,55005,99997,58094,50000,55005,100000,58249,601,125,0,0,419,10,731705,1085614,2066,1077613,8001,1988,55,1658,55,0,0,1643,30.4391,30.6984
6,6,100000,50000,55047,99995,58165,50000,55047,100000,58231,594,105,0,0,374,8,716887,1049081,2024,1042562,6519,1961,42,1663,42,0,0,1654,30.2384,31.0378
7,6,100000,50093,55010,99994,57067,50000,55010,100000,57083,548,115,0,0,358,3,738783,1003614,2061,1003431,183,1898,13,1635,13,0,0,1648,30.3497,30.7917
8,6,100000,50000,55297,99994,57070,50000,55297,100000,57070,603,104,0,0,338,5,748254,1005537,1774,1004534,1003,1875,36,1649,35,0,0,1649,30.3362,31.4951
9,6,100000,50007,55045,99996,57042,50000,55045,100000,57093,581,98,0,0,383,5,710131,1008393,2026,1007649,744,1909,11,1628,11,0,0,1634,30.6148,30.9329
10,6,100000,50000,55068,99998,59261,50000,55068,100000,59261,570,104,0,0,404,11,838682,1150482,2003,1137579,12903,2053,53,1679,53,0,0,1645,30.4094,31.4973
11,6,100000,50000,55026,99981,57117,50000,55026,100000,57168,596,119,0,0,310,9,625009,950936,2045,949076,1860,1803,15,1559,15,0,0,1565,31.9405,31.7361
12,6,100000,50035,55001,100000,57043,50000,55001,100000,57070,599,113,0,0,345,1,675470,980612,2070,980612,0,1865,0,1609,0,0,0,1618,30.9122,29.1614
13,6,100000,50072,55081,99997,62527,50000,55081,100000,62664,593,106,0,0,452,136,1323846,2017251,1990,1659420,357831,2275,294,1836,294,0,0,1643,30.422,30.9887
14,6,100000,50037,55006,99999,62692,50000,55006,100000,62692,545,127,0,0,441,110,1471846,2142867,2065,1819879,322988,2326,265,1869,264,0,0,1660,30.1338,30.1493
15,6,100000,50037,55091,100000,60794,50000,55091,100000,60794,590,117,0,0,469,99,1241690,1766042,1980,1575056,190986,2152,196,1761,196,0,0,1583,31.598,31.2155
16,6,100000,50028,55061,99980,59885,50000,55061,100000,59925,607,116,0,0,443,40,935498,1341231,2010,1279914,61317,2102,91,1706,91,0,0,1618,30.8732,30.6239
17,6,100000,50005,55049,99991,57053,50000,55049,100000,57070,594,115,0,0,353,3,724606,984570,2022,984536,34,1862,2,1613,2,0,0,1619,30.89,31.2345
18,6,100000,50000,55095,99999,57233,50000,55095,100000,57241,588,120,0,0,374,7,705502,976904,1976,973337,3567,1896,24,1635,24,0,0,1644,30.4303,31.4049
19,6,100000,50145,55074,99995,57054,50000,55074,100000,57070,605,112,0,0,373,2,673854,955027,1997,955026,1,1812,1,1572,1,0,0,1575,31.7592,32.1841
20,6,100000,50000,55013,100000,62049,50000,55013,100000,62217,576,111,0,0,424,87,1244395,1918784,2058,1675826,242958,2189,231,1760,231,0,0,1586,31.5312,32.0635
21,6,100000,50094,55172,99991,57054,50000,55172,100000,57160,571,111,0,0,340,7,703609,991112,1899,988167,2945,1845,31,1609,31,0,0,1613,30.9963,30.1414
22,6,100000,50000,55019,99999,60603,50000,55019,100000,60651,614,111,0,0,457,81,1100484,1609803,2052,1434906,174897,2212,181,1810,181,0,0,1690,29.6021,30.4731
23,6,100000,50011,55045,99999,57022,50000,55045,100000,57070,608,106,0,0,343,2,722331,1026720,2026,1026696,24,1939,4,1701,4,0,0,1704,29.3564,28.9055
24,6,100000,50000,55053,99997,57005,50000,55053,100000,57070,565,131,0,0,302,1,669012,975047,2018,975047,0,1872,0,1638,0,0,0,1651,30.2758,30.588
25,6,100000,50155,55022,99992,59280,50000,55022,100000,59280,576,100,0,0,411,30,905016,1301051,2049,1260962,40089,2108,87,1751,87,0,0,1691,29.5621,30.1989
26,6,100000,50018,55017,99991,61375,50000,55017,100000,61375,602,106,0,0,496,87,1153828,1654679,2054,1461348,193331,2139,177,1699,177,0,0,1552,32.2334,31.6967
27,6,100000,50000,55031,99991,57417,50000,55031,100000,57417,601,139,0,0,306,11,659398,973110,2040,967753,5357,1825,27,1601,27,0,0,1599,31.2635,31.6815
28,6,100000,50021,55013,100000,59596,50000,55013,100000,59596,605,110,0,0,403,34,861023,1241059,2058,1194998,46061,2069,91,1710,90,0,0,1648,30.3145,31.5119
29,6,100000,50179,55027,99994,57065,50000,55027,100000,57070,593,132,0,0,309,2,624126,953223,2044,953190,33,1843,17,1593,16,0,0,1603,31.1998,29.9686
30,6,100000,50010,55183,100000,56894,50000,55183,100000,57070,609,125,0,0,314,7,654005,952022,1888,949755,2267,1810,25,1588,25,0,0,1597,31.3221,30.6019
31,6,100000,50124,55009,99993,59191,50000,55009,100000,59191,582,117,0,0,459,21,847063,1186909,2062,1164624,22285,2057,63,1682,63,0,0,1652,30.2677,28.8988
32,6,100000,50000,55035,99999,58452,50000,55035,100000,58452,593,116,0,0,385,8,797113,1125422,2036,1120214,5208,1998,47,1693,47,0,0,1672,29.8689,30.7746
33,6,100000,50000,55058,99993,57030,50000,55058,100000,57070,573,110,0,0,327,4,648555,978714,2013,977822,892,1885,26,1629,26,0,0,1641,30.4366,29.4328
34,6,100000,50000,55045,99999,57043,50000,55045,100000,57154,599,114,0,0,315,4,663305,948706,2026,947578,1128,1792,11,1582,11,0,0,1593,31.4058,31.5824
35,6,100000,50073,55011,99999,57041,50000,55011,100000,57070,578,104,0,0,327,1,717454,998119,2060,998119,0,1857,0,1625,0,0,0,1627,30.738,30.8628
36,6,100000,50000,55056,99991,56992,50000,55056,100000,57070,606,127,0,0,337,2,689647,977779,2015,977778,1,1865,1,1638,1,0,0,1647,30.3329,30.2018
37,6,100000,50000,55025,99990,58554,50000,55025,100000,58588,581,112,0,0,432,21,797198,1139455,2046,1122405,17050,2023,71,1659,71,0,0,1630,30.6783,30.8327
38,6,100000,50000,55211,100000,57044,50000,55211,100000,57116,598,144,0,0,341,5,724775,1015598,1860,1014386,1212,1898,11,1671,11,0,0,1689,29.6137,30.6909
39,6,100000,50033,55030,99993,64112,50000,55030,100000,64268,582,107,0,0,455,160,1835683,2641243,2041,2062741,578502,2373,401,1905,401,0,0,1632,30.6517,32.1112
40,6,100000,50067,55012,99972,58113,50000,55012,100000,58216,558,129,0,0,380,14,732482,1044414,2059,1034583,9831,1965,50,1640,50,0,0,1626,30.7502,31.5887
41,6,100000,50145,55326,100000,61543,50000,55326,100000,61543,604,107,0,0,452,91,1175852,1770598,1745,1559754,210844,2149,202,1773,202,0,0,1628,30.7302,31.9023
42,6,100000,50000,55124,99990,63194,50000,55124,100000,63305,570,116,0,0,442,119,1593539,2192502,1947,1827169,365333,2343,279,1893,277,0,0,1667,30.0012,30.3485
43,6,100000,50253,55098,99989,57048,50000,55098,100000,57070,575,103,0,0,339,1,680386,964533,1973,964533,0,1842,0,1595,0,0,0,1608,31.107,30.5536
44,6,100000,50083,55010,99989,59995,50000,55010,100000,59995,599,114,0,0,454,33,956930,1317852,2061,1257509,60343,2111,100,1708,100,0,0,1619,30.8807,32.5572
45,6,100000,50000,55017,100000,57081,50000,55017,100000,57086,637,112,0,0,335,4,726401,999620,2054,998790,830,1880,23,1646,23,0,0,1656,30.1909,30.9203
