Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_0_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~3500~3500~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50013,0,74857,0,50000,0,75114,0,750,0,0,0,130,0,178686,257399,0,257399,0,732,0,732,-1,0,0,1534,32.5962,31.9018
2,6,100000,50136,0,100000,0,50000,0,100000,0,561,120,0,0,138,0,436191,570142,0,570142,0,1625,0,1625,-1,0,0,1644,30.4315,30.208
3,6,100000,50007,0,99952,0,50000,0,100000,0,586,111,0,0,147,0,454466,593751,0,593751,0,1665,0,1665,-1,0,0,1678,29.7996,30.6141
4,6,100000,50134,0,99974,0,50000,0,100000,0,573,115,0,0,134,0,385561,539159,0,539159,0,1530,0,1530,-1,0,0,1544,32.339,32.9925
5,6,100000,50000,0,99997,0,50000,0,100000,0,602,124,0,0,144,0,425514,577292,0,577292,0,1623,0,1623,-1,0,0,1639,30.5189,30.6513
6,6,100000,50000,0,99995,0,50000,0,100000,0,596,103,0,0,142,0,425292,579162,0,579162,0,1635,0,1635,-1,0,0,1649,30.3246,31.0644
7,6,100000,50043,0,99994,0,50000,0,100000,0,549,114,0,0,142,0,440512,580439,0,580439,0,1629,0,1629,-1,0,0,1643,30.4141,30.7307
8,6,100000,50013,0,99993,0,50000,0,100000,0,607,100,0,0,140,0,455834,570545,0,570545,0,1627,0,1626,-1,0,0,1642,30.4461,31.555
9,6,100000,50023,0,99997,0,50000,0,100000,0,584,95,0,0,141,0,423626,571366,0,571366,0,1615,0,1615,-1,0,0,1627,30.7294,30.8843
10,6,100000,50000,0,99996,0,50000,0,100000,0,572,102,0,0,146,0,449015,579640,0,579640,0,1633,0,1633,-1,0,0,1643,30.447,31.5343
11,6,100000,50000,0,99981,0,50000,0,100000,0,597,118,0,0,133,0,386168,546961,0,546961,0,1548,0,1548,-1,0,0,1559,32.0257,31.6302
12,6,100000,50000,0,100000,0,50000,0,100000,0,601,111,0,0,136,0,407832,562337,0,562337,0,1596,0,1595,-1,0,0,1613,30.9969,29.2003
13,6,100000,50022,0,99997,0,50000,0,100000,0,598,101,0,0,147,0,426012,569341,0,569341,0,1616,0,1615,-1,0,0,1633,30.6299,31.0449
14,6,100000,50000,0,58290,0,50000,0,58580,0,672,0,0,0,140,0,89235,102607,0,102607,0,291,0,290,-1,0,0,1652,30.2829,30.1662
15,6,100000,50000,0,100000,0,50000,0,100000,0,596,111,0,0,142,0,393595,545207,0,545207,0,1558,0,1557,-1,0,0,1576,31.7454,31.353
16,6,100000,50000,0,99980,0,50000,0,100000,0,611,112,0,0,136,0,414262,562760,0,562760,0,1592,0,1591,-1,0,0,1612,31.0211,30.665
17,6,100000,50000,0,99991,0,50000,0,100000,0,599,110,0,0,130,0,435287,570869,0,570869,0,1601,0,1601,-1,0,0,1610,31.0584,31.2907
18,6,100000,50000,0,99994,0,50000,0,100000,0,592,116,0,0,143,0,440191,574830,0,574830,0,1620,0,1619,-1,0,0,1638,30.537,31.547
19,6,100000,50095,0,99995,0,50000,0,100000,0,606,111,0,0,138,0,410161,551767,0,551767,0,1560,0,1560,-1,0,0,1571,31.8102,32.0996
20,6,100000,50000,0,97705,0,50000,0,97964,0,649,38,0,0,134,0,391006,533234,0,533234,0,1501,0,1501,-1,0,0,1576,31.7156,32.1112
21,6,100000,50044,0,99983,0,50000,0,100000,0,574,108,0,0,130,0,415895,565086,0,565086,0,1596,0,1596,-1,0,0,1609,31.0902,30.1436
22,6,100000,50093,0,99999,0,50000,0,100000,0,617,108,0,0,152,0,444490,599656,0,599656,0,1667,0,1667,-1,0,0,1681,29.7595,30.4909
23,6,100000,50000,0,99999,0,50000,0,100000,0,610,104,0,0,148,0,450117,600835,0,600835,0,1691,0,1691,-1,0,0,1698,29.4319,28.8806
24,6,100000,50000,0,99997,0,50000,0,100000,0,566,130,0,0,138,0,425216,579657,0,579657,0,1624,0,1623,-1,0,0,1640,30.4991,30.5572
25,6,100000,50105,0,99988,0,50000,0,100000,0,581,95,0,0,156,0,450137,600637,0,600637,0,1667,0,1667,-1,0,0,1681,29.7571,30.2226
26,6,100000,50000,0,99987,0,50000,0,100000,0,606,102,0,0,129,0,374325,537953,0,537953,0,1525,0,1525,-1,0,0,1544,32.396,31.8058
27,6,100000,50000,0,99991,0,50000,0,100000,0,603,137,0,0,142,0,401257,554589,0,554589,0,1583,0,1582,-1,0,0,1592,31.3985,31.7744
28,6,100000,50000,0,100000,0,50000,0,100000,0,606,109,0,0,146,0,431714,577225,0,577225,0,1629,0,1628,-1,0,0,1641,30.4878,31.5629
29,6,100000,50129,0,99994,0,50000,0,100000,0,600,125,0,0,128,0,388364,559143,0,559143,0,1582,0,1582,-1,0,0,1593,31.3618,29.9643
30,6,100000,50023,0,100000,0,50000,0,100000,0,612,122,0,0,128,0,402730,557795,0,557795,0,1573,0,1573,-1,0,0,1591,31.4346,30.6262
31,6,100000,50074,0,92323,0,50000,0,92640,0,699,0,0,0,138,0,366948,494772,0,494772,0,1388,0,1388,-1,0,0,1643,30.4141,28.873
32,6,100000,50000,0,99999,0,50000,0,100000,0,596,113,0,0,139,0,445385,592582,0,592582,0,1654,0,1654,-1,0,0,1666,30.0222,30.7797
33,6,100000,50000,0,99993,0,50000,0,100000,0,578,105,0,0,136,0,404322,573644,0,573644,0,1616,0,1616,-1,0,0,1630,30.6937,29.4129
34,6,100000,50055,0,99997,0,50000,0,100000,0,603,110,0,0,138,0,407300,549115,0,549115,0,1569,0,1569,-1,0,0,1583,31.5651,31.6294
35,6,100000,50023,0,99990,0,50000,0,100000,0,583,99,0,0,131,0,428127,569676,0,569676,0,1602,0,1602,-1,0,0,1619,30.885,30.8567
36,6,100000,50066,0,99990,0,50000,0,100000,0,608,125,0,0,144,0,435622,577734,0,577734,0,1626,0,1626,-1,0,0,1643,30.4117,30.2119
37,6,100000,50000,0,99990,0,50000,0,100000,0,584,109,0,0,149,0,418564,574057,0,574057,0,1615,0,1614,-1,0,0,1622,30.8297,30.821
38,6,100000,50167,0,100000,0,50000,0,100000,0,599,143,0,0,154,0,442905,592201,0,592201,0,1657,0,1656,-1,0,0,1681,29.7613,30.6707
39,6,100000,50000,0,75204,0,50000,0,75421,0,689,0,0,0,133,0,215357,282863,0,282863,0,811,0,810,-1,0,0,1624,30.785,32.2623
40,6,100000,50017,0,99972,0,50000,0,100000,0,563,124,0,0,134,0,420843,565557,0,565557,0,1602,0,1602,-1,0,0,1622,30.8433,31.6708
41,6,100000,50095,0,66174,0,50000,0,66393,0,711,0,0,0,126,0,125172,176654,0,176654,0,503,0,503,-1,0,0,1621,30.8346,32.0077
42,6,100000,50035,0,99990,0,50000,0,100000,0,579,107,0,0,147,0,443672,583227,0,583227,0,1646,0,1646,-1,0,0,1658,30.1666,30.3593
43,6,100000,50000,0,99979,0,50000,0,100000,0,578,100,0,0,137,0,417275,564559,0,564559,0,1588,0,1588,-1,0,0,1603,31.1517,30.4456
44,6,100000,50033,0,99989,0,50000,0,100000,0,601,112,0,0,133,0,444914,567472,0,567472,0,1599,0,1599,-1,0,0,1616,30.9356,32.6689
45,6,100000,50000,0,100000,0,50000,0,100000,0,640,109,0,0,139,0,449758,579582,0,579582,0,1629,0,1629,-1,0,0,1649,30.3252,30.9569
46,6,100000,50000,0,99995,0,50000,0,100000,0,546,126,0,0,137,0,462330,597995,0,597995,0,1676,0,1676,-1,0,0,1682,29.7347,29.2226
47,6,100000,50011,0,99999,0,50000,0,100000,0,620,98,0,0,130,0,376189,539343,0,539343,0,1533,0,1533,-1,0,0,1557,32.1131,30.6291
48,6,100000,50000,0,99826,0,50000,0,100000,0,593,101,0,0,129,0,377994,527247,0,527247,0,1497,0,1497,-1,0,0,1511,33.1007,33.9661
49,6,100000,50019,0,99992,0,50000,0,100000,0,604,102,0,0,131,0,396245,559833,0,559833,0,1579,0,1578,-1,0,0,1590,31.4475,30.7448
50,6,100000,50000,0,99999,0,50000,0,100000,0,647,105,0,0,144,0,421820,575828,0,575828,0,1633,0,1633,-1,0,0,1646,30.386,30.3862
51,6,100000,50112,0,99996,0,50000,0,100000,0,595,122,0,0,144,0,428235,578430,0,578430,0,1621,0,1621,-1,0,0,1634,30.5934,29.111
52,6,100000,50000,0,99998,0,50000,0,100000,0,567,126,0,0,138,0,422052,562241,0,562241,0,1591,0,1591,-1,0,0,1604,31.1815,31.8651
53,6,100000,50000,0,56944,0,50000,0,57234,0,710,0,0,0,125,0,54316,78537,0,78537,0,219,0,219,-1,0,0,1689,29.6096,29.5198
54,6,100000,50001,0,99994,0,50000,0,100000,0,590,102,0,0,131,0,388477,550415,0,550415,0,1548,0,1547,-1,0,0,1563,31.9821,32.3309
55,6,100000,50216,0,99999,0,50000,0,100000,0,581,119,0,0,136,0,436507,564366,0,564366,0,1594,0,1594,-1,0,0,1613,31.0167,31.2005
56,6,100000,50000,0,99992,0,50000,0,100000,0,609,122,0,0,136,0,412179,560916,0,560916,0,1588,0,1587,-1,0,0,1602,31.1761,31.7968
57,6,100000,50062,0,99974,0,50000,0,100000,0,579,116,0,0,131,0,393475,549770,0,549770,0,1559,0,1559,-1,0,0,1574,31.7819,31.1749
58,6,100000,50011,0,99987,0,50000,0,100000,0,543,106,0,0,145,0,453307,591972,0,591972,0,1666,0,1666,-1,0,0,1679,29.7813,29.3998
59,6,100000,50054,0,99998,0,50000,0,100000,0,595,112,0,0,143,0,406152,566255,0,566255,0,1610,0,1609,-1,0,0,1621,30.8574,32.5357
60,6,100000,50213,0,99988,0,50000,0,100000,0,531,99,0,0,138,0,406306,557638,0,557638,0,1572,0,1572,-1,0,0,1582,31.618,31.0205
61,6,100000,50000,0,99951,0,50000,0,100000,0,611,98,0,0,143,0,446553,600956,0,600956,0,1667,0,1666,-1,0,0,1679,29.7962,31.0378
62,6,100000,50078,0,81964,0,50000,0,82180,0,666,0,0,0,128,0,264800,357871,0,357871,0,1016,0,1016,-1,0,0,1563,32.0032,32.2731
63,6,100000,50000,0,99997,0,50000,0,100000,0,629,131,0,0,151,0,477625,603513,0,603513,0,1692,0,1691,-1,0,0,1699,29.4005,29.4561
64,6,100000,50000,0,99999,0,50000,0,100000,0,600,111,0,0,126,0,369558,531024,0,531024,0,1528,0,1528,-1,0,0,1559,32.0738,32.4196
65,6,100000,50000,0,99995,0,50000,0,100000,0,598,118,0,0,139,0,451198,590092,0,590092,0,1664,0,1663,-1,0,0,1675,29.8178,30.7811
66,6,100000,50000,0,100000,0,50000,0,100000,0,609,103,0,0,131,0,399002,556295,0,556295,0,1573,0,1572,-1,0,0,1590,31.4267,31.7697
67,6,100000,50006,0,99995,0,50000,0,100000,0,628,98,0,0,134,0,409108,556185,0,556185,0,1580,0,1580,-1,0,0,1592,31.4161,30.6436
68,6,100000,50000,0,99999,0,50000,0,100000,0,639,114,0,0,144,0,432684,581517,0,581517,0,1639,0,1639,-1,0,0,1652,30.2774,31.3579
69,6,100000,50031,0,99974,0,50000,0,100000,0,635,110,0,0,144,0,415963,561959,0,561959,0,1583,0,1583,-1,0,0,1603,31.2085,30.8701
70,6,100000,50014,0,99999,0,50000,0,100000,0,555,128,0,0,142,0,424668,582799,0,582799,0,1629,0,1629,-1,0,0,1644,30.4315,31.3201
71,6,100000,50154,0,99996,0,50000,0,100000,0,604,109,0,0,134,0,423702,579944,0,579944,0,1633,0,1631,-1,0,0,1648,30.354,30.0979
72,6,100000,50000,0,99986,0,50000,0,100000,0,618,110,0,0,134,0,399076,544803,0,544803,0,1546,0,1546,-1,0,0,1559,32.0841,32.8159
73,6,100000,50000,0,99977,0,50000,0,100000,0,552,127,0,0,141,0,468305,603709,0,603709,0,1671,0,1671,-1,0,0,1685,29.6538,30.5585
74,6,100000,50010,0,99994,0,50000,0,100000,0,588,130,0,0,133,0,424352,579213,0,579213,0,1627,0,1627,-1,0,0,1640,30.4966,31.2406
75,6,100000,50088,0,99932,0,50000,0,100000,0,605,92,0,0,143,0,408234,560624,0,560624,0,1572,0,1572,-1,0,0,1586,31.542,32.9598
76,6,100000,50000,0,99978,0,50000,0,100000,0,567,110,0,0,133,0,381754,549344,0,549344,0,1555,0,1555,-1,0,0,1563,32.0102,32.9578
77,6,100000,50005,0,99824,0,50000,0,100000,0,585,85,0,0,139,0,435956,577523,0,577523,0,1613,0,1613,-1,0,0,1638,30.5376,30.4918
78,6,100000,50000,0,99981,0,50000,0,100000,0,597,99,0,0,126,0,423933,574198,0,574198,0,1606,0,1606,-1,0,0,1615,30.9399,30.536
79,6,100000,50000,0,99981,0,50000,0,100000,0,594,99,0,0,141,0,417850,568843,0,568843,0,1602,0,1602,-1,0,0,1611,30.9851,30.68
80,6,100000,50040,0,99990,0,50000,0,100000,0,656,92,0,0,137,0,439724,570178,0,570178,0,1600,0,1599,-1,0,0,1615,30.9275,30.6022
81,6,100000,50016,0,99998,0,50000,0,100000,0,592,112,0,0,146,0,407712,571028,0,571028,0,1605,0,1605,-1,0,0,1631,30.6663,30.1139
82,6,100000,50151,0,88469,0,50000,0,88722,0,716,0,0,0,137,0,326100,438971,0,438971,0,1239,0,1239,-1,0,0,1632,30.615,30.7339
83,6,100000,50012,0,99996,0,50000,0,100000,0,593,120,0,0,133,0,448609,580774,0,580774,0,1644,0,1644,-1,0,0,1646,30.3447,31.225
84,6,100000,50151,0,99997,0,50000,0,100000,0,603,127,0,0,142,0,418039,582353,0,582353,0,1641,0,1641,-1,0,0,1649,30.324,29.5954
85,6,100000,50000,0,99986,0,50000,0,100000,0,588,106,0,0,144,0,408473,576866,0,576866,0,1625,0,1624,-1,0,0,1639,30.4469,29.4277
86,6,100000,50000,0,99998,0,50000,0,100000,0,648,102,0,0,140,0,396574,539585,0,539585,0,1541,0,1541,-1,0,0,1566,31.931,33.1832
87,6,100000,50044,0,100000,0,50000,0,100000,0,609,113,0,0,143,0,460773,591087,0,591087,0,1649,0,1648,-1,0,0,1658,30.1454,30.3048
88,6,100000,50000,0,99994,0,50000,0,100000,0,567,107,0,0,138,0,394846,549084,0,549084,0,1558,0,1558,-1,0,0,1577,31.7132,32.1118
89,6,100000,50077,0,99996,0,50000,0,100000,0,578,132,0,0,150,0,445273,585077,0,585077,0,1642,0,1642,-1,0,0,1654,30.2226,29.8488
90,6,100000,50000,0,99996,0,50000,0,100000,0,594,122,0,0,145,0,402146,578521,0,578521,0,1624,0,1624,-1,0,0,1637,30.5587,31.1394
91,6,100000,50009,0,99998,0,50000,0,100000,0,543,117,0,0,135,0,394379,557520,0,557520,0,1578,0,1577,-1,0,0,1606,31.1502,30.6763
92,6,100000,50000,0,99987,0,50000,0,100000,0,599,111,0,0,153,0,437789,594842,0,594842,0,1662,0,1662,-1,0,0,1672,29.9216,30.1538
93,6,100000,50037,0,99993,0,50000,0,100000,0,599,126,0,0,145,0,454886,596976,0,596976,0,1677,0,1677,-1,0,0,1684,29.6946,30.8514
94,6,100000,50110,0,99997,0,50000,0,100000,0,614,107,0,0,140,0,401354,558130,0,558130,0,1574,0,1574,-1,0,0,1589,31.483,31.8747
95,6,100000,50000,0,99990,0,50000,0,100000,0,572,108,0,0,141,0,420363,564343,0,564343,0,1597,0,1597,-1,0,0,1612,31.0366,31.2969
96,6,100000,50083,0,99996,0,50000,0,100000,0,555,116,0,0,136,0,441779,579570,0,579570,0,1630,0,1629,-1,0,0,1650,30.3069,31.5787
97,6,100000,50000,0,99937,0,50000,0,100000,0,580,106,0,0,151,0,456019,597381,0,597381,0,1668,0,1667,-1,0,0,1679,29.7974,30.9931
98,6,100000,50000,0,99993,0,50000,0,100000,0,583,102,0,0,137,0,410097,550054,0,550054,0,1559,0,1559,-1,0,0,1587,31.5252,32.5282
99,6,100000,50000,0,99999,0,50000,0,100000,0,626,108,0,0,141,0,432100,574747,0,574747,0,1629,0,1628,-1,0,0,1650,30.3214,29.9565
100,6,100000,50086,0,99996,0,50000,0,100000,0,597,111,0,0,136,0,414170,567089,0,567089,0,1596,0,1596,-1,0,0,1616,30.9511,30.5724
