Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_2_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~3500~3500~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1780,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,2,100000,50051,55044,99998,99996,50000,55044,100000,100000,20,36,29,0,67,51,1838943,2378144,1927,1086859,1291285,992,884,979,884,0,0,983,50.8788,49.1927
2,2,100000,50262,55046,63633,99999,50000,55046,63666,100000,20,0,63,0,76,107,2232554,2865212,1925,213166,2652046,270,885,249,885,0,0,973,51.4311,51.5061
3,2,100000,50042,55026,65471,99997,50000,55026,65484,100000,26,0,58,0,70,94,2369888,3050839,1945,314392,2736447,331,948,305,947,0,0,1034,48.3717,49.9384
4,2,100000,50000,55255,92997,99997,50000,55255,92998,100000,34,0,90,0,68,93,2127307,2602417,1716,896231,1706186,887,965,855,965,0,0,1041,48.076,46.4219
5,2,100000,50000,55059,99985,56942,50000,55059,100000,56970,47,53,0,0,85,2,388645,453933,1912,453815,118,995,1,994,1,0,0,1001,49.984,50.7696
6,2,100000,50057,55141,100000,57119,50000,55141,100000,57119,45,40,0,0,69,3,318596,405453,1830,405236,217,960,2,960,2,0,0,965,51.8506,51.618
7,2,100000,50000,55021,69327,99999,50000,55021,69362,100000,17,0,89,0,78,96,2271847,2936983,1950,393874,2543109,420,944,389,944,0,0,1044,47.9223,46.3551
8,2,100000,50033,55011,93312,56819,50000,55011,93627,56970,96,0,0,0,73,2,349153,405472,1960,405380,92,891,2,891,1,0,0,1010,49.4529,48.9313
9,2,100000,50000,0,52949,0,50000,0,53299,0,98,0,0,0,50,1,14745,20537,0,20537,0,59,0,59,-1,0,0,1028,48.6066,49.2273
10,2,100000,50128,55016,63845,99998,50000,55016,63852,100000,24,0,90,0,73,92,2160959,2859227,1955,207006,2652221,294,903,263,903,0,0,984,50.7986,48.3923
