Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_2_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~200~200~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1780,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,2,100000,50051,55044,99990,55293,50000,55044,100000,55420,49,36,0,0,69,1,296047,358679,377,358679,0,978,0,978,0,0,0,983,50.8788,49.1927
2,2,100000,50262,55046,99933,55510,50000,55046,100000,55539,50,33,0,0,73,4,293527,355345,375,354928,417,969,4,969,4,0,0,973,51.4311,51.5061
3,2,100000,50042,55026,99144,55909,50000,55026,99482,55925,57,27,0,0,67,7,304863,375211,395,373899,1312,1016,14,1016,10,0,0,1034,48.3717,49.9384
4,2,100000,50000,55255,99994,55421,50000,55255,100000,55531,73,51,0,0,72,3,310211,379345,166,379107,238,1037,2,1035,2,0,0,1041,48.076,46.4219
5,2,100000,50000,55059,60503,55395,50000,55059,60902,55420,100,0,0,0,56,1,70897,80286,362,80286,0,220,0,219,0,0,0,1001,49.984,50.7696
6,2,100000,50057,55141,100000,55356,50000,55141,100000,55420,45,40,0,0,66,1,278736,349975,280,349975,0,960,0,960,0,0,0,965,51.8506,51.618
7,2,100000,50000,55021,99992,55425,50000,55021,100000,55481,49,57,0,0,63,2,310020,381371,400,381314,57,1040,1,1040,1,0,0,1044,47.9223,46.3551
8,2,100000,50033,55020,93312,55413,50000,55020,93627,55495,96,0,0,0,67,2,289491,330166,401,330083,83,891,1,891,1,0,0,1010,49.4529,48.9313
9,2,100000,50000,0,52949,0,50000,0,53299,0,98,0,0,0,50,1,14745,20537,0,20537,0,59,0,59,-1,0,0,1028,48.6066,49.2273
10,2,100000,50128,55020,72153,55400,50000,55020,72384,55452,114,0,0,0,68,3,128627,165650,401,165525,125,449,2,449,2,0,0,984,50.7986,48.3923
11,2,100000,50040,55020,99996,55476,50000,55020,100000,55561,65,54,0,0,73,3,356679,385708,401,385553,155,1055,2,1055,2,0,0,1059,47.2363,47.1554
12,2,100000,50002,55058,74144,55492,50000,55058,74431,55585,104,0,0,0,64,2,125192,168440,363,168346,94,461,1,461,1,0,0,1001,49.954,48.3389
13,2,100000,50000,55020,55729,55341,50000,55020,55980,55420,93,0,0,0,55,1,27672,40912,401,40912,0,116,0,115,0,0,0,961,51.9375,51.7805
14,2,100000,50000,55020,83937,55448,50000,55020,84156,55474,96,0,0,0,68,2,227314,273675,401,273629,46,734,1,734,1,0,0,1026,48.7327,49.0159
15,2,100000,50044,55054,98006,55472,50000,55054,98292,55520,94,6,0,0,74,2,297444,355108,367,355059,49,964,1,964,1,0,0,1007,49.6958,50.0201
16,2,100000,50008,55032,74507,55581,50000,55032,74903,55581,90,0,0,0,54,2,125144,170561,389,170320,241,471,2,471,2,0,0,975,51.2895,48.2423
