Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_2_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~1600~1600~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,2,100000,50000,55094,99998,99996,50000,55094,100000,100000,38,27,20,0,62,34,953233,1205992,1027,797949,408043,985,874,981,874,0,0,988,50.619,49.1469
2,2,100000,50000,55096,99928,56150,50000,55096,100000,56179,48,35,0,0,74,4,455429,564882,1025,564133,749,971,9,971,9,0,0,974,51.2754,51.586
3,2,100000,50092,55076,99988,56278,50000,55076,100000,56278,46,38,0,0,67,2,472048,597825,1045,597655,170,1030,2,1030,2,0,0,1037,48.2471,49.9992
4,2,100000,50000,55037,99994,56201,50000,55037,100000,56234,71,53,0,0,74,3,484202,596720,1084,596179,541,1041,4,1041,4,0,0,1048,47.745,46.4474
5,2,100000,50000,55109,99985,56187,50000,55109,100000,56368,47,53,0,0,61,11,489071,571351,1012,567903,3448,997,13,997,13,0,0,1005,49.8008,50.6648
6,2,100000,50012,55009,100000,56018,50000,55009,100000,56120,41,44,0,0,69,4,430675,551998,1112,551279,719,965,6,965,6,0,0,970,51.5893,51.5562
7,2,100000,50008,55023,99992,56185,50000,55023,100000,56185,47,59,0,0,68,2,473048,598465,1098,598357,108,1041,2,1041,2,0,0,1049,47.6851,46.5104
8,2,100000,50027,55045,99998,56143,50000,55045,100000,56145,53,43,0,0,68,4,496250,584285,1076,583817,468,1009,6,1009,6,0,0,1011,49.305,48.9185
9,2,100000,50000,55182,99999,100000,50000,55182,100000,100000,29,42,27,0,58,40,1089928,1250260,939,818564,431696,1023,919,1019,919,0,0,1030,48.5695,49.0072
10,2,100000,50000,55001,99991,56103,50000,55001,100000,56120,63,51,0,0,69,3,442437,567000,1120,566576,424,984,9,984,9,0,0,992,50.4309,48.4383
11,2,100000,50002,55011,99999,56142,50000,55011,100000,56144,62,57,0,0,75,6,569605,613749,1110,612564,1185,1058,12,1058,12,0,0,1064,47.0179,47.1217
12,2,100000,50052,55108,74144,56264,50000,55108,74531,56267,104,0,0,0,65,6,196296,273213,1013,271972,1241,461,9,461,9,0,0,1001,49.854,48.2793
13,2,100000,50000,55025,99971,56084,50000,55025,100000,56120,50,43,0,0,78,1,438267,546888,1096,546888,0,959,0,959,0,0,0,966,51.7834,52.1925
14,2,100000,50068,55006,98771,99999,50000,55006,98777,100000,43,2,51,0,59,51,964018,1262880,1115,803759,459121,993,933,986,933,0,0,1029,48.6304,49.1389
15,2,100000,50094,55104,99996,100000,50000,55104,100000,100000,44,35,21,0,55,38,996589,1238200,1017,810593,427607,1010,916,1005,915,0,0,1009,49.5466,49.8575
16,2,100000,50000,55003,99999,55968,50000,55003,100000,56120,45,45,0,0,68,1,429836,560196,1118,560196,0,974,0,974,0,0,0,978,51.086,48.2274
17,2,100000,50057,55175,99994,56071,50000,55175,100000,56120,49,53,0,0,68,2,472351,565046,946,564942,104,980,1,980,1,0,0,986,50.7431,52.8164
18,2,100000,50000,55006,99999,56105,50000,55006,100000,56120,44,51,0,0,67,1,502972,613347,1115,613347,0,1047,0,1047,0,0,0,1056,47.3934,47.0318
19,2,100000,50000,55037,99994,55986,50000,55037,100000,56120,63,67,0,0,72,2,487089,577915,1084,577877,38,1013,1,1013,1,0,0,1022,48.8639,49.6209
20,2,100000,50000,55012,99993,56080,50000,55012,100000,56120,44,52,0,0,68,5,399005,548685,1109,547861,824,961,9,960,9,0,0,965,51.8589,53.0056
21,2,100000,50000,55011,99954,56073,50000,55011,100000,56120,64,55,0,0,68,2,521836,591406,1110,591340,66,1027,1,1024,1,0,0,1031,48.5272,49.7995
22,2,100000,50000,55003,99981,97698,50000,55003,100000,98069,51,31,0,0,58,34,926834,1200134,1118,798793,401341,998,853,998,853,0,0,1002,49.9311,50.9555
