Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_2_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~3500~3500~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,2,100000,50000,55094,99998,99996,50000,55094,100000,100000,20,36,29,0,69,50,1888327,2436421,1977,1233447,1202974,994,883,981,883,0,0,988,50.619,49.1469
2,2,100000,50000,55096,99928,57218,50000,55096,100000,57249,48,35,0,0,88,8,507584,644175,1975,640565,3610,971,31,971,31,0,0,974,51.2754,51.586
3,2,100000,50092,55076,99988,57034,50000,55076,100000,57070,46,38,0,0,87,2,556221,685231,1995,685214,17,1030,1,1030,1,0,0,1037,48.2471,49.9992
4,2,100000,50000,55037,99994,57145,50000,55037,100000,57178,71,53,0,0,79,3,536476,667921,2034,667494,427,1041,3,1041,3,0,0,1048,47.745,46.4474
5,2,100000,50000,55109,99995,99988,50000,55109,100000,100000,25,44,31,0,67,45,2040801,2413163,1962,1205996,1207167,1010,882,998,882,0,0,1005,49.8008,50.6648
6,2,100000,50012,55009,100000,100000,50000,55009,100000,100000,21,39,25,0,63,45,1836158,2352269,2062,1173900,1178369,976,873,966,873,0,0,970,51.5893,51.5562
7,2,100000,50008,55023,99992,57135,50000,55023,100000,57135,47,59,0,0,89,2,553077,687839,2048,687730,109,1041,2,1041,2,0,0,1049,47.6851,46.5104
8,2,100000,50027,55045,99998,57118,50000,55045,100000,57223,53,43,0,0,73,5,538217,641251,2026,638824,2427,1009,23,1009,23,0,0,1011,49.305,48.9185
9,2,100000,50000,55182,99999,100000,50000,55182,100000,100000,14,49,35,0,71,51,2170662,2518707,1889,1252310,1266397,1030,927,1019,927,0,0,1030,48.5695,49.0072
10,2,100000,50000,55001,99991,56827,50000,55001,100000,57070,63,51,0,0,85,4,483740,633658,2070,633051,607,984,12,984,12,0,0,992,50.4309,48.4383
