Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~800~800~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50000,55091,99998,55704,50000,55091,100000,55729,637,113,0,0,140,3,543328,834065,630,833947,118,1520,3,1520,3,0,0,1542,32.4328,31.8479
2,6,100000,50000,55054,100000,55720,50000,55054,100000,55720,559,122,0,0,142,2,656857,902089,667,902089,0,1633,1,1633,0,0,0,1649,30.2797,30.1804
3,6,100000,50057,55014,99985,55725,50000,55014,100000,55846,584,113,0,0,151,4,679406,928478,707,928078,400,1664,3,1664,3,0,0,1685,29.6811,30.482
4,6,100000,50000,55020,99986,55975,50000,55020,100000,55975,569,119,0,0,136,4,567615,838551,701,837750,801,1531,3,1531,3,0,0,1549,32.2894,32.9074
5,6,100000,50012,55005,99997,55621,50000,55005,100000,55720,601,125,0,0,145,2,624497,898350,716,898302,48,1627,2,1627,2,0,0,1643,30.4391,30.6984
6,6,100000,50000,55047,99995,55727,50000,55047,100000,55733,594,105,0,0,146,4,633228,901645,674,901380,265,1637,7,1637,7,0,0,1654,30.2384,31.0378
7,6,100000,50093,55010,99994,55570,50000,55010,100000,55720,548,115,0,0,147,3,659730,903695,711,903679,16,1630,2,1630,2,0,0,1648,30.3497,30.7917
8,6,100000,50000,55297,99994,55715,50000,55297,100000,55730,603,104,0,0,142,3,681940,896679,424,896571,108,1634,4,1634,4,0,0,1649,30.3362,31.4951
9,6,100000,50007,55045,99996,55702,50000,55045,100000,55720,581,98,0,0,142,1,637933,900582,676,900582,0,1622,0,1622,0,0,0,1634,30.6148,30.9329
10,6,100000,50000,55068,99998,55667,50000,55068,100000,55720,570,104,0,0,148,2,659241,900318,653,900218,100,1633,2,1633,2,0,0,1645,30.4094,31.4973
11,6,100000,50000,55026,99981,55677,50000,55026,100000,55720,596,119,0,0,137,2,574063,852516,695,852515,1,1550,1,1550,1,0,0,1565,31.9405,31.7361
12,6,100000,50035,55001,100000,55707,50000,55001,100000,55720,599,113,0,0,138,1,617607,886869,720,886869,0,1603,0,1603,0,0,0,1618,30.9122,29.1614
13,6,100000,50072,55081,99997,55612,50000,55081,100000,55720,593,106,0,0,150,3,629076,889815,640,889756,59,1621,2,1621,2,0,0,1643,30.422,30.9887
14,6,100000,50037,55006,99999,55937,50000,55006,100000,55965,545,127,0,0,143,3,659436,906469,715,905807,662,1650,3,1650,3,0,0,1660,30.1338,30.1493
15,6,100000,50037,55091,100000,55854,50000,55091,100000,55857,590,117,0,0,146,5,597332,864059,630,863507,552,1573,4,1572,4,0,0,1583,31.598,31.2155
16,6,100000,50028,55061,99980,55664,50000,55061,100000,55724,607,116,0,0,143,2,618680,884109,660,884049,60,1605,1,1604,1,0,0,1618,30.8732,30.6239
