Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~10~10~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1780,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50051,55044,99990,55293,50000,55044,100000,55420,49,36,0,0,69,1,296047,358679,377,358679,0,978,0,978,0,0,0,983,50.8788,49.1927
2,6,100000,50262,55046,99933,55426,50000,55046,100000,55509,50,33,0,0,73,4,293527,355345,375,355018,327,969,4,969,4,0,0,973,51.4311,51.5061
3,6,100000,50042,55026,99144,55450,50000,55026,99482,55478,57,27,0,0,67,4,304803,375185,395,375027,158,1019,7,1019,7,0,0,1034,48.3717,49.9384
4,6,100000,50000,55255,99994,55421,50000,55255,100000,55531,73,51,0,0,72,5,310211,379345,166,379012,333,1037,4,1035,4,0,0,1041,48.076,46.4219
5,6,100000,50000,55059,60503,55395,50000,55059,60902,55420,100,0,0,0,56,1,70897,80286,362,80286,0,220,0,219,0,0,0,1001,49.984,50.7696
6,6,100000,50057,55141,100000,55356,50000,55141,100000,55420,45,40,0,0,66,2,278736,349975,280,349900,75,960,1,960,1,0,0,965,51.8506,51.618
7,6,100000,50000,55021,99992,55425,50000,55021,100000,55481,49,57,0,0,63,3,310020,381371,400,381242,129,1040,3,1040,3,0,0,1044,47.9223,46.3551
8,6,100000,50033,55020,93312,55413,50000,55020,93627,55495,96,0,0,0,67,2,289491,330166,401,330056,110,891,3,891,2,0,0,1010,49.4529,48.9313
9,6,100000,50000,0,52949,0,50000,0,53299,0,98,0,0,0,50,1,14745,20537,0,20537,0,59,0,59,-1,0,0,1028,48.6066,49.2273
10,6,100000,50128,55020,72153,55400,50000,55020,72384,55452,114,0,0,0,68,3,128627,165650,401,165506,144,449,3,449,3,0,0,984,50.7986,48.3923
11,6,100000,50040,55020,99996,55476,50000,55020,100000,55561,65,54,0,0,73,3,356679,385708,401,385553,155,1055,2,1055,2,0,0,1059,47.2363,47.1554
12,6,100000,50002,55058,74144,55492,50000,55058,74431,55585,104,0,0,0,64,3,125192,168440,363,168271,169,461,2,461,2,0,0,1001,49.954,48.3389
13,6,100000,50000,55020,55729,55341,50000,55020,55980,55420,93,0,0,0,55,2,27672,40912,401,40864,48,116,1,115,1,0,0,961,51.9375,51.7805
14,6,100000,50000,55020,83937,55448,50000,55020,84156,55474,96,0,0,0,68,2,227314,273656,401,273629,27,734,1,734,1,0,0,1026,48.7327,49.0159
15,6,100000,50044,55054,98006,55472,50000,55054,98292,55520,94,6,0,0,74,2,297444,355108,367,355059,49,964,1,964,1,0,0,1007,49.6958,50.0201
16,6,100000,50008,55032,74507,55380,50000,55032,74903,55444,90,0,0,0,54,2,125144,170561,389,170457,104,471,2,471,2,0,0,975,51.2895,48.2423
17,6,100000,50007,55125,99968,56131,50000,55125,100000,56143,51,51,0,0,66,14,304056,354032,296,350778,3254,974,18,977,18,0,0,983,50.8574,52.6288
18,6,100000,50156,55020,99999,55455,50000,55020,100000,55475,44,51,0,0,65,3,317475,386771,401,386660,111,1047,3,1047,3,0,0,1053,47.385,46.6509
19,6,100000,50000,0,53411,0,50000,0,53710,0,130,0,0,0,44,1,14485,21183,0,21183,0,63,0,63,-1,0,0,1020,49.0579,49.5316
20,6,100000,50000,55048,86238,55539,50000,55048,86544,55573,96,0,0,0,65,4,203034,265598,373,265347,251,723,7,723,7,0,0,960,52.0834,52.8862
21,6,100000,50001,55036,99892,55432,50000,55036,100000,55434,69,50,0,0,67,3,336195,374071,385,374062,9,1019,3,1019,3,0,0,1027,48.732,49.8717
22,6,100000,50000,55020,98330,55269,50000,55020,98729,55426,75,7,0,0,65,4,289954,358395,401,358027,368,973,4,972,4,0,0,997,50.1185,50.9499
23,6,100000,50050,55020,99993,55626,50000,55020,100000,55626,59,63,0,0,64,2,313869,366330,401,366135,195,999,1,999,1,0,0,1004,49.8345,50.68
24,6,100000,50000,55035,99999,55469,50000,55035,100000,55477,51,47,0,0,67,3,310252,376727,386,376636,91,1021,3,1021,3,0,0,1027,48.7173,48.2482
25,6,100000,50034,55071,65952,55398,50000,55071,66174,55450,85,0,0,0,56,3,82833,108107,350,107898,209,302,4,302,4,0,0,992,50.3935,48.8135
