Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~800~800~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50000,55094,99990,55925,50000,55094,100000,55960,48,37,0,0,71,10,453776,555949,627,553888,2061,981,14,981,14,0,0,988,50.619,49.1469
2,6,100000,50000,55096,99928,55742,50000,55096,100000,55757,48,35,0,0,74,3,446166,550380,625,550222,158,971,3,971,3,0,0,974,51.2754,51.586
3,6,100000,50092,55076,99988,55707,50000,55076,100000,55720,46,38,0,0,67,2,462431,580895,645,580894,1,1030,1,1030,1,0,0,1037,48.2471,49.9992
4,6,100000,50000,55037,99994,55737,50000,55037,100000,55770,71,53,0,0,74,3,476437,584910,684,584701,209,1041,2,1041,2,0,0,1048,47.745,46.4474
5,6,100000,50000,55109,99985,55669,50000,55109,100000,55738,47,53,0,0,61,4,479017,558928,612,558586,342,997,5,997,5,0,0,1005,49.8008,50.6648
6,6,100000,50012,55009,100000,55640,50000,55009,100000,55720,41,44,0,0,69,3,424440,543039,712,542889,150,965,3,965,3,0,0,970,51.5893,51.5562
7,6,100000,50008,55023,99992,55794,50000,55023,100000,55794,47,59,0,0,66,4,467790,588025,698,587907,118,1041,3,1041,3,0,0,1049,47.6851,46.5104
8,6,100000,50027,55045,99998,55571,50000,55045,100000,55720,53,43,0,0,68,1,486503,572318,676,572318,0,1009,0,1009,0,0,0,1011,49.305,48.9185
9,6,100000,50000,55182,99984,55927,50000,55182,100000,55962,38,60,0,0,72,7,510769,575563,539,574101,1462,1019,8,1019,8,0,0,1030,48.5695,49.0072
10,6,100000,50000,55001,99991,55731,50000,55001,100000,55731,63,51,0,0,69,2,435360,553838,720,553806,32,984,1,984,1,0,0,992,50.4309,48.4383
