Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_0_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~1600~1600~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50051,0,99990,0,50000,0,100000,0,49,36,0,0,69,0,295837,358670,0,358670,0,978,0,978,-1,0,0,982,50.9307,49.1974
2,6,100000,50262,0,99933,0,50000,0,100000,0,50,33,0,0,73,0,292217,355332,0,355332,0,969,0,969,-1,0,0,972,51.484,51.5502
3,6,100000,50042,0,99144,0,50000,0,99482,0,57,27,0,0,67,0,304429,375161,0,375161,0,1019,0,1019,-1,0,0,1033,48.4186,49.9757
4,6,100000,50000,0,99994,0,50000,0,100000,0,73,51,0,0,72,0,310132,379343,0,379343,0,1037,0,1035,-1,0,0,1040,48.1222,46.4801
5,6,100000,50000,0,60503,0,50000,0,60902,0,100,0,0,0,56,0,70568,80278,0,80278,0,220,0,219,-1,0,0,1000,50.034,50.819
6,6,100000,50057,0,100000,0,50000,0,100000,0,45,40,0,0,66,0,278021,349969,0,349969,0,960,0,960,-1,0,0,964,51.9045,51.6375
7,6,100000,50000,0,99992,0,50000,0,100000,0,49,57,0,0,63,0,309760,381367,0,381367,0,1040,0,1040,-1,0,0,1043,47.9683,46.5019
8,6,100000,50033,0,93312,0,50000,0,93627,0,96,0,0,0,67,0,288476,330160,0,330160,0,891,0,891,-1,0,0,1009,49.502,48.9328
9,6,100000,50000,0,52949,0,50000,0,53299,0,98,0,0,0,50,0,14745,20537,0,20537,0,59,0,59,-1,0,0,1027,48.654,49.2289
10,6,100000,50128,0,72153,0,50000,0,72384,0,114,0,0,0,68,0,128361,165650,0,165650,0,449,0,449,-1,0,0,983,50.8503,48.462
11,6,100000,50040,0,99996,0,50000,0,100000,0,65,54,0,0,73,0,356455,385696,0,385696,0,1055,0,1055,-1,0,0,1058,47.281,47.1944
12,6,100000,50002,0,74144,0,50000,0,74431,0,104,0,0,0,64,0,124898,168431,0,168431,0,461,0,461,-1,0,0,1000,50.004,48.3665
13,6,100000,50000,0,55729,0,50000,0,55980,0,93,0,0,0,55,0,27468,40905,0,40905,0,116,0,115,-1,0,0,960,51.9917,52.0422
14,6,100000,50000,0,83937,0,50000,0,84156,0,96,0,0,0,68,0,227060,273647,0,273647,0,734,0,734,-1,0,0,1025,48.7803,49.2448
15,6,100000,50044,0,98006,0,50000,0,98292,0,94,6,0,0,74,0,297136,355099,0,355099,0,964,0,964,-1,0,0,1006,49.7453,50.3037
16,6,100000,50008,0,74507,0,50000,0,74903,0,90,0,0,0,54,0,123956,170551,0,170551,0,471,0,471,-1,0,0,974,51.3422,48.244
17,6,100000,50007,0,99968,0,50000,0,100000,0,51,51,0,0,66,0,304154,354421,0,354421,0,980,0,980,-1,0,0,982,50.9093,52.8511
18,6,100000,50156,0,99999,0,50000,0,100000,0,44,51,0,0,65,0,317089,386764,0,386764,0,1047,0,1047,-1,0,0,1052,47.4301,46.6868
19,6,100000,50000,0,53411,0,50000,0,53710,0,130,0,0,0,44,0,14485,21183,0,21183,0,63,0,63,-1,0,0,1019,49.1061,49.5666
20,6,100000,50000,0,86238,0,50000,0,86544,0,96,0,0,0,65,0,202780,265605,0,265605,0,723,0,723,-1,0,0,959,52.1378,53.0422
21,6,100000,50001,0,99892,0,50000,0,100000,0,69,50,0,0,67,0,335854,374064,0,374064,0,1019,0,1019,-1,0,0,1026,48.7795,49.8774
22,6,100000,50000,0,98330,0,50000,0,98729,0,75,7,0,0,65,0,288992,358451,0,358451,0,973,0,972,-1,0,0,996,50.1688,50.9565
23,6,100000,50050,0,99993,0,50000,0,100000,0,59,63,0,0,64,0,311169,366326,0,366326,0,999,0,999,-1,0,0,1003,49.8842,50.6863
24,6,100000,50000,0,99999,0,50000,0,100000,0,51,47,0,0,67,0,309182,376717,0,376717,0,1021,0,1021,-1,0,0,1026,48.7649,48.2707
25,6,100000,50034,0,65952,0,50000,0,66174,0,85,0,0,0,56,0,81809,108100,0,108100,0,302,0,302,-1,0,0,991,50.4444,48.8122
26,6,100000,50000,0,74631,0,50000,0,74901,0,109,0,0,0,69,0,150109,176260,0,176260,0,487,0,486,-1,0,0,979,51.0491,54.8847
27,6,100000,50000,0,86975,0,50000,0,87276,0,132,0,0,0,71,0,223978,272137,0,272137,0,740,0,740,-1,0,0,1019,49.0393,49.4025
28,6,100000,50000,0,63673,0,50000,0,63908,0,93,0,0,0,57,0,77588,96087,0,96087,0,266,0,266,-1,0,0,955,52.3753,52.3609
29,6,100000,50083,0,65880,0,50000,0,66241,0,96,0,0,0,60,0,93164,118691,0,118691,0,324,0,324,-1,0,0,1015,49.3097,48.275
30,6,100000,50000,0,59261,0,50000,0,59618,0,100,0,0,0,60,0,53914,72797,0,72797,0,200,0,199,-1,0,0,999,50.0411,49.2171
31,6,100000,50016,0,51448,0,50000,0,51704,0,90,0,0,0,26,0,5425,8438,0,8438,0,26,0,26,-1,0,0,946,52.7471,53.5218
32,6,100000,50000,0,99986,0,50000,0,100000,0,59,36,0,0,64,0,325762,379941,0,379941,0,1040,0,1039,-1,0,0,1040,48.1097,48.8881
33,6,100000,50042,0,67063,0,50000,0,67420,0,110,0,0,0,70,0,128106,126799,0,126799,0,345,0,345,-1,0,0,980,51.0684,52.2273
34,6,100000,50000,0,99984,0,50000,0,100000,0,54,48,0,0,68,0,325030,393580,0,393580,0,1071,0,1071,-1,0,0,1075,46.3752,45.5489
35,6,100000,50018,0,59535,0,50000,0,59833,0,111,0,0,0,65,0,78011,84507,0,84507,0,226,0,226,-1,0,0,1004,49.7916,49.2035
36,6,100000,50000,0,99995,0,50000,0,100000,0,64,49,0,0,62,0,330881,372056,0,372056,0,1011,0,1010,-1,0,0,1013,49.3874,47.8789
37,6,100000,50009,0,68655,0,50000,0,69054,0,105,0,0,0,66,0,119078,143631,0,143631,0,391,0,391,-1,0,0,1031,48.4816,49.4742
38,6,100000,50118,0,99999,0,50000,0,100000,0,53,51,0,0,86,0,346718,395774,0,395774,0,1074,0,1074,-1,0,0,1079,46.3506,44.2896
39,6,100000,50000,0,53691,0,50000,0,54070,0,103,0,0,0,51,0,18453,26727,0,26727,0,77,0,77,-1,0,0,924,54.1625,53.7625
40,6,100000,50000,0,99949,0,50000,0,100000,0,55,44,0,0,61,0,279770,355420,0,355420,0,979,0,979,-1,0,0,984,50.8128,49.6683
41,6,100000,50055,0,94705,0,50000,0,95082,0,115,0,0,0,73,0,264298,331577,0,331577,0,906,0,906,-1,0,0,1010,49.5114,48.7102
42,6,100000,50000,0,62842,0,50000,0,63226,0,111,0,0,0,63,0,79054,97637,0,97637,0,267,0,267,-1,0,0,992,50.3734,50.8343
43,6,100000,50000,0,79192,0,50000,0,79442,0,97,0,0,0,66,0,151269,203999,0,203999,0,561,0,560,-1,0,0,969,51.5878,51.4773
44,6,100000,50001,0,70376,0,50000,0,70737,0,101,0,0,0,58,0,128607,143959,0,143959,0,404,0,404,-1,0,0,935,53.5118,56.8605
45,6,100000,50000,0,60272,0,50000,0,60558,0,80,0,0,0,64,0,81690,80776,0,80776,0,229,0,229,-1,0,0,1035,48.3027,48.1912
46,6,100000,50035,0,61373,0,50000,0,61663,0,104,0,0,0,57,0,53851,79576,0,79576,0,218,0,218,-1,0,0,1020,49.0599,53.2387
47,6,100000,50035,0,99998,0,50000,0,100000,0,75,65,0,0,68,0,340780,399062,0,399062,0,1078,0,1078,-1,0,0,1081,46.2759,45.0514
48,6,100000,50030,0,58211,0,50000,0,58610,0,87,0,0,0,62,0,59125,71007,0,71007,0,194,0,194,-1,0,0,928,53.9277,52.8984
49,6,100000,50103,0,69376,0,50000,0,69620,0,106,0,0,0,65,0,119245,146228,0,146228,0,397,0,397,-1,0,0,1024,48.8592,50.2707
50,6,100000,50009,0,65416,0,50000,0,65815,0,109,0,0,0,63,0,112119,122920,0,122920,0,335,0,335,-1,0,0,1039,48.104,48.8163
51,6,100000,50000,0,55857,0,50000,0,56109,0,106,0,0,0,57,0,36395,44813,0,44813,0,125,0,125,-1,0,0,1045,47.7807,46.0882
52,6,100000,50000,0,53484,0,50000,0,53822,0,106,0,0,0,56,0,24443,27337,0,27337,0,76,0,76,-1,0,0,997,50.1687,51.7774
53,6,100000,50029,0,63176,0,50000,0,63495,0,102,0,0,0,57,0,77670,98746,0,98746,0,275,0,275,-1,0,0,1010,49.4698,47.8795
54,6,100000,50094,0,67551,0,50000,0,67890,0,85,0,0,0,71,0,128283,133712,0,133712,0,360,0,360,-1,0,0,1031,48.4553,48.7041
55,6,100000,50035,0,99992,0,50000,0,100000,0,56,62,0,0,64,0,293281,351399,0,351399,0,971,0,970,-1,0,0,976,51.2605,50.6161
56,6,100000,50109,0,51938,0,50000,0,52211,0,89,0,0,0,32,0,7123,9912,0,9912,0,32,0,32,-1,0,0,989,50.4555,51.9153
57,6,100000,50000,0,77975,0,50000,0,78244,0,110,0,0,0,66,0,180416,214867,0,214867,0,584,0,584,-1,0,0,1042,48.0115,47.9141
58,6,100000,50015,0,75382,0,50000,0,75631,0,114,0,0,0,62,0,146945,188636,0,188636,0,514,0,514,-1,0,0,966,51.7896,54.4894
59,6,100000,50067,0,99926,0,50000,0,100000,0,55,44,0,0,74,0,288882,365199,0,365199,0,997,0,997,-1,0,0,1003,49.8832,48.3017
60,6,100000,50000,0,71208,0,50000,0,71488,0,90,0,0,0,63,0,114472,150743,0,150743,0,420,0,420,-1,0,0,1013,49.2915,51.5561
61,6,100000,50015,0,85056,0,50000,0,85411,0,103,0,0,0,69,0,221334,259918,0,259918,0,707,0,707,-1,0,0,1013,49.3755,51.205
62,6,100000,50000,0,100000,0,50000,0,100000,0,70,57,0,0,73,0,314490,360623,0,360623,0,990,0,988,-1,0,0,990,50.5561,50.6794
63,6,100000,50000,0,88248,0,50000,0,88500,0,112,0,0,0,60,0,188750,259494,0,259494,0,720,0,719,-1,0,0,967,51.7133,51.3923
64,6,100000,50000,0,99863,0,50000,0,100000,0,60,47,0,0,70,0,345811,386544,0,386544,0,1041,0,1041,-1,0,0,1046,47.8306,48.1214
65,6,100000,50046,0,99973,0,50000,0,100000,0,57,52,0,0,64,0,317365,379087,0,379087,0,1030,0,1030,-1,0,0,1032,48.4006,50.5909
66,6,100000,50013,0,99989,0,50000,0,100000,0,50,61,0,0,68,0,362913,391133,0,391133,0,1062,0,1062,-1,0,0,1066,46.908,48.9086
67,6,100000,50019,0,90587,0,50000,0,90943,0,94,0,0,0,65,0,226913,293070,0,293070,0,804,0,804,-1,0,0,996,50.2322,52.518
68,6,100000,50000,0,99970,0,50000,0,100000,0,64,43,0,0,71,0,305416,373569,0,373569,0,1011,0,1011,-1,0,0,1014,49.1658,48.7187
69,6,100000,50000,0,56703,0,50000,0,56958,0,81,0,0,0,61,0,52402,53712,0,53712,0,150,0,150,-1,0,0,991,50.4606,52.8596
70,6,100000,50000,0,70970,0,50000,0,71233,0,108,0,0,0,58,0,114070,144371,0,144371,0,396,0,396,-1,0,0,930,53.7492,54.2456
71,6,100000,50000,0,64427,0,50000,0,64715,0,104,0,0,0,67,0,93027,103207,0,103207,0,285,0,285,-1,0,0,1025,48.7256,53.002
72,6,100000,50000,0,85917,0,50000,0,86288,0,134,0,0,0,63,0,258113,281799,0,281799,0,769,0,769,-1,0,0,1057,47.3106,48.0698
73,6,100000,50000,0,99966,0,50000,0,100000,0,51,53,0,0,58,0,279076,355045,0,355045,0,984,0,984,-1,0,0,986,50.6254,49.412
74,6,100000,50000,0,99995,0,50000,0,100000,0,50,44,0,0,67,0,295481,368364,0,368364,0,1000,0,1000,-1,0,0,1005,49.7849,48.4587
75,6,100000,50000,0,99957,0,50000,0,100000,0,56,48,0,0,66,0,336319,375890,0,375890,0,1027,0,1027,-1,0,0,1032,48.4549,48.1855
76,6,100000,50006,0,53699,0,50000,0,53993,0,107,0,0,0,51,0,19914,25202,0,25202,0,75,0,75,-1,0,0,990,50.5228,55.1509
77,6,100000,50000,0,99999,0,50000,0,100000,0,55,42,0,0,72,0,310448,376899,0,376899,0,1034,0,1034,-1,0,0,1037,48.222,47.9185
78,6,100000,50000,0,52294,0,50000,0,52637,0,111,0,0,0,54,0,17928,19895,0,19895,0,56,0,56,-1,0,0,990,50.4661,51.8022
79,6,100000,50000,0,53747,0,50000,0,54119,0,107,0,0,0,51,0,18561,26454,0,26454,0,76,0,76,-1,0,0,982,50.8033,50.4553
80,6,100000,50000,0,83030,0,50000,0,83377,0,107,0,0,0,64,0,205662,247264,0,247264,0,674,0,674,-1,0,0,1019,49.0982,48.8598
81,6,100000,50000,0,99990,0,50000,0,100000,0,52,49,0,0,69,0,321561,373289,0,373289,0,1028,0,1028,-1,0,0,1030,48.5413,47.729
82,6,100000,50067,0,51479,0,50000,0,51764,0,111,0,0,0,42,0,15316,14534,0,14534,0,42,0,42,-1,0,0,1083,46.1904,47.7085
83,6,100000,50000,0,61721,0,50000,0,62030,0,103,0,0,0,62,0,77806,92888,0,92888,0,250,0,250,-1,0,0,1027,48.7115,48.2167
84,6,100000,50091,0,68687,0,50000,0,69075,0,127,0,0,0,57,0,104062,133439,0,133439,0,366,0,366,-1,0,0,998,50.1434,49.6126
85,6,100000,50000,0,99990,0,50000,0,100000,0,52,45,0,0,62,0,306669,367278,0,367278,0,1006,0,1006,-1,0,0,1013,49.3972,46.9381
86,6,100000,50024,0,99993,0,50000,0,100000,0,73,50,0,0,66,0,306193,377898,0,377898,0,1029,0,1029,-1,0,0,1039,48.0674,46.684
87,6,100000,50009,0,99991,0,50000,0,100000,0,46,49,0,0,77,0,354266,383133,0,383133,0,1053,0,1053,-1,0,0,1056,47.3621,50.2166
88,6,100000,50062,0,100000,0,50000,0,100000,0,56,44,0,0,64,0,307144,367208,0,367208,0,1008,0,1008,-1,0,0,1015,49.2663,49.8094
89,6,100000,50051,0,100000,0,50000,0,100000,0,59,45,0,0,65,0,309132,366469,0,366469,0,1007,0,1007,-1,0,0,1011,49.4535,50.9637
90,6,100000,50000,0,88568,0,50000,0,88810,0,118,0,0,0,64,0,254261,290754,0,290754,0,790,0,790,-1,0,0,1010,49.4985,50.7243
91,6,100000,50000,0,99213,0,50000,0,99543,0,68,33,0,0,66,0,297645,355541,0,355541,0,978,0,978,-1,0,0,995,50.3008,51.3764
92,6,100000,50006,0,54098,0,50000,0,54332,0,95,0,0,0,59,0,30943,33708,0,33708,0,97,0,97,-1,0,0,1043,47.9712,48.5466
93,6,100000,50230,0,99992,0,50000,0,100000,0,69,44,0,0,71,0,320628,372676,0,372676,0,1014,0,1014,-1,0,0,1016,49.1251,47.3997
94,6,100000,50000,0,86769,0,50000,0,87136,0,114,0,0,0,61,0,223958,266326,0,266326,0,730,0,730,-1,0,0,992,50.4218,48.618
95,6,100000,50064,0,99914,0,50000,0,100000,0,56,39,0,0,67,0,311656,357066,0,357066,0,993,0,993,-1,0,0,995,50.2726,52.494
96,6,100000,50017,0,67408,0,50000,0,67623,0,97,0,0,0,66,0,114776,132821,0,132821,0,362,0,362,-1,0,0,1049,47.7032,50.4793
97,6,100000,50055,0,60266,0,50000,0,60603,0,107,0,0,0,63,0,70908,82907,0,82907,0,225,0,225,-1,0,0,1025,48.7764,46.6103
98,6,100000,50000,0,79141,0,50000,0,79400,0,129,0,0,0,62,0,185472,207228,0,207228,0,571,0,570,-1,0,0,1011,49.498,52.523
99,6,100000,50000,0,58329,0,50000,0,58653,0,100,0,0,0,62,0,47146,64604,0,64604,0,175,0,175,-1,0,0,1002,49.9001,51.4377
100,6,100000,50000,0,99926,0,50000,0,100000,0,56,32,0,0,70,0,293973,361900,0,361900,0,987,0,986,-1,0,0,991,50.501,50.2037
