Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~800~800~e_RA_fTA~2000~2000~10~10~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1580,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50113,55022,99998,55740,50000,55022,100000,55820,634,116,0,0,143,1,715341,1130910,799,1130910,0,1522,0,1522,0,0,0,1546,32.356,31.8188
2,6,100000,50000,55104,100000,55770,50000,55104,100000,55820,557,124,0,0,144,1,877774,1225168,717,1225168,0,1635,0,1635,0,0,0,1656,30.1958,30.3644
3,6,100000,50024,55026,99995,55847,50000,55026,100000,55849,578,119,0,0,152,2,898919,1251348,795,1251345,3,1670,1,1670,1,0,0,1689,29.612,30.5187
4,6,100000,50026,55070,99986,56090,50000,55070,100000,56090,568,120,0,0,141,4,754668,1136337,751,1136172,165,1534,3,1534,3,0,0,1555,32.1744,32.8769
5,6,100000,50062,55043,99997,55801,50000,55043,100000,55820,599,127,0,0,147,1,828411,1218071,778,1218071,0,1628,0,1628,0,0,0,1645,30.3923,30.7091
6,6,100000,50020,55022,99995,55736,50000,55022,100000,55820,594,105,0,0,151,1,824800,1217392,799,1217392,0,1633,0,1633,0,0,0,1661,30.091,31.0395
7,6,100000,50000,55020,99994,55818,50000,55020,100000,55820,546,117,0,0,149,2,875275,1222582,801,1222559,23,1632,2,1632,2,0,0,1653,30.2343,30.7631
8,6,100000,50000,55020,99993,55807,50000,55020,100000,55820,601,106,0,0,148,1,900796,1214888,801,1214888,0,1636,0,1635,0,0,0,1653,30.2022,31.4741
9,6,100000,50000,55104,99996,55752,50000,55104,100000,55820,581,98,0,0,144,1,839806,1215745,717,1215745,0,1625,0,1625,0,0,0,1641,30.4524,30.9554
10,6,100000,50000,55020,99998,55717,50000,55020,100000,55820,568,106,0,0,150,2,870989,1215747,801,1215733,14,1634,1,1634,1,0,0,1654,30.239,31.5505
