Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~800~800~e_RA_fTA~2000~2000~3500~3500~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1580,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50113,55022,99998,57090,50000,55022,100000,57170,634,116,0,0,297,2,760644,1211208,2149,1211123,85,1776,1,1530,1,0,0,1546,32.356,31.8188
2,6,100000,50000,55104,100000,61864,50000,55104,100000,61939,557,124,0,0,457,96,1549169,2190186,2067,1954125,236061,2228,209,1805,209,0,0,1656,30.1958,30.3644
3,6,100000,50024,55026,99995,59916,50000,55026,100000,60076,578,119,0,0,451,64,1277242,1811468,2145,1690820,120648,2203,130,1779,130,0,0,1689,29.612,30.5187
4,6,100000,50026,55070,99986,59713,50000,55070,100000,59713,568,120,0,0,382,37,949597,1440927,2101,1386897,54030,1949,79,1598,79,0,0,1555,32.1744,32.8769
5,6,100000,50062,55043,99997,57118,50000,55043,100000,57221,599,127,0,0,345,5,878607,1302292,2128,1300600,1692,1873,10,1635,10,0,0,1645,30.3923,30.7091
6,6,100000,50020,55022,99995,57595,50000,55022,100000,57703,594,105,0,0,368,7,881332,1309153,2149,1305659,3494,1920,9,1638,9,0,0,1661,30.091,31.0395
7,6,100000,50000,55003,99994,58722,50000,55003,100000,58722,546,117,0,0,406,13,1064214,1511180,2168,1497357,13823,2025,50,1681,50,0,0,1653,30.2343,30.7631
8,6,100000,50000,55012,99993,60320,50000,55012,100000,60320,601,106,0,0,445,71,1309872,1849411,2159,1747544,101867,2108,162,1771,162,0,0,1653,30.2022,31.4741
9,6,100000,50000,55104,99996,57152,50000,55104,100000,57190,581,98,0,0,377,6,911950,1323827,2067,1321468,2359,1904,22,1629,22,0,0,1641,30.4524,30.9554
10,6,100000,50000,55005,99998,57235,50000,55005,100000,57275,568,106,0,0,360,7,954304,1321720,2166,1319773,1947,1930,25,1639,25,0,0,1654,30.239,31.5505
11,6,100000,50000,55016,99997,61041,50000,55016,100000,61047,593,122,0,0,414,60,1131548,1750404,2155,1607961,142443,2080,156,1677,156,0,0,1572,31.825,31.7182
12,6,100000,50085,55050,100000,61908,50000,55050,100000,61925,597,115,0,0,457,101,1485945,2177254,2121,1933220,244034,2230,223,1788,223,0,0,1623,30.8052,29.1163
13,6,100000,50122,55016,99997,57122,50000,55016,100000,57270,587,112,0,0,303,4,877215,1271517,2155,1269713,1804,1866,14,1632,14,0,0,1647,30.3287,31.0405
14,6,100000,50087,55017,99999,64129,50000,55017,100000,64177,543,129,0,0,440,116,1776521,2633087,2154,2207751,425336,2373,332,1880,332,0,0,1662,30.0807,30.0975
15,6,100000,50010,55141,100000,60607,50000,55141,100000,60607,584,123,0,0,473,83,1352295,1971143,2030,1809740,161403,2142,152,1748,152,0,0,1590,31.4632,31.2517
16,6,100000,50000,55111,99980,60096,50000,55111,100000,60096,605,118,0,0,447,63,1172750,1717776,2060,1618017,99759,2110,144,1719,144,0,0,1622,30.7946,30.6593
17,6,100000,50000,55002,99991,62265,50000,55002,100000,62265,592,117,0,0,427,122,1548314,2278018,2169,1977258,300760,2216,238,1793,238,0,0,1623,30.7768,31.2033
18,6,100000,50035,55145,99999,61646,50000,55145,100000,61652,586,122,0,0,431,90,1472458,2032648,2026,1824287,208361,2190,206,1799,206,0,0,1647,30.3141,31.5375
19,6,100000,50001,55124,99995,58798,50000,55124,100000,58839,604,113,0,0,414,20,957046,1413816,2047,1388148,25668,1923,69,1613,69,0,0,1578,31.6848,32.1678
20,6,100000,50000,55045,100000,62192,50000,55045,100000,62217,574,113,0,0,424,99,1436590,2239208,2126,1970779,268429,2176,241,1756,241,0,0,1596,31.348,31.96
21,6,100000,50029,55025,99990,61780,50000,55025,100000,62113,567,115,0,0,452,100,1402385,2100081,2146,1880247,219834,2149,214,1765,214,0,0,1624,30.7979,30.1173
22,6,100000,50000,55069,99999,61909,50000,55069,100000,61915,607,118,0,0,454,107,1399674,2065957,2102,1849651,216306,2262,208,1843,208,0,0,1698,29.4549,30.4334
23,6,100000,50000,55095,99999,60525,50000,55095,100000,60571,606,108,0,0,440,59,1266707,1902404,2076,1786926,115478,2179,147,1811,147,0,0,1708,29.249,28.9043
24,6,100000,50059,55009,99996,57652,50000,55009,100000,57653,565,131,0,0,333,9,887743,1311695,2162,1306906,4789,1897,13,1639,13,0,0,1653,30.2639,30.7032
25,6,100000,50000,55033,99992,62386,50000,55033,100000,62386,571,105,0,0,457,136,1615911,2371609,2138,2058417,313192,2267,260,1868,260,0,0,1702,29.3804,30.0768
26,6,100000,50000,55028,99991,57174,50000,55028,100000,57183,597,111,0,0,326,6,814502,1246589,2143,1244723,1866,1792,22,1549,22,0,0,1561,32.0417,31.6561
27,6,100000,50000,55081,99991,57487,50000,55081,100000,57487,598,142,0,0,315,13,878565,1305141,2090,1299169,5972,1839,26,1608,26,0,0,1606,31.1072,31.6954
28,6,100000,50000,55063,100000,59982,50000,55063,100000,59982,603,112,0,0,407,45,1129314,1652381,2108,1564976,87405,2090,102,1729,101,0,0,1653,30.2567,31.5196
29,6,100000,50000,55077,100000,58745,50000,55077,100000,58745,588,137,0,0,437,22,923410,1427973,2094,1404370,23603,1984,57,1644,57,0,0,1609,31.0889,29.9844
30,6,100000,50060,55233,100000,62207,50000,55233,100000,62241,608,126,0,0,450,102,1401948,2033416,1938,1778893,254523,2185,230,1753,230,0,0,1602,31.2092,30.5839
31,6,100000,50174,55059,99993,61291,50000,55059,100000,61298,578,121,0,0,472,74,1417927,1988917,2112,1806751,182166,2169,171,1764,171,0,0,1655,30.2007,28.9286
32,6,100000,50000,55045,99999,59236,50000,55045,100000,59312,591,118,0,0,401,22,1075121,1547327,2126,1522291,25036,2064,74,1725,74,0,0,1678,29.7812,30.8721
33,6,100000,50014,55108,99993,62197,50000,55108,100000,62197,572,111,0,0,473,128,1574477,2363585,2063,2061093,302492,2270,256,1831,256,0,0,1646,30.3897,29.6543
34,6,100000,50048,55094,99999,57188,50000,55094,100000,57221,595,118,0,0,319,4,871428,1263696,2077,1262687,1009,1813,11,1587,11,0,0,1606,31.147,31.5277
35,6,100000,50024,55007,99999,57225,50000,55007,100000,57315,576,106,0,0,341,10,943407,1330768,2164,1326219,4549,1873,22,1630,22,0,0,1634,30.594,30.8467
36,6,100000,50000,55011,99991,57042,50000,55011,100000,57170,604,129,0,0,365,4,903564,1300386,2160,1300207,179,1889,3,1636,3,0,0,1653,30.2367,30.1352
37,6,100000,50077,55025,99990,59708,50000,55025,100000,59885,580,113,0,0,470,34,1042811,1548555,2146,1486627,61928,2082,88,1685,88,0,0,1632,30.6094,30.8167
38,6,100000,50031,55261,100000,57202,50000,55261,100000,57287,597,145,0,0,338,7,927232,1330983,1910,1328624,2359,1902,15,1672,14,0,0,1695,29.5059,30.7124
39,6,100000,50000,55080,99992,62872,50000,55080,100000,62872,582,107,0,0,457,97,1559994,2228790,2091,1936454,292336,2304,235,1818,235,0,0,1645,30.413,32.2549
40,6,100000,50117,55062,99992,58195,50000,55062,100000,58307,553,134,0,0,382,17,937395,1365817,2109,1351735,14082,1968,53,1647,53,0,0,1630,30.6544,31.6044
41,6,100000,50000,55035,100000,62026,50000,55035,100000,62026,600,111,0,0,455,99,1459564,2196719,2136,1952135,244584,2197,229,1796,229,0,0,1638,30.537,31.9516
42,6,100000,50135,55043,99990,63900,50000,55043,100000,64014,569,117,0,0,452,149,1904598,2645811,2128,2182011,463800,2311,330,1879,330,0,0,1670,29.8874,30.343
43,6,100000,50000,55022,99985,57304,50000,55022,100000,57312,575,103,0,0,365,6,886613,1298019,2149,1296825,1194,1878,19,1602,19,0,0,1611,30.9963,30.5365
44,6,100000,50000,55019,99989,60640,50000,55019,100000,60664,599,114,0,0,442,55,1202241,1649431,2152,1544480,104951,2120,129,1703,129,0,0,1623,30.7984,32.6071
45,6,100000,50000,55019,100000,57097,50000,55019,100000,57170,635,114,0,0,329,1,954003,1326344,2152,1326344,0,1878,0,1648,0,0,0,1658,30.1195,30.9238
46,6,100000,50078,55022,99996,63345,50000,55022,100000,63448,542,130,0,0,423,137,1679751,2490858,2149,2116670,374188,2318,290,1863,290,0,0,1693,29.4882,29.2072
47,6,100000,50012,55048,99999,57077,50000,55048,100000,57170,611,107,0,0,351,2,788712,1239515,2123,1239263,252,1818,2,1561,2,0,0,1576,31.741,30.5797
48,6,100000,50000,55027,100000,57149,50000,55027,100000,57170,587,107,0,0,313,4,830835,1226746,2144,1226132,614,1731,12,1506,12,0,0,1522,32.8462,34.0331
49,6,100000,50018,55012,99992,59413,50000,55012,100000,59463,595,111,0,0,424,29,1028712,1540583,2159,1496860,43723,1994,92,1662,92,0,0,1605,31.1714,30.6999
50,6,100000,50000,55018,99999,63427,50000,55018,100000,63533,638,114,0,0,479,148,1797245,2634709,2153,2183502,451207,2343,336,1883,335,0,0,1658,30.1605,30.3396
51,6,100000,50024,55057,100000,57146,50000,55057,100000,57170,589,128,0,0,348,1,896169,1297669,2114,1297669,0,1870,0,1642,0,0,0,1652,30.2835,29.0335
52,6,100000,50094,55031,99998,62814,50000,55031,100000,62814,558,135,0,0,462,133,1790513,2573908,2140,2166871,407037,2233,301,1831,301,0,0,1618,30.8813,31.688
53,6,100000,50000,55010,99999,62105,50000,55010,100000,62105,588,122,0,0,450,84,1390540,2089835,2161,1884368,205467,2242,171,1813,171,0,0,1700,29.4267,29.5344
54,6,100000,50057,55031,99999,63163,50000,55031,100000,63195,585,107,0,0,454,112,1398101,2234899,2140,1918082,316817,2217,274,1734,274,0,0,1577,31.724,32.2626
55,6,100000,50000,55020,100000,57229,50000,55020,100000,57229,574,126,0,0,344,5,920464,1294640,2151,1293459,1181,1872,22,1612,22,0,0,1631,30.6184,31.1578
56,6,100000,50081,55079,99996,58728,50000,55079,100000,58907,606,125,0,0,394,27,971583,1482322,2092,1446465,35857,2013,62,1670,62,0,0,1613,30.9175,31.7912
57,6,100000,50066,55056,99985,62310,50000,55056,100000,62407,572,123,0,0,465,93,1360981,2128450,2115,1863232,265218,2165,221,1756,221,0,0,1584,31.5654,31.1667
58,6,100000,50000,55010,99987,59795,50000,55010,100000,59848,536,113,0,0,449,33,1128539,1607211,2161,1548077,59134,2130,94,1746,94,0,0,1690,29.5909,29.4185
59,6,100000,50013,55008,99999,57126,50000,55008,100000,57170,591,116,0,0,335,5,843264,1282849,2163,1282545,304,1851,5,1625,4,0,0,1635,30.5337,32.0911
60,6,100000,50376,55085,99988,62559,50000,55085,100000,62591,523,107,0,0,425,102,1496596,2300567,2086,2008478,292089,2170,248,1769,248,0,0,1595,31.3639,30.9887
