Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~1600~1600~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50000,55091,99998,56218,50000,55091,100000,56265,637,113,0,0,140,8,549051,846407,1030,844843,1564,1520,11,1520,11,0,0,1542,32.4328,31.8479
2,6,100000,50000,55054,100000,56408,50000,55054,100000,56408,559,122,0,0,142,6,669025,918770,1067,917214,1556,1633,11,1633,11,0,0,1649,30.2797,30.1804
3,6,100000,50057,55014,99985,56242,50000,55014,100000,56244,584,113,0,0,151,8,688593,945852,1107,943846,2006,1664,14,1664,14,0,0,1685,29.6811,30.482
4,6,100000,50000,55020,99986,56425,50000,55020,100000,56425,569,119,0,0,136,9,574810,851626,1101,848410,3216,1531,10,1531,10,0,0,1549,32.2894,32.9074
5,6,100000,50012,55005,99997,56162,50000,55005,100000,56199,601,125,0,0,145,3,629876,909980,1116,909385,595,1627,8,1627,8,0,0,1643,30.4391,30.6984
6,6,100000,50000,55047,99995,56143,50000,55047,100000,56187,594,105,0,0,157,5,641986,915291,1074,914479,812,1637,12,1637,12,0,0,1654,30.2384,31.0378
7,6,100000,50093,55010,99994,56067,50000,55010,100000,56120,548,115,0,0,147,3,672548,918969,1111,918885,84,1630,3,1630,3,0,0,1648,30.3497,30.7917
8,6,100000,50000,55297,99994,56493,50000,55297,100000,56584,603,104,0,0,142,12,691237,915038,824,909280,5758,1634,19,1634,19,0,0,1649,30.3362,31.4951
9,6,100000,50007,55045,99996,56067,50000,55045,100000,56120,581,98,0,0,144,1,650027,913697,1076,913697,0,1622,0,1622,0,0,0,1634,30.6148,30.9329
10,6,100000,50000,55068,99998,56137,50000,55068,100000,56145,570,104,0,0,148,3,669345,913662,1053,913078,584,1633,8,1633,8,0,0,1645,30.4094,31.4973
11,6,100000,50000,55026,99981,56098,50000,55026,100000,56120,596,119,0,0,137,2,581163,867704,1095,867593,111,1550,1,1550,1,0,0,1565,31.9405,31.7361
12,6,100000,50035,55001,100000,56025,50000,55001,100000,56120,599,113,0,0,138,1,623209,899698,1120,899698,0,1603,0,1603,0,0,0,1618,30.9122,29.1614
13,6,100000,50072,55081,99997,56074,50000,55081,100000,56179,593,106,0,0,150,3,633580,899199,1040,898713,486,1621,7,1621,7,0,0,1643,30.422,30.9887
14,6,100000,50037,55006,99999,56362,50000,55006,100000,56362,545,127,0,0,143,6,672220,920031,1115,917546,2485,1650,8,1650,8,0,0,1660,30.1338,30.1493
15,6,100000,50037,55091,100000,56332,50000,55091,100000,56376,590,117,0,0,146,7,607930,879731,1030,877437,2294,1573,13,1572,13,0,0,1583,31.598,31.2155
16,6,100000,50028,55061,99980,56182,50000,55061,100000,56189,607,116,0,0,143,4,625054,897229,1060,896626,603,1605,9,1604,9,0,0,1618,30.8732,30.6239
