Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~800~800~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50000,55091,99998,55824,50000,55091,100000,55824,637,113,0,0,140,4,543329,834170,630,833769,401,1520,3,1520,3,0,0,1542,32.4328,31.8479
2,6,100000,50000,55054,100000,55816,50000,55054,100000,55816,559,122,0,0,142,2,657164,902450,667,902372,78,1633,1,1633,1,0,0,1649,30.2797,30.1804
3,6,100000,50057,55014,99985,55847,50000,55014,100000,55849,584,113,0,0,151,4,679575,928578,707,928143,435,1664,3,1664,3,0,0,1685,29.6811,30.482
4,6,100000,50000,55020,99986,56030,50000,55020,100000,56030,569,119,0,0,136,4,567738,838651,701,837702,949,1531,3,1531,3,0,0,1549,32.2894,32.9074
5,6,100000,50012,55005,99997,55669,50000,55005,100000,55720,601,125,0,0,145,2,624536,898564,716,898469,95,1627,2,1627,2,0,0,1643,30.4391,30.6984
6,6,100000,50000,55047,99995,55851,50000,55047,100000,55857,594,105,0,0,146,5,633335,901755,674,901168,587,1637,7,1637,7,0,0,1654,30.2384,31.0378
7,6,100000,50093,55010,99994,55570,50000,55010,100000,55720,548,115,0,0,147,3,659730,903695,711,903616,79,1630,2,1630,2,0,0,1648,30.3497,30.7917
8,6,100000,50000,55297,99994,55775,50000,55297,100000,55775,603,104,0,0,142,5,682022,897160,424,896825,335,1634,5,1634,5,0,0,1649,30.3362,31.4951
9,6,100000,50007,55045,99996,55702,50000,55045,100000,55720,581,98,0,0,142,1,637933,900582,676,900582,0,1622,0,1622,0,0,0,1634,30.6148,30.9329
10,6,100000,50000,55068,99998,55718,50000,55068,100000,55726,570,104,0,0,148,2,659356,900418,653,900300,118,1633,2,1633,2,0,0,1645,30.4094,31.4973
11,6,100000,50000,55026,99981,55677,50000,55026,100000,55753,596,119,0,0,137,2,574063,852516,695,852405,111,1550,1,1550,1,0,0,1565,31.9405,31.7361
12,6,100000,50035,55001,100000,55707,50000,55001,100000,55720,599,113,0,0,138,1,617607,886869,720,886869,0,1603,0,1603,0,0,0,1618,30.9122,29.1614
13,6,100000,50072,55081,99997,55646,50000,55081,100000,55720,593,106,0,0,150,3,629076,889915,640,889787,128,1621,2,1621,2,0,0,1643,30.422,30.9887
14,6,100000,50037,55006,99999,55937,50000,55006,100000,55965,545,127,0,0,143,3,659436,906469,715,905806,663,1650,3,1650,3,0,0,1660,30.1338,30.1493
15,6,100000,50037,55091,100000,55858,50000,55091,100000,55866,590,117,0,0,146,5,597332,864059,630,863394,665,1573,4,1572,4,0,0,1583,31.598,31.2155
16,6,100000,50028,55061,99980,55733,50000,55061,100000,55733,607,116,0,0,143,2,618962,884330,660,884261,69,1605,1,1604,1,0,0,1618,30.8732,30.6239
17,6,100000,50005,55049,99991,55676,50000,55049,100000,55720,594,115,0,0,134,1,650712,890760,672,890760,0,1606,0,1606,0,0,0,1619,30.89,31.2345
18,6,100000,50000,55095,99999,55871,50000,55095,100000,55952,588,120,0,0,150,4,658394,899712,626,898924,788,1629,3,1628,3,0,0,1644,30.4303,31.4049
19,6,100000,50145,55074,99995,55620,50000,55074,100000,55720,605,112,0,0,143,2,605352,858539,647,858538,1,1562,1,1562,1,0,0,1575,31.7592,32.1841
20,6,100000,50000,55013,100000,55964,50000,55013,100000,55964,576,111,0,0,136,4,597393,856940,708,856206,734,1575,4,1574,4,0,0,1586,31.5312,32.0635
21,6,100000,50094,55172,99991,55822,50000,55172,100000,55822,571,111,0,0,134,4,622642,880698,549,880394,304,1600,3,1600,3,0,0,1613,30.9963,30.1414
22,6,100000,50000,55019,99999,55682,50000,55019,100000,55778,614,111,0,0,158,3,656644,928601,702,928378,223,1674,2,1674,2,0,0,1690,29.6021,30.4731
23,6,100000,50011,55045,99999,55661,50000,55045,100000,55757,608,106,0,0,149,3,665133,934840,676,934513,327,1693,3,1693,3,0,0,1704,29.3564,28.9055
24,6,100000,50000,55053,99997,55708,50000,55053,100000,55720,565,131,0,0,141,1,632112,903595,668,903595,0,1635,0,1635,0,0,0,1651,30.2758,30.588
25,6,100000,50155,55022,99992,55883,50000,55022,100000,55883,576,100,0,0,158,2,670423,926244,699,925935,309,1669,2,1669,2,0,0,1691,29.5621,30.1989
