Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~800~800~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1780,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50013,55041,74857,55704,50000,55041,75114,55797,750,0,0,0,130,3,179580,260341,580,259801,540,732,3,732,3,0,0,1535,32.575,31.8905
2,6,100000,50136,55004,100000,55628,50000,55004,100000,55628,561,120,0,0,138,3,437913,573258,617,572966,292,1625,2,1625,2,0,0,1645,30.413,30.1136
3,6,100000,50007,55034,99952,55717,50000,55034,100000,55724,586,111,0,0,147,5,458802,598671,587,597928,743,1665,4,1665,4,0,0,1679,29.7819,30.5999
4,6,100000,50134,55029,99974,55624,50000,55029,100000,55930,573,115,0,0,134,2,390292,543907,592,543584,323,1530,3,1530,3,0,0,1545,32.318,32.9888
5,6,100000,50000,55159,99997,55741,50000,55159,100000,55741,602,124,0,0,144,4,427365,580215,462,579399,816,1623,3,1623,3,0,0,1640,30.5003,30.5399
6,6,100000,50000,55010,99995,55606,50000,55010,100000,55620,596,103,0,0,145,1,430160,584186,611,584186,0,1635,0,1635,0,0,0,1650,30.3062,31.0547
7,6,100000,50043,55021,99994,55555,50000,55021,100000,55620,549,114,0,0,142,3,442164,583172,600,583008,164,1629,3,1629,3,0,0,1644,30.3956,30.6666
8,6,100000,50013,0,99993,0,50000,0,100000,0,607,100,0,0,140,1,455834,570547,0,570547,0,1627,0,1626,-1,0,0,1643,30.4275,31.53
9,6,100000,50023,55004,99997,55591,50000,55004,100000,55620,584,95,0,0,141,4,428674,576722,617,576499,223,1615,4,1615,4,0,0,1628,30.7105,30.8832
10,6,100000,50000,55018,99996,55633,50000,55018,100000,55717,572,102,0,0,146,5,451691,583577,603,582991,586,1633,6,1633,6,0,0,1644,30.4285,31.5115
11,6,100000,50000,55013,99981,55788,50000,55013,100000,55788,597,118,0,0,133,5,388294,550645,608,549844,801,1548,4,1548,4,0,0,1560,32.0051,31.618
12,6,100000,50000,55182,100000,55802,50000,55182,100000,55802,601,111,0,0,136,2,409364,565778,439,565561,217,1596,2,1595,2,0,0,1614,30.9777,29.167
13,6,100000,50022,55031,99997,55593,50000,55031,100000,55620,598,101,0,0,147,2,429008,574099,590,573991,108,1616,2,1615,2,0,0,1634,30.6111,31.0421
14,6,100000,50000,55035,58290,55937,50000,55035,58580,55965,672,0,0,0,140,7,100360,108702,586,106893,1809,291,7,290,7,0,0,1653,30.2645,30.067
15,6,100000,50000,55041,100000,55807,50000,55041,100000,55807,596,111,0,0,142,3,397772,550220,580,549445,775,1558,4,1557,4,0,0,1577,31.7253,31.3386
16,6,100000,50000,55011,99980,55733,50000,55011,100000,55733,611,112,0,0,136,4,418246,567924,610,567413,511,1592,4,1591,4,0,0,1613,31.0019,30.6627
17,6,100000,50000,55010,99991,55672,50000,55010,100000,55703,599,110,0,0,130,4,438671,575947,611,575597,350,1601,8,1601,8,0,0,1611,31.0391,31.2413
18,6,100000,50000,55045,99994,55558,50000,55045,100000,55620,592,116,0,0,143,1,442367,576795,576,576795,0,1620,0,1619,0,0,0,1639,30.5183,31.4952
19,6,100000,50095,55024,99995,55606,50000,55024,100000,55620,606,111,0,0,138,2,412128,554695,597,554622,73,1560,2,1560,2,0,0,1572,31.7899,31.9965
20,6,100000,50000,55107,97705,55607,50000,55107,97964,55620,649,38,0,0,134,1,392939,535727,514,535727,0,1502,0,1502,0,0,0,1577,31.6954,32.1074
21,6,100000,50044,55113,99983,55585,50000,55113,100000,55620,574,108,0,0,130,1,418457,567648,508,567648,0,1596,0,1596,0,0,0,1610,31.0709,30.1419
22,6,100000,50093,55211,99999,55682,50000,55211,100000,55778,617,108,0,0,152,7,447337,603647,410,602290,1357,1667,10,1667,10,0,0,1682,29.7418,30.4797
23,6,100000,50000,55096,99999,55600,50000,55096,100000,55620,610,104,0,0,148,1,454806,605318,525,605318,0,1691,0,1691,0,0,0,1699,29.4146,28.8745
24,6,100000,50000,55003,99997,55536,50000,55003,100000,55620,566,130,0,0,138,1,427713,583394,618,583394,0,1624,0,1623,0,0,0,1641,30.4805,30.5569
25,6,100000,50105,55109,99988,55720,50000,55109,100000,55720,581,95,0,0,156,6,453806,604035,512,603024,1011,1667,5,1667,5,0,0,1682,29.7394,30.2096
26,6,100000,50000,55045,99987,55779,50000,55045,100000,55779,606,102,0,0,129,4,376518,541999,576,541379,620,1525,4,1525,4,0,0,1545,32.375,31.801
27,6,100000,50000,55017,99991,55605,50000,55017,100000,55663,603,137,0,0,142,7,403299,558749,604,557747,1002,1583,6,1582,6,0,0,1593,31.3788,31.7615
28,6,100000,50000,55039,100000,55735,50000,55039,100000,55744,606,109,0,0,146,3,433905,581770,582,581133,637,1629,4,1628,4,0,0,1642,30.4692,31.56
29,6,100000,50129,55241,99994,56011,50000,55241,100000,56173,600,125,0,0,128,9,391429,565571,380,562190,3381,1581,11,1581,11,0,0,1594,31.3421,29.8793
30,6,100000,50023,55133,100000,55993,50000,55133,100000,56026,612,122,0,0,128,6,405586,562574,488,560456,2118,1571,7,1571,7,0,0,1592,31.4148,30.6158
31,6,100000,50074,55012,57017,99993,50000,55012,57017,100000,578,0,121,0,125,140,802808,1158862,609,68206,1090656,203,1460,203,1460,0,0,1644,30.3956,28.8504
32,6,100000,50000,55012,99999,55536,50000,55012,100000,55620,596,113,0,0,139,1,448649,596254,609,596254,0,1654,0,1654,0,0,0,1667,30.0042,30.7731
33,6,100000,50000,55008,99993,55679,50000,55008,100000,55703,578,105,0,0,136,3,406056,577762,613,577404,358,1616,3,1616,3,0,0,1631,30.6748,29.4135
34,6,100000,50055,55080,99997,55423,50000,55080,100000,55620,603,110,0,0,138,1,410147,551781,541,551781,0,1569,0,1569,0,0,0,1584,31.5452,31.625
35,6,100000,50023,55052,99990,55666,50000,55052,100000,55708,583,99,0,0,131,3,429649,573285,569,572864,421,1602,5,1602,5,0,0,1620,30.866,30.7999
36,6,100000,50066,55006,99990,55589,50000,55006,100000,55620,608,125,0,0,144,1,440917,581451,615,581451,0,1626,0,1626,0,0,0,1644,30.3932,30.2064
37,6,100000,50000,55247,99990,55599,50000,55247,100000,55620,584,109,0,0,149,1,420929,576415,374,576415,0,1615,0,1614,0,0,0,1623,30.8107,30.8198
38,6,100000,50167,55161,100000,55526,50000,55161,100000,55620,599,143,0,0,154,2,445934,596341,460,596299,42,1657,1,1656,1,0,0,1682,29.7436,30.6425
39,6,100000,50000,55036,75204,55547,50000,55036,75421,55620,689,0,0,0,133,1,217815,286858,585,286858,0,813,0,812,0,0,0,1625,30.766,32.2233
40,6,100000,50017,55056,99972,55909,50000,55056,100000,55964,563,124,0,0,134,6,423719,571489,565,569781,1708,1603,10,1603,10,0,0,1623,30.8243,31.645
41,6,100000,50095,55277,66174,55792,50000,55277,66393,55888,711,0,0,0,126,2,125802,178564,344,178228,336,503,1,503,1,0,0,1622,30.8155,31.8814
42,6,100000,50035,55078,99990,55748,50000,55078,100000,55822,579,107,0,0,147,3,444259,586567,543,586159,408,1647,2,1647,2,0,0,1659,30.1484,30.3189
43,6,100000,50000,55058,99979,55597,50000,55058,100000,55620,578,100,0,0,137,4,421518,569706,563,569483,223,1588,3,1588,3,0,0,1604,31.1323,30.4235
44,6,100000,50033,55188,99989,55756,50000,55188,100000,55756,601,112,0,0,133,4,448857,571639,433,570995,644,1599,3,1599,3,0,0,1617,30.9165,32.6672
45,6,100000,50000,55033,100000,55671,50000,55033,100000,55804,640,109,0,0,139,4,453572,583440,588,582806,634,1629,6,1629,6,0,0,1650,30.3069,30.9441
46,6,100000,50000,55085,99995,55966,50000,55085,100000,55971,546,126,0,0,137,4,466310,602879,536,601683,1196,1676,4,1676,4,0,0,1683,29.717,29.1404
47,6,100000,50011,55005,99999,55608,50000,55005,100000,55620,620,98,0,0,130,2,378032,542528,616,542446,82,1533,1,1533,1,0,0,1558,32.0925,30.6301
48,6,100000,50000,55024,99826,55603,50000,55024,100000,55620,593,101,0,0,129,1,384265,532446,597,532446,0,1497,0,1497,0,0,0,1512,33.0788,33.9618
49,6,100000,50019,55093,99992,55745,50000,55093,100000,55745,604,102,0,0,131,2,399815,564946,528,564765,181,1579,2,1578,2,0,0,1591,31.4277,30.7216
50,6,100000,50000,55081,99999,55924,50000,55081,100000,55967,647,105,0,0,144,4,424138,580037,540,578956,1081,1633,3,1633,3,0,0,1647,30.3676,30.3547
51,6,100000,50112,55080,99996,55672,50000,55080,100000,55774,595,122,0,0,144,4,429210,581811,541,581232,579,1621,3,1621,3,0,0,1635,30.5747,29.1091
52,6,100000,50000,55010,56212,99998,50000,55010,56376,100000,558,0,135,0,108,143,795234,1131909,611,57257,1074652,166,1446,166,1446,0,0,1605,31.1621,31.7268
53,6,100000,50000,55019,56944,55883,50000,55019,57234,55883,710,0,0,0,128,5,58120,83776,602,82686,1090,219,4,219,4,0,0,1690,29.5921,29.5149
54,6,100000,50001,55015,99994,55690,50000,55015,100000,55690,590,102,0,0,131,2,390842,554377,606,554243,134,1548,2,1547,2,0,0,1564,31.9616,32.3196
55,6,100000,50216,55034,99999,55468,50000,55034,100000,55620,581,119,0,0,136,2,438628,568216,587,568163,53,1594,1,1594,1,0,0,1614,30.9975,31.1952
56,6,100000,50000,55027,99992,55745,50000,55027,100000,55818,609,122,0,0,136,5,413763,563968,594,563148,820,1588,5,1587,5,0,0,1603,31.1567,31.741
57,6,100000,50062,55009,99974,55608,50000,55009,100000,55640,579,116,0,0,131,3,399027,554596,612,554361,235,1559,7,1559,7,0,0,1575,31.7618,31.1729
58,6,100000,50011,55195,99987,55460,50000,55195,100000,55620,543,106,0,0,145,2,455736,594719,426,594655,64,1666,1,1666,1,0,0,1680,29.7635,29.4
59,6,100000,50054,55018,99998,55649,50000,55018,100000,55653,595,112,0,0,143,5,409015,569275,603,568967,308,1610,4,1609,4,0,0,1622,30.8384,32.4965
60,6,100000,50213,55040,99988,55601,50000,55040,100000,55620,531,99,0,0,138,2,408374,560237,581,560064,173,1572,3,1572,3,0,0,1583,31.598,31.0133
61,6,100000,50000,55176,99951,55601,50000,55176,100000,55620,611,98,0,0,143,1,451637,604684,445,604684,0,1667,0,1666,0,0,0,1680,29.7784,31.037
62,6,100000,50078,55068,81964,55761,50000,55068,82180,55769,666,0,0,0,128,3,268399,363816,553,363377,439,1018,3,1018,3,0,0,1564,31.9827,32.2657
63,6,100000,50000,55070,99997,55486,50000,55070,100000,55620,629,131,0,0,151,1,482986,606390,551,606390,0,1692,0,1691,0,0,0,1700,29.3832,29.4545
64,6,100000,50000,55052,99999,55621,50000,55052,100000,55621,600,111,0,0,127,3,373016,534838,569,534748,90,1528,3,1528,3,0,0,1560,32.0532,32.3682
65,6,100000,50000,55062,99995,55734,50000,55062,100000,55734,598,118,0,0,142,2,453773,593637,559,593494,143,1664,1,1663,1,0,0,1676,29.8,30.78
66,6,100000,50000,55048,100000,55750,50000,55048,100000,55794,609,103,0,0,131,6,405007,562133,573,560765,1368,1573,7,1572,7,0,0,1591,31.4069,31.7694
67,6,100000,50006,55018,99995,55674,50000,55018,100000,55674,628,98,0,0,134,2,413180,560044,603,560009,35,1580,1,1580,1,0,0,1593,31.3964,30.636
68,6,100000,50000,55058,99999,55545,50000,55058,100000,55620,639,114,0,0,144,3,436757,586097,563,585896,201,1639,3,1639,3,0,0,1653,30.2591,31.3508
69,6,100000,50031,55057,99974,55541,50000,55057,100000,55620,635,110,0,0,144,2,417734,565567,564,565486,81,1583,3,1583,3,0,0,1604,31.189,30.8421
70,6,100000,50014,55173,99999,55517,50000,55173,100000,55678,555,128,0,0,142,2,425106,584924,448,584720,204,1629,1,1629,1,0,0,1645,30.413,31.2811
71,6,100000,50154,55204,99996,55769,50000,55204,100000,55769,604,109,0,0,134,2,425241,583214,417,583067,147,1633,2,1631,2,0,0,1649,30.3356,30.0892
72,6,100000,50000,55175,99986,55489,50000,55175,100000,55620,618,110,0,0,134,2,400241,547395,446,547313,82,1546,1,1546,1,0,0,1560,32.0635,32.7538
73,6,100000,50000,55010,99977,55584,50000,55010,100000,55620,552,127,0,0,141,4,474547,608537,611,608161,376,1671,5,1671,5,0,0,1686,29.6362,30.556
74,6,100000,50010,55020,99994,55570,50000,55020,100000,55620,588,130,0,0,133,2,425659,582070,601,581944,126,1627,1,1627,1,0,0,1641,30.478,31.2364
75,6,100000,50088,55194,99932,55741,50000,55194,100000,55806,605,92,0,0,145,6,410653,565261,427,564010,1251,1572,5,1572,5,0,0,1587,31.5221,32.9479
76,6,100000,50000,55115,99978,55690,50000,55115,100000,55711,567,110,0,0,133,4,384190,554109,506,553596,513,1556,4,1556,4,0,0,1564,31.9898,32.9525
77,6,100000,50005,55124,99824,55523,50000,55124,100000,55673,585,85,0,0,139,5,437104,580551,497,579903,648,1613,4,1613,4,0,0,1639,30.5189,30.4693
78,6,100000,50000,55021,99981,55675,50000,55021,100000,55678,597,99,0,0,126,6,428531,580293,600,579656,637,1606,11,1606,11,0,0,1616,30.9207,30.5306
79,6,100000,50000,55050,99981,55758,50000,55050,100000,55758,594,99,0,0,141,2,421427,574232,571,574096,136,1602,1,1602,1,0,0,1612,30.9659,30.6685
80,6,100000,50040,55021,99990,55544,50000,55021,100000,55620,656,92,0,0,137,1,443530,573703,600,573703,0,1600,0,1599,0,0,0,1616,30.9084,30.5932
81,6,100000,50016,55019,99998,55602,50000,55019,100000,55620,592,112,0,0,146,2,409467,574646,602,574618,28,1605,1,1605,1,0,0,1632,30.6475,30.1143
82,6,100000,50151,55058,88469,55573,50000,55058,88722,55620,716,0,0,0,137,1,330828,443646,563,443646,0,1239,0,1239,0,0,0,1633,30.5962,30.7322
83,6,100000,50012,55281,99996,55795,50000,55281,100000,55799,593,120,0,0,133,3,449408,583636,340,583172,464,1644,3,1644,3,0,0,1647,30.3262,31.2144
84,6,100000,50151,55053,99997,55680,50000,55053,100000,55697,603,127,0,0,142,4,420998,587076,568,586689,387,1641,4,1641,4,0,0,1650,30.3056,29.5936
85,6,100000,50000,55011,99986,55712,50000,55011,100000,55712,588,106,0,0,144,3,409941,580456,610,580260,196,1625,2,1624,2,0,0,1640,30.4283,29.4207
86,6,100000,50000,55095,99998,55564,50000,55095,100000,55764,648,102,0,0,140,3,398606,543402,526,542564,838,1542,6,1542,6,0,0,1567,31.9106,33.1334
87,6,100000,50044,55007,100000,55667,50000,55007,100000,55722,609,113,0,0,143,4,462986,594554,614,594167,387,1649,3,1648,3,0,0,1659,30.1273,30.2263
88,6,100000,50000,55002,99994,55648,50000,55002,100000,55656,567,107,0,0,143,6,401249,554794,619,554161,633,1558,8,1558,8,0,0,1578,31.6931,32.1107
89,6,100000,50077,55010,99996,55640,50000,55010,100000,55640,578,132,0,0,150,4,447702,588721,611,588160,561,1642,3,1642,3,0,0,1655,30.2044,29.8436
90,6,100000,50000,55054,99996,55743,50000,55054,100000,55804,594,122,0,0,145,5,405144,584071,567,582940,1131,1624,5,1624,5,0,0,1638,30.54,31.1364
91,6,100000,50009,55043,99998,55651,50000,55043,100000,55672,543,117,0,0,135,5,397726,562765,578,562222,543,1579,5,1578,5,0,0,1607,31.1308,30.6755
