from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1423,0
0,81,0,0,0,-200,1086,1
0,82,0,0,-200,0,393,2
0,9,0,0,0,500,1901,3
1,2,500,0,1000,0,1503,0
1,83,500,0,500,-200,1138,1
1,0,500,0,0,0,868,2
1,10,500,0,500,500,1840,3
2,3,1000,0,1500,0,1677,0
2,84,1000,0,1000,-200,2313,1
2,1,1000,0,500,0,742,2
2,11,1000,0,1000,500,1393,3
3,4,1500,0,2000,0,1065,0
3,85,1500,0,1500,-200,1478,1
3,2,1500,0,1000,0,1118,2
3,12,1500,0,1500,500,1598,3
4,5,2000,0,2500,0,1561,0
4,86,2000,0,2000,-200,1488,1
4,3,2000,0,1500,0,1188,2
4,13,2000,0,2000,500,1073,3
5,6,2500,0,3000,0,670,0
5,87,2500,0,2500,-200,1019,1
5,4,2500,0,2000,0,1813,2
5,14,2500,0,2500,500,1959,3
6,7,3000,0,3500,0,859,0
6,88,3000,0,3000,-200,2202,1
6,5,3000,0,2500,0,1508,2
6,15,3000,0,3000,500,1317,3
7,8,3500,0,4000,0,734,0
7,89,3500,0,3500,-200,616,1
7,6,3500,0,3000,0,1618,2
7,16,3500,0,3500,500,1348,3
8,90,4000,0,4200,0,1075,0
8,91,4000,0,4000,-200,910,1
8,7,4000,0,3500,0,1140,2
8,17,4000,0,4000,500,1755,3
9,10,0,500,500,500,1105,0
9,0,0,500,0,0,929,1
9,92,0,500,-200,500,1837,2
9,18,0,500,0,1000,1450,3
10,11,500,500,1000,500,1456,0
10,1,500,500,500,0,1646,1
10,9,500,500,0,500,541,2
10,19,500,500,500,1000,1531,3
11,12,1000,500,1500,500,1558,0
11,2,1000,500,1000,0,2037,1
11,10,1000,500,500,500,1176,2
11,20,1000,500,1000,1000,1508,3
12,13,1500,500,2000,500,878,0
12,3,1500,500,1500,0,969,1
12,11,1500,500,1000,500,1562,2
12,21,1500,500,1500,1000,2001,3
13,14,2000,500,2500,500,352,0
13,4,2000,500,2000,0,933,1
13,12,2000,500,1500,500,1261,2
13,22,2000,500,2000,1000,1674,3
14,15,2500,500,3000,500,858,0
14,5,2500,500,2500,0,859,1
14,13,2500,500,2000,500,1129,2
14,23,2500,500,2500,1000,2027,3
15,16,3000,500,3500,500,804,0
15,6,3000,500,3000,0,2047,1
15,14,3000,500,2500,500,1425,2
15,24,3000,500,3000,1000,1425,3
16,17,3500,500,4000,500,643,0
16,7,3500,500,3500,0,863,1
16,15,3500,500,3000,500,2082,2
16,25,3500,500,3500,1000,1917,3
17,93,4000,500,4200,500,896,0
17,8,4000,500,4000,0,1193,1
17,16,4000,500,3500,500,2570,2
17,26,4000,500,4000,1000,726,3
18,19,0,1000,500,1000,974,0
18,9,0,1000,0,500,1353,1
18,94,0,1000,-200,1000,1419,2
18,27,0,1000,0,1500,1960,3
19,20,500,1000,1000,1000,841,0
19,10,500,1000,500,500,1069,1
19,18,500,1000,0,1000,2045,2
19,28,500,1000,500,1500,971,3
20,21,1000,1000,1500,1000,1453,0
20,11,1000,1000,1000,500,1893,1
20,19,1000,1000,500,1000,972,2
20,29,1000,1000,1000,1500,1460,3
21,22,1500,1000,2000,1000,1276,0
21,12,1500,1000,1500,500,1007,1
21,20,1500,1000,1000,1000,1020,2
21,30,1500,1000,1500,1500,2498,3
22,23,2000,1000,2500,1000,1050,0
22,13,2000,1000,2000,500,1157,1
22,21,2000,1000,1500,1000,1467,2
22,31,2000,1000,2000,1500,2341,3
23,24,2500,1000,3000,1000,1460,0
23,14,2500,1000,2500,500,1149,1
23,22,2500,1000,2000,1000,2124,2
23,32,2500,1000,2500,1500,1340,3
24,25,3000,1000,3500,1000,1193,0
24,15,3000,1000,3000,500,1467,1
24,23,3000,1000,2500,1000,1031,2
24,33,3000,1000,3000,1500,1427,3
25,26,3500,1000,4000,1000,1928,0
25,16,3500,1000,3500,500,807,1
25,24,3500,1000,3000,1000,1127,2
25,34,3500,1000,3500,1500,555,3
26,95,4000,1000,4200,1000,1583,0
26,17,4000,1000,4000,500,1533,1
26,25,4000,1000,3500,1000,650,2
26,35,4000,1000,4000,1500,1374,3
27,28,0,1500,500,1500,1857,0
27,18,0,1500,0,1000,685,1
27,96,0,1500,-200,1500,1072,2
27,36,0,1500,0,2000,1402,3
28,29,500,1500,1000,1500,1823,0
28,19,500,1500,500,1000,1464,1
28,27,500,1500,0,1500,639,2
28,37,500,1500,500,2000,1021,3
29,30,1000,1500,1500,1500,1336,0
29,20,1000,1500,1000,1000,2428,1
29,28,1000,1500,500,1500,1013,2
29,38,1000,1500,1000,2000,1958,3
30,31,1500,1500,2000,1500,2051,0
30,21,1500,1500,1500,1000,891,1
30,29,1500,1500,1000,1500,1078,2
30,39,1500,1500,1500,2000,1747,3
31,32,2000,1500,2500,1500,2193,0
31,22,2000,1500,2000,1000,967,1
31,30,2000,1500,1500,1500,1111,2
31,40,2000,1500,2000,2000,2609,3
32,33,2500,1500,3000,1500,1995,0
32,23,2500,1500,2500,1000,1988,1
32,31,2500,1500,2000,1500,1562,2
32,41,2500,1500,2500,2000,1768,3
33,34,3000,1500,3500,1500,2334,0
33,24,3000,1500,3000,1000,1124,1
33,32,3000,1500,2500,1500,2516,2
33,42,3000,1500,3000,2000,647,3
34,35,3500,1500,4000,1500,1828,0
34,25,3500,1500,3500,1000,676,1
34,33,3500,1500,3000,1500,2214,2
34,43,3500,1500,3500,2000,1908,3
35,97,4000,1500,4200,1500,1969,0
35,26,4000,1500,4000,1000,977,1
35,34,4000,1500,3500,1500,2010,2
35,44,4000,1500,4000,2000,1471,3
36,37,0,2000,500,2000,2716,0
36,27,0,2000,0,1500,934,1
36,98,0,2000,-200,2000,968,2
36,45,0,2000,0,2500,1092,3
37,38,500,2000,1000,2000,2341,0
37,28,500,2000,500,1500,1120,1
37,36,500,2000,0,2000,2129,2
37,46,500,2000,500,2500,1854,3
38,39,1000,2000,1500,2000,1212,0
38,29,1000,2000,1000,1500,2397,1
38,37,1000,2000,500,2000,2046,2
38,47,1000,2000,1000,2500,904,3
39,40,1500,2000,2000,2000,2123,0
39,30,1500,2000,1500,1500,851,1
39,38,1500,2000,1000,2000,1319,2
39,48,1500,2000,1500,2500,3147,3
40,41,2000,2000,2500,2000,1730,0
40,31,2000,2000,2000,1500,944,1
40,39,2000,2000,1500,2000,2519,2
40,49,2000,2000,2000,2500,1865,3
41,42,2500,2000,3000,2000,1379,0
41,32,2500,2000,2500,1500,1285,1
41,40,2500,2000,2000,2000,1743,2
41,50,2500,2000,2500,2500,1202,3
42,43,3000,2000,3500,2000,1245,0
42,33,3000,2000,3000,1500,1011,1
42,41,3000,2000,2500,2000,1356,2
42,51,3000,2000,3000,2500,636,3
43,44,3500,2000,4000,2000,1868,0
43,34,3500,2000,3500,1500,1755,1
43,42,3500,2000,3000,2000,1502,2
43,52,3500,2000,3500,2500,1116,3
44,99,4000,2000,4200,2000,2374,0
44,35,4000,2000,4000,1500,1725,1
44,43,4000,2000,3500,2000,1316,2
44,53,4000,2000,4000,2500,1544,3
45,46,0,2500,500,2500,1945,0
45,36,0,2500,0,2000,721,1
