from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1082,0
0,81,0,0,0,-200,1324,1
0,82,0,0,-200,0,746,2
0,9,0,0,0,500,1545,3
1,2,500,0,1000,0,715,0
1,83,500,0,500,-200,675,1
1,0,500,0,0,0,553,2
1,10,500,0,500,500,1497,3
2,3,1000,0,1500,0,1265,0
2,84,1000,0,1000,-200,753,1
2,1,1000,0,500,0,605,2
2,11,1000,0,1000,500,2352,3
3,4,1500,0,2000,0,1888,0
3,85,1500,0,1500,-200,2561,1
3,2,1500,0,1000,0,1356,2
3,12,1500,0,1500,500,963,3
4,5,2000,0,2500,0,1228,0
4,86,2000,0,2000,-200,1682,1
4,3,2000,0,1500,0,1338,2
4,13,2000,0,2000,500,1300,3
5,6,2500,0,3000,0,1183,0
5,87,2500,0,2500,-200,1115,1
5,4,2500,0,2000,0,1440,2
5,14,2500,0,2500,500,1338,3
6,7,3000,0,3500,0,844,0
6,88,3000,0,3000,-200,1534,1
6,5,3000,0,2500,0,1178,2
6,15,3000,0,3000,500,2869,3
7,8,3500,0,4000,0,1041,0
7,89,3500,0,3500,-200,961,1
7,6,3500,0,3000,0,2862,2
7,16,3500,0,3500,500,594,3
8,90,4000,0,4200,0,1523,0
8,91,4000,0,4000,-200,1861,1
8,7,4000,0,3500,0,1727,2
8,17,4000,0,4000,500,1768,3
9,10,0,500,500,500,2079,0
9,0,0,500,0,0,1142,1
9,92,0,500,-200,500,983,2
9,18,0,500,0,1000,2268,3
10,11,500,500,1000,500,1867,0
10,1,500,500,500,0,209,1
10,9,500,500,0,500,1909,2
10,19,500,500,500,1000,1783,3
11,12,1000,500,1500,500,1097,0
11,2,1000,500,1000,0,1410,1
11,10,1000,500,500,500,1676,2
11,20,1000,500,1000,1000,2218,3
12,13,1500,500,2000,500,918,0
12,3,1500,500,1500,0,2682,1
12,11,1500,500,1000,500,1476,2
12,21,1500,500,1500,1000,805,3
13,14,2000,500,2500,500,1910,0
13,4,2000,500,2000,0,741,1
13,12,2000,500,1500,500,2226,2
