from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1321,0
0,81,0,0,0,-200,1453,1
0,82,0,0,-200,0,2442,2
0,9,0,0,0,500,1356,3
1,2,500,0,1000,0,1260,0
1,83,500,0,500,-200,1416,1
1,0,500,0,0,0,2502,2
1,10,500,0,500,500,1595,3
2,3,1000,0,1500,0,989,0
2,84,1000,0,1000,-200,1001,1
2,1,1000,0,500,0,2296,2
2,11,1000,0,1000,500,1512,3
3,4,1500,0,2000,0,1199,0
3,85,1500,0,1500,-200,1222,1
3,2,1500,0,1000,0,838,2
3,12,1500,0,1500,500,1554,3
4,5,2000,0,2500,0,1137,0
4,86,2000,0,2000,-200,946,1
4,3,2000,0,1500,0,1392,2
4,13,2000,0,2000,500,991,3
5,6,2500,0,3000,0,973,0
5,87,2500,0,2500,-200,1498,1
5,4,2500,0,2000,0,936,2
5,14,2500,0,2500,500,1588,3
6,7,3000,0,3500,0,751,0
6,88,3000,0,3000,-200,1268,1
6,5,3000,0,2500,0,1918,2
6,15,3000,0,3000,500,1395,3
7,8,3500,0,4000,0,2325,0
7,89,3500,0,3500,-200,639,1
7,6,3500,0,3000,0,1928,2
7,16,3500,0,3500,500,2371,3
8,90,4000,0,4200,0,798,0
8,91,4000,0,4000,-200,2019,1
8,7,4000,0,3500,0,2217,2
8,17,4000,0,4000,500,778,3
9,10,0,500,500,500,1160,0
9,0,0,500,0,0,1058,1
9,92,0,500,-200,500,1624,2
9,18,0,500,0,1000,1635,3
10,11,500,500,1000,500,1417,0
10,1,500,500,500,0,1650,1
10,9,500,500,0,500,1679,2
10,19,500,500,500,1000,1270,3
11,12,1000,500,1500,500,1945,0
11,2,1000,500,1000,0,2203,1
11,10,1000,500,500,500,1528,2
11,20,1000,500,1000,1000,1286,3
12,13,1500,500,2000,500,2009,0
12,3,1500,500,1500,0,918,1
12,11,1500,500,1000,500,2565,2
12,21,1500,500,1500,1000,1237,3
13,14,2000,500,2500,500,1601,0
13,4,2000,500,2000,0,851,1
13,12,2000,500,1500,500,2256,2
13,22,2000,500,2000,1000,2354,3
14,15,2500,500,3000,500,1769,0
14,5,2500,500,2500,0,453,1
14,13,2500,500,2000,500,2826,2
14,23,2500,500,2500,1000,1961,3
15,16,3000,500,3500,500,1402,0
15,6,3000,500,3000,0,945,1
15,14,3000,500,2500,500,2821,2
15,24,3000,500,3000,1000,1884,3
16,17,3500,500,4000,500,1151,0
16,7,3500,500,3500,0,2836,1
16,15,3500,500,3000,500,2634,2
16,25,3500,500,3500,1000,735,3
17,93,4000,500,4200,500,1551,0
17,8,4000,500,4000,0,608,1
17,16,4000,500,3500,500,1022,2
17,26,4000,500,4000,1000,730,3
18,19,0,1000,500,1000,1227,0
18,9,0,1000,0,500,865,1
18,94,0,1000,-200,1000,2130,2
18,27,0,1000,0,1500,1170,3
19,20,500,1000,1000,1000,1991,0
19,10,500,1000,500,500,1757,1
19,18,500,1000,0,1000,2050,2
19,28,500,1000,500,1500,1093,3
20,21,1000,1000,1500,1000,1179,0
20,11,1000,1000,1000,500,1495,1
20,19,1000,1000,500,1000,2248,2
20,29,1000,1000,1000,1500,1808,3
21,22,1500,1000,2000,1000,559,0
21,12,1500,1000,1500,500,990,1
21,20,1500,1000,1000,1000,1105,2
21,30,1500,1000,1500,1500,2093,3
22,23,2000,1000,2500,1000,414,0
22,13,2000,1000,2000,500,1267,1
22,21,2000,1000,1500,1000,1620,2
22,31,2000,1000,2000,1500,2396,3
23,24,2500,1000,3000,1000,553,0
23,14,2500,1000,2500,500,1021,1
23,22,2500,1000,2000,1000,1461,2
23,32,2500,1000,2500,1500,794,3
24,25,3000,1000,3500,1000,1482,0
24,15,3000,1000,3000,500,1277,1
24,23,3000,1000,2500,1000,618,2
24,33,3000,1000,3000,1500,1476,3
25,26,3500,1000,4000,1000,975,0
25,16,3500,1000,3500,500,2581,1
25,24,3500,1000,3000,1000,1027,2
25,34,3500,1000,3500,1500,1777,3
26,95,4000,1000,4200,1000,1281,0
26,17,4000,1000,4000,500,476,1
26,25,4000,1000,3500,1000,3038,2
26,35,4000,1000,4000,1500,405,3
27,28,0,1500,500,1500,2104,0
27,18,0,1500,0,1000,251,1
27,96,0,1500,-200,1500,600,2
27,36,0,1500,0,2000,1270,3
28,29,500,1500,1000,1500,1086,0
