from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1508,0
0,81,0,0,0,-200,1808,1
0,82,0,0,-200,0,2314,2
0,9,0,0,0,500,1064,3
1,2,500,0,1000,0,2056,0
1,83,500,0,500,-200,869,1
1,0,500,0,0,0,1810,2
1,10,500,0,500,500,1361,3
2,3,1000,0,1500,0,1349,0
2,84,1000,0,1000,-200,1040,1
2,1,1000,0,500,0,1076,2
2,11,1000,0,1000,500,1675,3
3,4,1500,0,2000,0,1999,0
3,85,1500,0,1500,-200,477,1
3,2,1500,0,1000,0,1002,2
3,12,1500,0,1500,500,2055,3
4,5,2000,0,2500,0,1353,0
4,86,2000,0,2000,-200,2188,1
4,3,2000,0,1500,0,1313,2
4,13,2000,0,2000,500,1006,3
5,6,2500,0,3000,0,1368,0
5,87,2500,0,2500,-200,992,1
5,4,2500,0,2000,0,960,2
5,14,2500,0,2500,500,1567,3
6,7,3000,0,3500,0,1904,0
6,88,3000,0,3000,-200,1794,1
6,5,3000,0,2500,0,1208,2
6,15,3000,0,3000,500,704,3
7,8,3500,0,4000,0,1051,0
7,89,3500,0,3500,-200,1262,1
7,6,3500,0,3000,0,518,2
7,16,3500,0,3500,500,2236,3
8,90,4000,0,4200,0,1114,0
8,91,4000,0,4000,-200,1951,1
8,7,4000,0,3500,0,591,2
8,17,4000,0,4000,500,1936,3
9,10,0,500,500,500,1523,0
9,0,0,500,0,0,1855,1
9,92,0,500,-200,500,640,2
9,18,0,500,0,1000,1400,3
10,11,500,500,1000,500,891,0
10,1,500,500,500,0,1983,1
10,9,500,500,0,500,1508,2
10,19,500,500,500,1000,1303,3
11,12,1000,500,1500,500,2517,0
11,2,1000,500,1000,0,606,1
11,10,1000,500,500,500,1555,2
11,20,1000,500,1000,1000,799,3
12,13,1500,500,2000,500,1715,0
12,3,1500,500,1500,0,1411,1
12,11,1500,500,1000,500,1780,2
12,21,1500,500,1500,1000,2479,3
13,14,2000,500,2500,500,1759,0
13,4,2000,500,2000,0,1470,1
13,12,2000,500,1500,500,1140,2
13,22,2000,500,2000,1000,1193,3
14,15,2500,500,3000,500,825,0
14,5,2500,500,2500,0,837,1
14,13,2500,500,2000,500,1599,2
14,23,2500,500,2500,1000,2113,3
15,16,3000,500,3500,500,1527,0
15,6,3000,500,3000,0,2206,1
15,14,3000,500,2500,500,1432,2
15,24,3000,500,3000,1000,936,3
16,17,3500,500,4000,500,3030,0
16,7,3500,500,3500,0,1115,1
16,15,3500,500,3000,500,3238,2
16,25,3500,500,3500,1000,1110,3
17,93,4000,500,4200,500,1840,0
17,8,4000,500,4000,0,1532,1
17,16,4000,500,3500,500,1913,2
17,26,4000,500,4000,1000,2395,3
18,19,0,1000,500,1000,1189,0
18,9,0,1000,0,500,1266,1
18,94,0,1000,-200,1000,2641,2
18,27,0,1000,0,1500,1205,3
19,20,500,1000,1000,1000,1504,0
19,10,500,1000,500,500,1261,1
19,18,500,1000,0,1000,2373,2
19,28,500,1000,500,1500,1366,3
20,21,1000,1000,1500,1000,1331,0
20,11,1000,1000,1000,500,1153,1
20,19,1000,1000,500,1000,2060,2
20,29,1000,1000,1000,1500,937,3
21,22,1500,1000,2000,1000,2123,0
21,12,1500,1000,1500,500,1700,1
21,20,1500,1000,1000,1000,2094,2
21,30,1500,1000,1500,1500,1230,3
22,23,2000,1000,2500,1000,1347,0
22,13,2000,1000,2000,500,1261,1
22,21,2000,1000,1500,1000,1633,2
22,31,2000,1000,2000,1500,1647,3
23,24,2500,1000,3000,1000,2363,0
23,14,2500,1000,2500,500,636,1
23,22,2500,1000,2000,1000,1857,2
23,32,2500,1000,2500,1500,808,3
24,25,3000,1000,3500,1000,1282,0
24,15,3000,1000,3000,500,1367,1
24,23,3000,1000,2500,1000,578,2
24,33,3000,1000,3000,1500,1550,3
25,26,3500,1000,4000,1000,1079,0
25,16,3500,1000,3500,500,2844,1
25,24,3500,1000,3000,1000,648,2
25,34,3500,1000,3500,1500,1226,3
26,95,4000,1000,4200,1000,1722,0
26,17,4000,1000,4000,500,1240,1
26,25,4000,1000,3500,1000,1334,2
26,35,4000,1000,4000,1500,2861,3
27,28,0,1500,500,1500,1767,0
27,18,0,1500,0,1000,1087,1
27,96,0,1500,-200,1500,701,2
27,36,0,1500,0,2000,1942,3
28,29,500,1500,1000,1500,2089,0
28,19,500,1500,500,1000,1977,1
28,27,500,1500,0,1500,1498,2
28,37,500,1500,500,2000,578,3
29,30,1000,1500,1500,1500,1981,0
29,20,1000,1500,1000,1000,1105,1
29,28,1000,1500,500,1500,927,2
29,38,1000,1500,1000,2000,1443,3
30,31,1500,1500,2000,1500,2327,0
30,21,1500,1500,1500,1000,1730,1
30,29,1500,1500,1000,1500,1065,2
30,39,1500,1500,1500,2000,917,3
31,32,2000,1500,2500,1500,2372,0
31,22,2000,1500,2000,1000,741,1
31,30,2000,1500,1500,1500,1372,2
31,40,2000,1500,2000,2000,1524,3
32,33,2500,1500,3000,1500,3538,0
32,23,2500,1500,2500,1000,1643,1
32,31,2500,1500,2000,1500,1406,2
32,41,2500,1500,2500,2000,1579,3
33,34,3000,1500,3500,1500,2511,0
33,24,3000,1500,3000,1000,841,1
33,32,3000,1500,2500,1500,3375,2
33,42,3000,1500,3000,2000,2509,3
34,35,3500,1500,4000,1500,2557,0
34,25,3500,1500,3500,1000,2085,1
34,33,3500,1500,3000,1500,2472,2
34,43,3500,1500,3500,2000,1155,3
35,97,4000,1500,4200,1500,2326,0
35,26,4000,1500,4000,1000,2175,1
35,34,4000,1500,3500,1500,2379,2
35,44,4000,1500,4000,2000,1118,3
36,37,0,2000,500,2000,1696,0
36,27,0,2000,0,1500,1270,1
36,98,0,2000,-200,2000,1730,2
36,45,0,2000,0,2500,1024,3
37,38,500,2000,1000,2000,911,0
37,28,500,2000,500,1500,2106,1
37,36,500,2000,0,2000,562,2
37,46,500,2000,500,2500,1566,3
38,39,1000,2000,1500,2000,1391,0
38,29,1000,2000,1000,1500,1381,1
38,37,1000,2000,500,2000,1436,2
38,47,1000,2000,1000,2500,1320,3
39,40,1500,2000,2000,2000,844,0
39,30,1500,2000,1500,1500,1468,1
39,38,1500,2000,1000,2000,1343,2
39,48,1500,2000,1500,2500,1088,3
40,41,2000,2000,2500,2000,669,0
40,31,2000,2000,2000,1500,652,1
40,39,2000,2000,1500,2000,1324,2
40,49,2000,2000,2000,2500,955,3
41,42,2500,2000,3000,2000,594,0
41,32,2500,2000,2500,1500,1644,1
41,40,2500,2000,2000,2000,302,2
41,50,2500,2000,2500,2500,1563,3
42,43,3000,2000,3500,2000,3092,0
42,33,3000,2000,3000,1500,1701,1
42,41,3000,2000,2500,2000,636,2
42,51,3000,2000,3000,2500,1931,3
43,44,3500,2000,4000,2000,2172,0
43,34,3500,2000,3500,1500,2177,1
43,42,3500,2000,3000,2000,1449,2
43,52,3500,2000,3500,2500,888,3
