from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1110,0
0,81,0,0,0,-200,1190,1
0,82,0,0,-200,0,1737,2
0,9,0,0,0,500,1349,3
1,2,500,0,1000,0,1401,0
1,83,500,0,500,-200,2026,1
1,0,500,0,0,0,903,2
1,10,500,0,500,500,1102,3
2,3,1000,0,1500,0,2026,0
2,84,1000,0,1000,-200,1356,1
2,1,1000,0,500,0,1003,2
2,11,1000,0,1000,500,1012,3
3,4,1500,0,2000,0,1365,0
3,85,1500,0,1500,-200,1394,1
3,2,1500,0,1000,0,1067,2
3,12,1500,0,1500,500,2258,3
4,5,2000,0,2500,0,1013,0
4,86,2000,0,2000,-200,2194,1
4,3,2000,0,1500,0,1240,2
4,13,2000,0,2000,500,1824,3
5,6,2500,0,3000,0,1454,0
5,87,2500,0,2500,-200,1494,1
5,4,2500,0,2000,0,2027,2
5,14,2500,0,2500,500,1336,3
6,7,3000,0,3500,0,1248,0
6,88,3000,0,3000,-200,1364,1
6,5,3000,0,2500,0,1764,2
6,15,3000,0,3000,500,1411,3
7,8,3500,0,4000,0,849,0
7,89,3500,0,3500,-200,1528,1
7,6,3500,0,3000,0,928,2
7,16,3500,0,3500,500,1668,3
8,90,4000,0,4200,0,522,0
8,91,4000,0,4000,-200,1048,1
8,7,4000,0,3500,0,1058,2
8,17,4000,0,4000,500,1860,3
9,10,0,500,500,500,1931,0
9,0,0,500,0,0,1462,1
9,92,0,500,-200,500,1134,2
9,18,0,500,0,1000,834,3
10,11,500,500,1000,500,1701,0
10,1,500,500,500,0,1885,1
10,9,500,500,0,500,1171,2
10,19,500,500,500,1000,1501,3
11,12,1000,500,1500,500,487,0
11,2,1000,500,1000,0,1451,1
11,10,1000,500,500,500,1740,2
11,20,1000,500,1000,1000,1603,3
12,13,1500,500,2000,500,1519,0
12,3,1500,500,1500,0,1345,1
12,11,1500,500,1000,500,1103,2
12,21,1500,500,1500,1000,1800,3
13,14,2000,500,2500,500,2290,0
13,4,2000,500,2000,0,1353,1
13,12,2000,500,1500,500,587,2
13,22,2000,500,2000,1000,1642,3
14,15,2500,500,3000,500,2086,0
14,5,2500,500,2500,0,2080,1
14,13,2500,500,2000,500,868,2
14,23,2500,500,2500,1000,1156,3
15,16,3000,500,3500,500,2613,0
15,6,3000,500,3000,0,1907,1
15,14,3000,500,2500,500,1806,2
15,24,3000,500,3000,1000,749,3
16,17,3500,500,4000,500,853,0
16,7,3500,500,3500,0,1123,1
16,15,3500,500,3000,500,1808,2
16,25,3500,500,3500,1000,2725,3
17,93,4000,500,4200,500,1406,0
17,8,4000,500,4000,0,653,1
17,16,4000,500,3500,500,1384,2
17,26,4000,500,4000,1000,1272,3
18,19,0,1000,500,1000,1362,0
18,9,0,1000,0,500,1358,1
18,94,0,1000,-200,1000,839,2
18,27,0,1000,0,1500,2035,3
19,20,500,1000,1000,1000,1657,0
19,10,500,1000,500,500,1506,1
19,18,500,1000,0,1000,2319,2
19,28,500,1000,500,1500,862,3
20,21,1000,1000,1500,1000,2695,0
20,11,1000,1000,1000,500,1480,1
20,19,1000,1000,500,1000,1928,2
20,29,1000,1000,1000,1500,1445,3
21,22,1500,1000,2000,1000,1915,0
21,12,1500,1000,1500,500,2461,1
21,20,1500,1000,1000,1000,1865,2
21,30,1500,1000,1500,1500,2061,3
22,23,2000,1000,2500,1000,1127,0
22,13,2000,1000,2000,500,1687,1
22,21,2000,1000,1500,1000,2325,2
22,31,2000,1000,2000,1500,2471,3
23,24,2500,1000,3000,1000,1165,0
23,14,2500,1000,2500,500,779,1
23,22,2500,1000,2000,1000,2285,2
23,32,2500,1000,2500,1500,1145,3
24,25,3000,1000,3500,1000,633,0
24,15,3000,1000,3000,500,1798,1
24,23,3000,1000,2500,1000,2263,2
24,33,3000,1000,3000,1500,532,3
25,26,3500,1000,4000,1000,266,0
25,16,3500,1000,3500,500,866,1
25,24,3500,1000,3000,1000,2092,2
25,34,3500,1000,3500,1500,3270,3
26,95,4000,1000,4200,1000,407,0
26,17,4000,1000,4000,500,529,1
26,25,4000,1000,3500,1000,2352,2
26,35,4000,1000,4000,1500,522,3
