from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1404,0
0,81,0,0,0,-200,1957,1
0,82,0,0,-200,0,1472,2
0,9,0,0,0,500,1688,3
1,2,500,0,1000,0,703,0
1,83,500,0,500,-200,1107,1
1,0,500,0,0,0,2379,2
1,10,500,0,500,500,2302,3
2,3,1000,0,1500,0,1394,0
2,84,1000,0,1000,-200,1335,1
2,1,1000,0,500,0,2724,2
2,11,1000,0,1000,500,860,3
3,4,1500,0,2000,0,1607,0
3,85,1500,0,1500,-200,1354,1
3,2,1500,0,1000,0,2491,2
3,12,1500,0,1500,500,1521,3
4,5,2000,0,2500,0,1442,0
4,86,2000,0,2000,-200,1726,1
4,3,2000,0,1500,0,1969,2
4,13,2000,0,2000,500,1704,3
5,6,2500,0,3000,0,1563,0
5,87,2500,0,2500,-200,1395,1
5,4,2500,0,2000,0,1464,2
5,14,2500,0,2500,500,1691,3
6,7,3000,0,3500,0,1943,0
6,88,3000,0,3000,-200,1689,1
6,5,3000,0,2500,0,1955,2
6,15,3000,0,3000,500,785,3
7,8,3500,0,4000,0,927,0
7,89,3500,0,3500,-200,892,1
7,6,3500,0,3000,0,1430,2
7,16,3500,0,3500,500,2050,3
8,90,4000,0,4200,0,1078,0
8,91,4000,0,4000,-200,2242,1
8,7,4000,0,3500,0,1174,2
8,17,4000,0,4000,500,1568,3
9,10,0,500,500,500,1487,0
9,0,0,500,0,0,1091,1
9,92,0,500,-200,500,790,2
9,18,0,500,0,1000,1574,3
10,11,500,500,1000,500,2128,0
10,1,500,500,500,0,879,1
10,9,500,500,0,500,995,2
10,19,500,500,500,1000,2464,3
11,12,1000,500,1500,500,1607,0
11,2,1000,500,1000,0,1662,1
11,10,1000,500,500,500,899,2
11,20,1000,500,1000,1000,1069,3
12,13,1500,500,2000,500,2063,0
12,3,1500,500,1500,0,2093,1
12,11,1500,500,1000,500,1114,2
12,21,1500,500,1500,1000,1941,3
13,14,2000,500,2500,500,1138,0
13,4,2000,500,2000,0,2326,1
13,12,2000,500,1500,500,2949,2
13,22,2000,500,2000,1000,1521,3
14,15,2500,500,3000,500,883,0
14,5,2500,500,2500,0,1252,1
14,13,2500,500,2000,500,1622,2
14,23,2500,500,2500,1000,1708,3
15,16,3000,500,3500,500,305,0
15,6,3000,500,3000,0,1939,1
15,14,3000,500,2500,500,1335,2
15,24,3000,500,3000,1000,1017,3
16,17,3500,500,4000,500,1128,0
16,7,3500,500,3500,0,662,1
16,15,3500,500,3000,500,1563,2
16,25,3500,500,3500,1000,1907,3
17,93,4000,500,4200,500,948,0
17,8,4000,500,4000,0,2164,1
17,16,4000,500,3500,500,1336,2
17,26,4000,500,4000,1000,1231,3
18,19,0,1000,500,1000,1765,0
18,9,0,1000,0,500,745,1
18,94,0,1000,-200,1000,2351,2
18,27,0,1000,0,1500,1551,3
19,20,500,1000,1000,1000,614,0
19,10,500,1000,500,500,1800,1
19,18,500,1000,0,1000,1714,2
19,28,500,1000,500,1500,2524,3
20,21,1000,1000,1500,1000,95,0
20,11,1000,1000,1000,500,1157,1
20,19,1000,1000,500,1000,1647,2
20,29,1000,1000,1000,1500,1254,3
21,22,1500,1000,2000,1000,393,0
21,12,1500,1000,1500,500,1166,1
21,20,1500,1000,1000,1000,886,2
21,30,1500,1000,1500,1500,2410,3
22,23,2000,1000,2500,1000,2604,0
22,13,2000,1000,2000,500,2580,1
22,21,2000,1000,1500,1000,1304,2
22,31,2000,1000,2000,1500,674,3
23,24,2500,1000,3000,1000,1610,0
23,14,2500,1000,2500,500,1318,1
23,22,2500,1000,2000,1000,3242,2
23,32,2500,1000,2500,1500,1908,3
24,25,3000,1000,3500,1000,2029,0
24,15,3000,1000,3000,500,1376,1
24,23,3000,1000,2500,1000,2320,2
24,33,3000,1000,3000,1500,585,3
25,26,3500,1000,4000,1000,1827,0
25,16,3500,1000,3500,500,1592,1
25,24,3500,1000,3000,1000,1203,2
25,34,3500,1000,3500,1500,3061,3
26,95,4000,1000,4200,1000,1888,0
26,17,4000,1000,4000,500,1551,1
26,25,4000,1000,3500,1000,2398,2
26,35,4000,1000,4000,1500,747,3
27,28,0,1500,500,1500,812,0
27,18,0,1500,0,1000,1687,1
27,96,0,1500,-200,1500,1304,2
27,36,0,1500,0,2000,2520,3
28,29,500,1500,1000,1500,1619,0
28,19,500,1500,500,1000,795,1
28,27,500,1500,0,1500,1731,2
28,37,500,1500,500,2000,2005,3
29,30,1000,1500,1500,1500,3122,0
29,20,1000,1500,1000,1000,1595,1
29,28,1000,1500,500,1500,2063,2
29,38,1000,1500,1000,2000,596,3
30,31,1500,1500,2000,1500,2897,0
30,21,1500,1500,1500,1000,1536,1
30,29,1500,1500,1000,1500,2201,2
30,39,1500,1500,1500,2000,1436,3
31,32,2000,1500,2500,1500,1871,0
31,22,2000,1500,2000,1000,2027,1
31,30,2000,1500,1500,1500,1358,2
31,40,2000,1500,2000,2000,360,3
32,33,2500,1500,3000,1500,934,0
32,23,2500,1500,2500,1000,1482,1
32,31,2500,1500,2000,1500,883,2
32,41,2500,1500,2500,2000,3131,3
33,34,3000,1500,3500,1500,1185,0
33,24,3000,1500,3000,1000,2499,1
33,32,3000,1500,2500,1500,1228,2
33,42,3000,1500,3000,2000,633,3
34,35,3500,1500,4000,1500,2939,0
34,25,3500,1500,3500,1000,1387,1
34,33,3500,1500,3000,1500,1125,2
34,43,3500,1500,3500,2000,1625,3
35,97,4000,1500,4200,1500,2469,0
35,26,4000,1500,4000,1000,1983,1
35,34,4000,1500,3500,1500,784,2
35,44,4000,1500,4000,2000,1060,3
36,37,0,2000,500,2000,1007,0
36,27,0,2000,0,1500,1560,1
36,98,0,2000,-200,2000,2210,2
36,45,0,2000,0,2500,2195,3
37,38,500,2000,1000,2000,1248,0
37,28,500,2000,500,1500,772,1
37,36,500,2000,0,2000,2023,2
37,46,500,2000,500,2500,1447,3
38,39,1000,2000,1500,2000,950,0
38,29,1000,2000,1000,1500,2324,1
38,37,1000,2000,500,2000,1254,2
38,47,1000,2000,1000,2500,1102,3
39,40,1500,2000,2000,2000,786,0
39,30,1500,2000,1500,1500,1203,1
39,38,1500,2000,1000,2000,1788,2
39,48,1500,2000,1500,2500,1046,3
40,41,2000,2000,2500,2000,1122,0
40,31,2000,2000,2000,1500,1178,1
40,39,2000,2000,1500,2000,1401,2
40,49,2000,2000,2000,2500,644,3
41,42,2500,2000,3000,2000,2015,0
41,32,2500,2000,2500,1500,1443,1
41,40,2500,2000,2000,2000,969,2
41,50,2500,2000,2500,2500,1962,3
42,43,3000,2000,3500,2000,1272,0
42,33,3000,2000,3000,1500,2915,1
42,41,3000,2000,2500,2000,767,2
42,51,3000,2000,3000,2500,2434,3
43,44,3500,2000,4000,2000,948,0
43,34,3500,2000,3500,1500,2074,1
43,42,3500,2000,3000,2000,2780,2
43,52,3500,2000,3500,2500,936,3
44,99,4000,2000,4200,2000,947,0
44,35,4000,2000,4000,1500,1152,1
44,43,4000,2000,3500,2000,1281,2
