from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1032,0
0,81,0,0,0,-200,1032,1
0,82,0,0,-200,0,1893,2
0,9,0,0,0,500,1703,3
1,2,500,0,1000,0,1835,0
1,83,500,0,500,-200,685,1
1,0,500,0,0,0,1636,2
1,10,500,0,500,500,702,3
2,3,1000,0,1500,0,2194,0
2,84,1000,0,1000,-200,2006,1
2,1,1000,0,500,0,1253,2
2,11,1000,0,1000,500,1587,3
3,4,1500,0,2000,0,1862,0
3,85,1500,0,1500,-200,1734,1
3,2,1500,0,1000,0,2344,2
3,12,1500,0,1500,500,1578,3
4,5,2000,0,2500,0,820,0
4,86,2000,0,2000,-200,1872,1
4,3,2000,0,1500,0,1677,2
4,13,2000,0,2000,500,2284,3
5,6,2500,0,3000,0,1325,0
5,87,2500,0,2500,-200,1179,1
5,4,2500,0,2000,0,2174,2
5,14,2500,0,2500,500,868,3
6,7,3000,0,3500,0,1988,0
6,88,3000,0,3000,-200,907,1
6,5,3000,0,2500,0,1104,2
6,15,3000,0,3000,500,803,3
7,8,3500,0,4000,0,1274,0
7,89,3500,0,3500,-200,2359,1
7,6,3500,0,3000,0,1062,2
7,16,3500,0,3500,500,1605,3
8,90,4000,0,4200,0,2089,0
8,91,4000,0,4000,-200,1451,1
8,7,4000,0,3500,0,728,2
8,17,4000,0,4000,500,1986,3
9,10,0,500,500,500,1748,0
9,0,0,500,0,0,1008,1
9,92,0,500,-200,500,1539,2
9,18,0,500,0,1000,1184,3
10,11,500,500,1000,500,1439,0
10,1,500,500,500,0,1090,1
10,9,500,500,0,500,1085,2
10,19,500,500,500,1000,939,3
11,12,1000,500,1500,500,1045,0
11,2,1000,500,1000,0,1393,1
11,10,1000,500,500,500,842,2
11,20,1000,500,1000,1000,1408,3
12,13,1500,500,2000,500,547,0
12,3,1500,500,1500,0,2201,1
12,11,1500,500,1000,500,737,2
12,21,1500,500,1500,1000,1378,3
13,14,2000,500,2500,500,1894,0
13,4,2000,500,2000,0,1135,1
13,12,2000,500,1500,500,629,2
13,22,2000,500,2000,1000,1072,3
14,15,2500,500,3000,500,1209,0
14,5,2500,500,2500,0,2117,1
14,13,2500,500,2000,500,254,2
14,23,2500,500,2500,1000,2074,3
15,16,3000,500,3500,500,599,0
15,6,3000,500,3000,0,969,1
15,14,3000,500,2500,500,1362,2
15,24,3000,500,3000,1000,882,3
16,17,3500,500,4000,500,891,0
16,7,3500,500,3500,0,2073,1
16,15,3500,500,3000,500,1142,2
16,25,3500,500,3500,1000,1787,3
17,93,4000,500,4200,500,1179,0
17,8,4000,500,4000,0,1953,1
17,16,4000,500,3500,500,955,2
17,26,4000,500,4000,1000,1875,3
18,19,0,1000,500,1000,1596,0
18,9,0,1000,0,500,1238,1
18,94,0,1000,-200,1000,1539,2
18,27,0,1000,0,1500,576,3
19,20,500,1000,1000,1000,1904,0
19,10,500,1000,500,500,1273,1
19,18,500,1000,0,1000,1015,2
19,28,500,1000,500,1500,996,3
20,21,1000,1000,1500,1000,859,0
20,11,1000,1000,1000,500,940,1
20,19,1000,1000,500,1000,901,2
20,29,1000,1000,1000,1500,2097,3
21,22,1500,1000,2000,1000,1836,0
21,12,1500,1000,1500,500,1631,1
21,20,1500,1000,1000,1000,824,2
21,30,1500,1000,1500,1500,1291,3
22,23,2000,1000,2500,1000,1053,0
22,13,2000,1000,2000,500,1660,1
22,21,2000,1000,1500,1000,1194,2
22,31,2000,1000,2000,1500,1981,3
23,24,2500,1000,3000,1000,1552,0
23,14,2500,1000,2500,500,1544,1
23,22,2500,1000,2000,1000,1821,2
23,32,2500,1000,2500,1500,1603,3
24,25,3000,1000,3500,1000,2429,0
24,15,3000,1000,3000,500,670,1
24,23,3000,1000,2500,1000,1539,2
24,33,3000,1000,3000,1500,1290,3
25,26,3500,1000,4000,1000,2184,0
25,16,3500,1000,3500,500,2749,1
25,24,3500,1000,3000,1000,2150,2
25,34,3500,1000,3500,1500,1439,3
26,95,4000,1000,4200,1000,1875,0
26,17,4000,1000,4000,500,1602,1
26,25,4000,1000,3500,1000,2286,2
26,35,4000,1000,4000,1500,1342,3
27,28,0,1500,500,1500,1268,0
27,18,0,1500,0,1000,1304,1
27,96,0,1500,-200,1500,1238,2
27,36,0,1500,0,2000,831,3
28,29,500,1500,1000,1500,1450,0
28,19,500,1500,500,1000,1770,1
28,27,500,1500,0,1500,1145,2
28,37,500,1500,500,2000,1126,3
29,30,1000,1500,1500,1500,2810,0
29,20,1000,1500,1000,1000,673,1
29,28,1000,1500,500,1500,1571,2
29,38,1000,1500,1000,2000,925,3
30,31,1500,1500,2000,1500,2370,0
30,21,1500,1500,1500,1000,2161,1
30,29,1500,1500,1000,1500,1953,2
30,39,1500,1500,1500,2000,1112,3
31,32,2000,1500,2500,1500,1733,0
31,22,2000,1500,2000,1000,1177,1
31,30,2000,1500,1500,1500,1613,2
31,40,2000,1500,2000,2000,3581,3
32,33,2500,1500,3000,1500,2085,0
32,23,2500,1500,2500,1000,1871,1
32,31,2500,1500,2000,1500,2223,2
32,41,2500,1500,2500,2000,1511,3
33,34,3000,1500,3500,1500,1469,0
33,24,3000,1500,3000,1000,1362,1
33,32,3000,1500,2500,1500,1903,2
33,42,3000,1500,3000,2000,1390,3
34,35,3500,1500,4000,1500,817,0
34,25,3500,1500,3500,1000,2046,1
34,33,3500,1500,3000,1500,1574,2
34,43,3500,1500,3500,2000,870,3
35,97,4000,1500,4200,1500,1522,0
35,26,4000,1500,4000,1000,1458,1
35,34,4000,1500,3500,1500,881,2
35,44,4000,1500,4000,2000,1548,3
36,37,0,2000,500,2000,2117,0
36,27,0,2000,0,1500,1369,1
36,98,0,2000,-200,2000,902,2
36,45,0,2000,0,2500,796,3
37,38,500,2000,1000,2000,1062,0
37,28,500,2000,500,1500,1685,1
37,36,500,2000,0,2000,1757,2
37,46,500,2000,500,2500,2629,3
38,39,1000,2000,1500,2000,949,0
38,29,1000,2000,1000,1500,492,1
38,37,1000,2000,500,2000,2808,2
38,47,1000,2000,1000,2500,1156,3
39,40,1500,2000,2000,2000,1010,0
39,30,1500,2000,1500,1500,1911,1
39,38,1500,2000,1000,2000,1537,2
39,48,1500,2000,1500,2500,1027,3
40,41,2000,2000,2500,2000,1178,0
