from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1444,0
0,81,0,0,0,-200,1823,1
0,82,0,0,-200,0,1666,2
0,9,0,0,0,500,972,3
1,2,500,0,1000,0,1567,0
1,83,500,0,500,-200,826,1
1,0,500,0,0,0,1024,2
1,10,500,0,500,500,2063,3
2,3,1000,0,1500,0,1834,0
2,84,1000,0,1000,-200,1334,1
2,1,1000,0,500,0,1043,2
2,11,1000,0,1000,500,1530,3
3,4,1500,0,2000,0,2352,0
3,85,1500,0,1500,-200,1167,1
3,2,1500,0,1000,0,794,2
3,12,1500,0,1500,500,1357,3
4,5,2000,0,2500,0,1535,0
4,86,2000,0,2000,-200,1894,1
4,3,2000,0,1500,0,276,2
4,13,2000,0,2000,500,978,3
5,6,2500,0,3000,0,927,0
5,87,2500,0,2500,-200,1366,1
5,4,2500,0,2000,0,356,2
5,14,2500,0,2500,500,2027,3
6,7,3000,0,3500,0,904,0
6,88,3000,0,3000,-200,941,1
6,5,3000,0,2500,0,652,2
6,15,3000,0,3000,500,1399,3
7,8,3500,0,4000,0,1124,0
7,89,3500,0,3500,-200,1072,1
7,6,3500,0,3000,0,1133,2
7,16,3500,0,3500,500,1953,3
8,90,4000,0,4200,0,1827,0
8,91,4000,0,4000,-200,1678,1
8,7,4000,0,3500,0,1553,2
8,17,4000,0,4000,500,1270,3
9,10,0,500,500,500,1584,0
9,0,0,500,0,0,1823,1
9,92,0,500,-200,500,1388,2
9,18,0,500,0,1000,1963,3
10,11,500,500,1000,500,1636,0
10,1,500,500,500,0,1505,1
10,9,500,500,0,500,2869,2
10,19,500,500,500,1000,1185,3
11,12,1000,500,1500,500,2458,0
11,2,1000,500,1000,0,1886,1
11,10,1000,500,500,500,1664,2
11,20,1000,500,1000,1000,1279,3
12,13,1500,500,2000,500,1053,0
12,3,1500,500,1500,0,2072,1
12,11,1500,500,1000,500,1239,2
12,21,1500,500,1500,1000,1482,3
13,14,2000,500,2500,500,876,0
13,4,2000,500,2000,0,522,1
13,12,2000,500,1500,500,833,2
13,22,2000,500,2000,1000,1211,3
14,15,2500,500,3000,500,1022,0
14,5,2500,500,2500,0,955,1
14,13,2500,500,2000,500,1170,2
14,23,2500,500,2500,1000,1785,3
15,16,3000,500,3500,500,1489,0
15,6,3000,500,3000,0,307,1
15,14,3000,500,2500,500,1240,2
15,24,3000,500,3000,1000,1458,3
16,17,3500,500,4000,500,1872,0
16,7,3500,500,3500,0,1313,1
16,15,3500,500,3000,500,740,2
16,25,3500,500,3500,1000,2038,3
17,93,4000,500,4200,500,1351,0
17,8,4000,500,4000,0,2267,1
17,16,4000,500,3500,500,846,2
17,26,4000,500,4000,1000,1009,3
18,19,0,1000,500,1000,1510,0
18,9,0,1000,0,500,1427,1
18,94,0,1000,-200,1000,713,2
18,27,0,1000,0,1500,2005,3
19,20,500,1000,1000,1000,2142,0
19,10,500,1000,500,500,1913,1
19,18,500,1000,0,1000,1079,2
19,28,500,1000,500,1500,689,3
20,21,1000,1000,1500,1000,1777,0
20,11,1000,1000,1000,500,2906,1
20,19,1000,1000,500,1000,1147,2
20,29,1000,1000,1000,1500,1674,3
21,22,1500,1000,2000,1000,2748,0
21,12,1500,1000,1500,500,1220,1
21,20,1500,1000,1000,1000,1161,2
21,30,1500,1000,1500,1500,1158,3
22,23,2000,1000,2500,1000,2896,0
22,13,2000,1000,2000,500,253,1
22,21,2000,1000,1500,1000,1512,2
22,31,2000,1000,2000,1500,1360,3
