from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1244,0
0,81,0,0,0,-200,2405,1
0,82,0,0,-200,0,1457,2
0,9,0,0,0,500,1268,3
1,2,500,0,1000,0,1924,0
1,83,500,0,500,-200,426,1
1,0,500,0,0,0,2118,2
1,10,500,0,500,500,1272,3
2,3,1000,0,1500,0,2023,0
2,84,1000,0,1000,-200,1968,1
2,1,1000,0,500,0,1428,2
2,11,1000,0,1000,500,1256,3
3,4,1500,0,2000,0,2519,0
3,85,1500,0,1500,-200,2109,1
3,2,1500,0,1000,0,719,2
3,12,1500,0,1500,500,1161,3
4,5,2000,0,2500,0,1967,0
4,86,2000,0,2000,-200,909,1
4,3,2000,0,1500,0,1133,2
4,13,2000,0,2000,500,1913,3
5,6,2500,0,3000,0,1333,0
5,87,2500,0,2500,-200,2755,1
5,4,2500,0,2000,0,995,2
5,14,2500,0,2500,500,2811,3
6,7,3000,0,3500,0,1792,0
6,88,3000,0,3000,-200,1191,1
6,5,3000,0,2500,0,1557,2
6,15,3000,0,3000,500,928,3
7,8,3500,0,4000,0,956,0
7,89,3500,0,3500,-200,786,1
7,6,3500,0,3000,0,1591,2
7,16,3500,0,3500,500,2726,3
8,90,4000,0,4200,0,810,0
8,91,4000,0,4000,-200,1122,1
8,7,4000,0,3500,0,1916,2
8,17,4000,0,4000,500,765,3
9,10,0,500,500,500,943,0
9,0,0,500,0,0,1352,1
9,92,0,500,-200,500,1184,2
9,18,0,500,0,1000,1519,3
10,11,500,500,1000,500,1156,0
10,1,500,500,500,0,1621,1
10,9,500,500,0,500,1867,2
10,19,500,500,500,1000,606,3
11,12,1000,500,1500,500,897,0
11,2,1000,500,1000,0,2472,1
11,10,1000,500,500,500,1340,2
11,20,1000,500,1000,1000,1757,3
12,13,1500,500,2000,500,741,0
12,3,1500,500,1500,0,1867,1
12,11,1500,500,1000,500,2303,2
12,21,1500,500,1500,1000,1313,3
13,14,2000,500,2500,500,1250,0
13,4,2000,500,2000,0,967,1
13,12,2000,500,1500,500,1607,2
13,22,2000,500,2000,1000,2580,3
14,15,2500,500,3000,500,555,0
14,5,2500,500,2500,0,2771,1
14,13,2500,500,2000,500,2563,2
14,23,2500,500,2500,1000,2693,3
15,16,3000,500,3500,500,225,0
15,6,3000,500,3000,0,1010,1
15,14,3000,500,2500,500,3023,2
15,24,3000,500,3000,1000,629,3
16,17,3500,500,4000,500,391,0
16,7,3500,500,3500,0,798,1
16,15,3500,500,3000,500,1544,2
16,25,3500,500,3500,1000,1830,3
17,93,4000,500,4200,500,1072,0
17,8,4000,500,4000,0,693,1
17,16,4000,500,3500,500,673,2
17,26,4000,500,4000,1000,1241,3
18,19,0,1000,500,1000,1900,0
18,9,0,1000,0,500,336,1
18,94,0,1000,-200,1000,1404,2
18,27,0,1000,0,1500,528,3
19,20,500,1000,1000,1000,1183,0
19,10,500,1000,500,500,1711,1
19,18,500,1000,0,1000,819,2
19,28,500,1000,500,1500,1161,3
20,21,1000,1000,1500,1000,1043,0
20,11,1000,1000,1000,500,1769,1
20,19,1000,1000,500,1000,984,2
20,29,1000,1000,1000,1500,1750,3
21,22,1500,1000,2000,1000,904,0
21,12,1500,1000,1500,500,2574,1
21,20,1500,1000,1000,1000,797,2
21,30,1500,1000,1500,1500,1813,3
22,23,2000,1000,2500,1000,713,0
22,13,2000,1000,2000,500,1210,1
22,21,2000,1000,1500,1000,1220,2
22,31,2000,1000,2000,1500,3354,3
23,24,2500,1000,3000,1000,825,0
23,14,2500,1000,2500,500,1527,1
23,22,2500,1000,2000,1000,2006,2
23,32,2500,1000,2500,1500,2234,3
24,25,3000,1000,3500,1000,1154,0
24,15,3000,1000,3000,500,1882,1
24,23,3000,1000,2500,1000,1523,2
24,33,3000,1000,3000,1500,1059,3
25,26,3500,1000,4000,1000,1777,0
25,16,3500,1000,3500,500,959,1
25,24,3500,1000,3000,1000,2243,2
25,34,3500,1000,3500,1500,692,3
26,95,4000,1000,4200,1000,2057,0
26,17,4000,1000,4000,500,1015,1
26,25,4000,1000,3500,1000,2374,2
26,35,4000,1000,4000,1500,677,3
27,28,0,1500,500,1500,1383,0
27,18,0,1500,0,1000,336,1
27,96,0,1500,-200,1500,552,2
27,36,0,1500,0,2000,1520,3
28,29,500,1500,1000,1500,1460,0
28,19,500,1500,500,1000,1406,1
28,27,500,1500,0,1500,905,2
28,37,500,1500,500,2000,1406,3
29,30,1000,1500,1500,1500,1157,0
29,20,1000,1500,1000,1000,1835,1
29,28,1000,1500,500,1500,2314,2
29,38,1000,1500,1000,2000,1189,3
30,31,1500,1500,2000,1500,2041,0
30,21,1500,1500,1500,1000,2524,1
