from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,778,0
0,81,0,0,0,-200,1154,1
0,82,0,0,-200,0,1524,2
0,9,0,0,0,500,1908,3
1,2,500,0,1000,0,1752,0
1,83,500,0,500,-200,1156,1
1,0,500,0,0,0,739,2
1,10,500,0,500,500,790,3
2,3,1000,0,1500,0,2155,0
2,84,1000,0,1000,-200,1144,1
2,1,1000,0,500,0,1600,2
2,11,1000,0,1000,500,988,3
3,4,1500,0,2000,0,2282,0
3,85,1500,0,1500,-200,822,1
3,2,1500,0,1000,0,1359,2
3,12,1500,0,1500,500,2072,3
4,5,2000,0,2500,0,2001,0
4,86,2000,0,2000,-200,1561,1
4,3,2000,0,1500,0,866,2
4,13,2000,0,2000,500,2260,3
5,6,2500,0,3000,0,1199,0
5,87,2500,0,2500,-200,2409,1
5,4,2500,0,2000,0,1654,2
5,14,2500,0,2500,500,1758,3
6,7,3000,0,3500,0,893,0
6,88,3000,0,3000,-200,1391,1
6,5,3000,0,2500,0,1069,2
6,15,3000,0,3000,500,1925,3
7,8,3500,0,4000,0,1927,0
7,89,3500,0,3500,-200,1079,1
7,6,3500,0,3000,0,1702,2
7,16,3500,0,3500,500,732,3
8,90,4000,0,4200,0,1239,0
8,91,4000,0,4000,-200,1443,1
8,7,4000,0,3500,0,1990,2
8,17,4000,0,4000,500,1809,3
9,10,0,500,500,500,905,0
9,0,0,500,0,0,1556,1
9,92,0,500,-200,500,921,2
9,18,0,500,0,1000,2071,3
10,11,500,500,1000,500,1834,0
10,1,500,500,500,0,603,1
10,9,500,500,0,500,1202,2
10,19,500,500,500,1000,1140,3
11,12,1000,500,1500,500,1186,0
11,2,1000,500,1000,0,1277,1
11,10,1000,500,500,500,1222,2
11,20,1000,500,1000,1000,1021,3
12,13,1500,500,2000,500,1593,0
12,3,1500,500,1500,0,1995,1
12,11,1500,500,1000,500,1307,2
12,21,1500,500,1500,1000,1985,3
13,14,2000,500,2500,500,3051,0
13,4,2000,500,2000,0,1296,1
13,12,2000,500,1500,500,2296,2
13,22,2000,500,2000,1000,2004,3
14,15,2500,500,3000,500,2828,0
14,5,2500,500,2500,0,2473,1
14,13,2500,500,2000,500,1355,2
14,23,2500,500,2500,1000,1383,3
15,16,3000,500,3500,500,2593,0
15,6,3000,500,3000,0,801,1
15,14,3000,500,2500,500,2569,2
15,24,3000,500,3000,1000,1339,3
16,17,3500,500,4000,500,1381,0
16,7,3500,500,3500,0,1007,1
16,15,3500,500,3000,500,1359,2
16,25,3500,500,3500,1000,1736,3
17,93,4000,500,4200,500,1046,0
17,8,4000,500,4000,0,1567,1
17,16,4000,500,3500,500,1007,2
17,26,4000,500,4000,1000,2380,3
18,19,0,1000,500,1000,1489,0
18,9,0,1000,0,500,902,1
18,94,0,1000,-200,1000,1915,2
18,27,0,1000,0,1500,1441,3
19,20,500,1000,1000,1000,464,0
19,10,500,1000,500,500,1879,1
19,18,500,1000,0,1000,633,2
19,28,500,1000,500,1500,1717,3
20,21,1000,1000,1500,1000,1236,0
20,11,1000,1000,1000,500,592,1
