from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1703,0
0,81,0,0,0,-200,1251,1
0,82,0,0,-200,0,1959,2
0,9,0,0,0,500,982,3
1,2,500,0,1000,0,1867,0
1,83,500,0,500,-200,676,1
1,0,500,0,0,0,1522,2
1,10,500,0,500,500,1830,3
2,3,1000,0,1500,0,2356,0
2,84,1000,0,1000,-200,2034,1
2,1,1000,0,500,0,1044,2
2,11,1000,0,1000,500,1224,3
3,4,1500,0,2000,0,2221,0
3,85,1500,0,1500,-200,814,1
3,2,1500,0,1000,0,1684,2
3,12,1500,0,1500,500,1511,3
4,5,2000,0,2500,0,1981,0
4,86,2000,0,2000,-200,1503,1
4,3,2000,0,1500,0,718,2
4,13,2000,0,2000,500,1488,3
5,6,2500,0,3000,0,1897,0
5,87,2500,0,2500,-200,2846,1
5,4,2500,0,2000,0,792,2
5,14,2500,0,2500,500,1229,3
6,7,3000,0,3500,0,1054,0
6,88,3000,0,3000,-200,1851,1
6,5,3000,0,2500,0,987,2
6,15,3000,0,3000,500,2493,3
7,8,3500,0,4000,0,1591,0
7,89,3500,0,3500,-200,1063,1
7,6,3500,0,3000,0,2032,2
7,16,3500,0,3500,500,1939,3
8,90,4000,0,4200,0,2045,0
8,91,4000,0,4000,-200,1854,1
8,7,4000,0,3500,0,1428,2
8,17,4000,0,4000,500,860,3
9,10,0,500,500,500,1088,0
9,0,0,500,0,0,1378,1
9,92,0,500,-200,500,768,2
9,18,0,500,0,1000,1195,3
10,11,500,500,1000,500,871,0
10,1,500,500,500,0,1618,1
10,9,500,500,0,500,1352,2
10,19,500,500,500,1000,1930,3
11,12,1000,500,1500,500,1063,0
11,2,1000,500,1000,0,1582,1
11,10,1000,500,500,500,1470,2
11,20,1000,500,1000,1000,1226,3
12,13,1500,500,2000,500,1309,0
12,3,1500,500,1500,0,1715,1
12,11,1500,500,1000,500,1969,2
12,21,1500,500,1500,1000,1282,3
13,14,2000,500,2500,500,2091,0
13,4,2000,500,2000,0,1151,1
13,12,2000,500,1500,500,2658,2
13,22,2000,500,2000,1000,1127,3
14,15,2500,500,3000,500,2000,0
14,5,2500,500,2500,0,2280,1
14,13,2500,500,2000,500,3691,2
14,23,2500,500,2500,1000,1017,3
15,16,3000,500,3500,500,2834,0
15,6,3000,500,3000,0,975,1
15,14,3000,500,2500,500,3096,2
15,24,3000,500,3000,1000,2850,3
16,17,3500,500,4000,500,2511,0
16,7,3500,500,3500,0,2643,1
16,15,3500,500,3000,500,2473,2
16,25,3500,500,3500,1000,1337,3
17,93,4000,500,4200,500,1224,0
17,8,4000,500,4000,0,1685,1
17,16,4000,500,3500,500,1425,2
17,26,4000,500,4000,1000,1819,3
18,19,0,1000,500,1000,1530,0
18,9,0,1000,0,500,634,1
18,94,0,1000,-200,1000,1048,2
18,27,0,1000,0,1500,828,3
19,20,500,1000,1000,1000,1246,0
19,10,500,1000,500,500,1408,1
19,18,500,1000,0,1000,715,2
19,28,500,1000,500,1500,2744,3
20,21,1000,1000,1500,1000,506,0
20,11,1000,1000,1000,500,1308,1
20,19,1000,1000,500,1000,1323,2
20,29,1000,1000,1000,1500,1365,3
21,22,1500,1000,2000,1000,1326,0
21,12,1500,1000,1500,500,1064,1
21,20,1500,1000,1000,1000,1382,2
21,30,1500,1000,1500,1500,1874,3
22,23,2000,1000,2500,1000,2899,0
22,13,2000,1000,2000,500,561,1
22,21,2000,1000,1500,1000,1462,2
22,31,2000,1000,2000,1500,471,3
23,24,2500,1000,3000,1000,2069,0
23,14,2500,1000,2500,500,2602,1
23,22,2500,1000,2000,1000,587,2
23,32,2500,1000,2500,1500,1354,3
24,25,3000,1000,3500,1000,1685,0
24,15,3000,1000,3000,500,2815,1
24,23,3000,1000,2500,1000,1144,2
24,33,3000,1000,3000,1500,1652,3
25,26,3500,1000,4000,1000,1475,0
25,16,3500,1000,3500,500,2803,1
25,24,3500,1000,3000,1000,968,2
25,34,3500,1000,3500,1500,2056,3
26,95,4000,1000,4200,1000,702,0
26,17,4000,1000,4000,500,1280,1
26,25,4000,1000,3500,1000,1402,2
26,35,4000,1000,4000,1500,2009,3
27,28,0,1500,500,1500,1850,0
27,18,0,1500,0,1000,651,1
27,96,0,1500,-200,1500,476,2
27,36,0,1500,0,2000,1130,3
28,29,500,1500,1000,1500,1475,0
28,19,500,1500,500,1000,1354,1
28,27,500,1500,0,1500,903,2
28,37,500,1500,500,2000,2453,3
29,30,1000,1500,1500,1500,1819,0
29,20,1000,1500,1000,1000,667,1
29,28,1000,1500,500,1500,909,2
29,38,1000,1500,1000,2000,1017,3
30,31,1500,1500,2000,1500,2323,0
30,21,1500,1500,1500,1000,2415,1
30,29,1500,1500,1000,1500,628,2
30,39,1500,1500,1500,2000,2307,3
31,32,2000,1500,2500,1500,651,0
31,22,2000,1500,2000,1000,2372,1
31,30,2000,1500,1500,1500,916,2
31,40,2000,1500,2000,2000,1655,3
32,33,2500,1500,3000,1500,549,0
32,23,2500,1500,2500,1000,1579,1
32,31,2500,1500,2000,1500,1385,2
32,41,2500,1500,2500,2000,1584,3
33,34,3000,1500,3500,1500,2232,0
33,24,3000,1500,3000,1000,1437,1
33,32,3000,1500,2500,1500,1319,2
