from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,500,0,1392,0
0,81,0,0,0,-200,991,1
0,82,0,0,-200,0,2248,2
0,9,0,0,0,500,2009,3
1,2,500,0,1000,0,1754,0
1,83,500,0,500,-200,760,1
1,0,500,0,0,0,2819,2
1,10,500,0,500,500,963,3
2,3,1000,0,1500,0,730,0
2,84,1000,0,1000,-200,1070,1
2,1,1000,0,500,0,1686,2
2,11,1000,0,1000,500,1726,3
3,4,1500,0,2000,0,1699,0
3,85,1500,0,1500,-200,846,1
3,2,1500,0,1000,0,631,2
3,12,1500,0,1500,500,1167,3
4,5,2000,0,2500,0,2557,0
4,86,2000,0,2000,-200,2065,1
4,3,2000,0,1500,0,879,2
4,13,2000,0,2000,500,1740,3
5,6,2500,0,3000,0,1870,0
5,87,2500,0,2500,-200,1300,1
5,4,2500,0,2000,0,1676,2
5,14,2500,0,2500,500,1312,3
6,7,3000,0,3500,0,1691,0
6,88,3000,0,3000,-200,1934,1
6,5,3000,0,2500,0,1217,2
6,15,3000,0,3000,500,2466,3
7,8,3500,0,4000,0,931,0
7,89,3500,0,3500,-200,2125,1
7,6,3500,0,3000,0,2276,2
7,16,3500,0,3500,500,1414,3
8,90,4000,0,4200,0,2031,0
8,91,4000,0,4000,-200,752,1
8,7,4000,0,3500,0,2396,2
8,17,4000,0,4000,500,537,3
9,10,0,500,500,500,1670,0
9,0,0,500,0,0,795,1
9,92,0,500,-200,500,464,2
9,18,0,500,0,1000,1825,3
10,11,500,500,1000,500,1126,0
10,1,500,500,500,0,1756,1
10,9,500,500,0,500,710,2
10,19,500,500,500,1000,1511,3
11,12,1000,500,1500,500,1977,0
11,2,1000,500,1000,0,1346,1
11,10,1000,500,500,500,1226,2
11,20,1000,500,1000,1000,1586,3
12,13,1500,500,2000,500,2448,0
12,3,1500,500,1500,0,1297,1
12,11,1500,500,1000,500,1287,2
12,21,1500,500,1500,1000,1220,3
13,14,2000,500,2500,500,600,0
13,4,2000,500,2000,0,2418,1
13,12,2000,500,1500,500,1903,2
13,22,2000,500,2000,1000,1752,3
14,15,2500,500,3000,500,1414,0
14,5,2500,500,2500,0,905,1
14,13,2500,500,2000,500,862,2
14,23,2500,500,2500,1000,1133,3
15,16,3000,500,3500,500,962,0
15,6,3000,500,3000,0,1678,1
15,14,3000,500,2500,500,1176,2
15,24,3000,500,3000,1000,2659,3
16,17,3500,500,4000,500,1922,0
16,7,3500,500,3500,0,1195,1
16,15,3500,500,3000,500,1519,2
16,25,3500,500,3500,1000,551,3
17,93,4000,500,4200,500,2194,0
17,8,4000,500,4000,0,1748,1
17,16,4000,500,3500,500,748,2
17,26,4000,500,4000,1000,820,3
18,19,0,1000,500,1000,2223,0
18,9,0,1000,0,500,551,1
18,94,0,1000,-200,1000,1931,2
18,27,0,1000,0,1500,1054,3
19,20,500,1000,1000,1000,1872,0
19,10,500,1000,500,500,1265,1
19,18,500,1000,0,1000,1475,2
19,28,500,1000,500,1500,2333,3
20,21,1000,1000,1500,1000,1317,0
20,11,1000,1000,1000,500,2026,1
20,19,1000,1000,500,1000,2418,2
20,29,1000,1000,1000,1500,1883,3
21,22,1500,1000,2000,1000,1006,0
21,12,1500,1000,1500,500,1223,1
21,20,1500,1000,1000,1000,2596,2
21,30,1500,1000,1500,1500,410,3
22,23,2000,1000,2500,1000,1021,0
22,13,2000,1000,2000,500,1643,1
22,21,2000,1000,1500,1000,862,2
22,31,2000,1000,2000,1500,1794,3
23,24,2500,1000,3000,1000,1193,0
23,14,2500,1000,2500,500,1246,1
23,22,2500,1000,2000,1000,2007,2
23,32,2500,1000,2500,1500,680,3
24,25,3000,1000,3500,1000,2581,0
24,15,3000,1000,3000,500,1094,1
24,23,3000,1000,2500,1000,784,2
24,33,3000,1000,3000,1500,1170,3
25,26,3500,1000,4000,1000,626,0
25,16,3500,1000,3500,500,2080,1
25,24,3500,1000,3000,1000,703,2
25,34,3500,1000,3500,1500,2475,3
26,95,4000,1000,4200,1000,331,0
26,17,4000,1000,4000,500,1596,1
26,25,4000,1000,3500,1000,1611,2
26,35,4000,1000,4000,1500,1037,3
