from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,1753,0
0,25,0,0,0,-200,915,1
0,26,0,0,-200,0,1616,2
0,5,0,0,0,1000,779,3
1,2,1000,0,2000,0,1905,0
1,27,1000,0,1000,-200,1192,1
1,0,1000,0,0,0,1375,2
1,6,1000,0,1000,1000,1910,3
2,3,2000,0,3000,0,1847,0
2,28,2000,0,2000,-200,1271,1
2,1,2000,0,1000,0,2010,2
2,7,2000,0,2000,1000,1962,3
3,4,3000,0,4000,0,1096,0
3,29,3000,0,3000,-200,1699,1
3,2,3000,0,2000,0,2082,2
3,8,3000,0,3000,1000,1263,3
4,30,4000,0,4200,0,1403,0
4,31,4000,0,4000,-200,1465,1
4,3,4000,0,3000,0,1354,2
4,9,4000,0,4000,1000,915,3
5,6,0,1000,1000,1000,834,0
5,0,0,1000,0,0,719,1
5,32,0,1000,-200,1000,1526,2
5,10,0,1000,0,2000,1623,3
6,7,1000,1000,2000,1000,1144,0
6,1,1000,1000,1000,0,1106,1
6,5,1000,1000,0,1000,1153,2
6,11,1000,1000,1000,2000,883,3
7,8,2000,1000,3000,1000,1152,0
7,2,2000,1000,2000,0,1614,1
7,6,2000,1000,1000,1000,618,2
7,12,2000,1000,2000,2000,2411,3
8,9,3000,1000,4000,1000,1498,0
8,3,3000,1000,3000,0,1560,1
8,7,3000,1000,2000,1000,470,2
8,13,3000,1000,3000,2000,1101,3
9,33,4000,1000,4200,1000,914,0
9,4,4000,1000,4000,0,982,1
9,8,4000,1000,3000,1000,610,2
9,14,4000,1000,4000,2000,1728,3
10,11,0,2000,1000,2000,1370,0
10,5,0,2000,0,1000,1281,1
10,34,0,2000,-200,2000,2508,2
10,15,0,2000,0,3000,1411,3
11,12,1000,2000,2000,2000,1839,0
11,6,1000,2000,1000,1000,948,1
11,10,1000,2000,0,2000,2544,2
11,16,1000,2000,1000,3000,2438,3
12,13,2000,2000,3000,2000,1874,0
12,7,2000,2000,2000,1000,2259,1
12,11,2000,2000,1000,2000,3689,2
12,17,2000,2000,2000,3000,594,3
13,14,3000,2000,4000,2000,1085,0
13,8,3000,2000,3000,1000,1642,1
13,12,3000,2000,2000,2000,1625,2
13,18,3000,2000,3000,3000,1396,3
14,35,4000,2000,4200,2000,915,0
14,9,4000,2000,4000,1000,362,1
14,13,4000,2000,3000,2000,2055,2
14,19,4000,2000,4000,3000,1650,3
15,16,0,3000,1000,3000,1965,0
15,10,0,3000,0,2000,968,1
15,36,0,3000,-200,3000,793,2
15,20,0,3000,0,4000,1925,3
16,17,1000,3000,2000,3000,1633,0
16,11,1000,3000,1000,2000,1874,1
16,15,1000,3000,0,3000,1099,2
16,21,1000,3000,1000,4000,1798,3
17,18,2000,3000,3000,3000,1130,0
17,12,2000,3000,2000,2000,2605,1
17,16,2000,3000,1000,3000,801,2
17,22,2000,3000,2000,4000,1297,3
18,19,3000,3000,4000,3000,2107,0
18,13,3000,3000,3000,2000,746,1
18,17,3000,3000,2000,3000,2466,2
18,23,3000,3000,3000,4000,1162,3
19,37,4000,3000,4200,3000,3237,0
19,14,4000,3000,4000,2000,684,1
19,18,4000,3000,3000,3000,1191,2
19,24,4000,3000,4000,4000,1083,3
20,21,0,4000,1000,4000,1264,0
20,15,0,4000,0,3000,1727,1
20,38,0,4000,-200,4000,1423,2
20,39,0,4000,0,4200,2843,3
21,22,1000,4000,2000,4000,1016,0
21,16,1000,4000,1000,3000,1245,1
21,20,1000,4000,0,4000,2395,2
21,40,1000,4000,1000,4200,1348,3
22,23,2000,4000,3000,4000,1226,0
22,17,2000,4000,2000,3000,1176,1
22,21,2000,4000,1000,4000,1426,2
22,41,2000,4000,2000,4200,827,3
23,24,3000,4000,4000,4000,1094,0
23,18,3000,4000,3000,3000,2808,1
23,22,3000,4000,2000,4000,821,2
23,42,3000,4000,3000,4200,1267,3
24,43,4000,4000,4200,4000,745,0
24,19,4000,4000,4000,3000,951,1
24,23,4000,4000,3000,4000,2093,2
24,44,4000,4000,4000,4200,1348,3
25,0,0,-200,0,0,1459,3
26,0,-200,0,0,0,1529,0
27,1,1000,-200,1000,0,1538,3
28,2,2000,-200,2000,0,1521,3
29,3,3000,-200,3000,0,1416,3
30,4,4200,0,4000,0,1530,2
31,4,4000,-200,4000,0,1546,3
32,5,-200,1000,0,1000,1517,0
33,9,4200,1000,4000,1000,1475,2
34,10,-200,2000,0,2000,1476,0
35,14,4200,2000,4000,2000,1508,2
36,15,-200,3000,0,3000,1449,0
37,19,4200,3000,4000,3000,1523,2
38,20,-200,4000,0,4000,1504,0
39,20,0,4200,0,4000,1459,1
40,21,1000,4200,1000,4000,1556,1
41,22,2000,4200,2000,4000,1542,1
42,23,3000,4200,3000,4000,1537,1
43,24,4200,4000,4000,4000,1506,2
44,24,4000,4200,4000,4000,1467,1
