from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,1788,0
0,25,0,0,0,-200,2728,1
0,26,0,0,-200,0,1231,2
0,5,0,0,0,1000,760,3
1,2,1000,0,2000,0,1756,0
1,27,1000,0,1000,-200,1426,1
1,0,1000,0,0,0,1272,2
1,6,1000,0,1000,1000,2039,3
2,3,2000,0,3000,0,922,0
2,28,2000,0,2000,-200,1327,1
2,1,2000,0,1000,0,1393,2
2,7,2000,0,2000,1000,1560,3
3,4,3000,0,4000,0,679,0
3,29,3000,0,3000,-200,823,1
3,2,3000,0,2000,0,975,2
3,8,3000,0,3000,1000,1401,3
4,30,4000,0,4200,0,741,0
4,31,4000,0,4000,-200,907,1
4,3,4000,0,3000,0,720,2
4,9,4000,0,4000,1000,1806,3
5,6,0,1000,1000,1000,742,0
5,0,0,1000,0,0,2281,1
5,32,0,1000,-200,1000,901,2
5,10,0,1000,0,2000,1242,3
6,7,1000,1000,2000,1000,1095,0
6,1,1000,1000,1000,0,1919,1
6,5,1000,1000,0,1000,1461,2
6,11,1000,1000,1000,2000,2011,3
7,8,2000,1000,3000,1000,948,0
7,2,2000,1000,2000,0,993,1
7,6,2000,1000,1000,1000,1801,2
7,12,2000,1000,2000,2000,1520,3
8,9,3000,1000,4000,1000,1532,0
8,3,3000,1000,3000,0,751,1
8,7,3000,1000,2000,1000,1824,2
8,13,3000,1000,3000,2000,1065,3
9,33,4000,1000,4200,1000,518,0
9,4,4000,1000,4000,0,544,1
9,8,4000,1000,3000,1000,1961,2
9,14,4000,1000,4000,2000,2280,3
10,11,0,2000,1000,2000,1541,0
10,5,0,2000,0,1000,1501,1
10,34,0,2000,-200,2000,1233,2
10,15,0,2000,0,3000,1466,3
11,12,1000,2000,2000,2000,1169,0
11,6,1000,2000,1000,1000,1947,1
11,10,1000,2000,0,2000,1225,2
11,16,1000,2000,1000,3000,1651,3
12,13,2000,2000,3000,2000,1914,0
12,7,2000,2000,2000,1000,826,1
12,11,2000,2000,1000,2000,1651,2
12,17,2000,2000,2000,3000,1281,3
13,14,3000,2000,4000,2000,1038,0
13,8,3000,2000,3000,1000,894,1
13,12,3000,2000,2000,2000,1793,2
13,18,3000,2000,3000,3000,2665,3
14,35,4000,2000,4200,2000,1618,0
14,9,4000,2000,4000,1000,504,1
14,13,4000,2000,3000,2000,2324,2
14,19,4000,2000,4000,3000,1703,3
15,16,0,3000,1000,3000,722,0
15,10,0,3000,0,2000,1782,1
15,36,0,3000,-200,3000,2012,2
15,20,0,3000,0,4000,1893,3
16,17,1000,3000,2000,3000,634,0
16,11,1000,3000,1000,2000,827,1
16,15,1000,3000,0,3000,2319,2
16,21,1000,3000,1000,4000,1346,3
17,18,2000,3000,3000,3000,1564,0
17,12,2000,3000,2000,2000,1215,1
17,16,2000,3000,1000,3000,1532,2
17,22,2000,3000,2000,4000,1466,3
18,19,3000,3000,4000,3000,2006,0
18,13,3000,3000,3000,2000,1134,1
18,17,3000,3000,2000,3000,2044,2
18,23,3000,3000,3000,4000,1906,3
19,37,4000,3000,4200,3000,2844,0
19,14,4000,3000,4000,2000,1321,1
19,18,4000,3000,3000,3000,749,2
19,24,4000,3000,4000,4000,1736,3
20,21,0,4000,1000,4000,1393,0
20,15,0,4000,0,3000,1104,1
20,38,0,4000,-200,4000,1320,2
20,39,0,4000,0,4200,1974,3
21,22,1000,4000,2000,4000,2112,0
21,16,1000,4000,1000,3000,1254,1
21,20,1000,4000,0,4000,884,2
21,40,1000,4000,1000,4200,588,3
22,23,2000,4000,3000,4000,780,0
22,17,2000,4000,2000,3000,1875,1
22,21,2000,4000,1000,4000,599,2
22,41,2000,4000,2000,4200,2329,3
23,24,3000,4000,4000,4000,1388,0
23,18,3000,4000,3000,3000,2162,1
23,22,3000,4000,2000,4000,575,2
23,42,3000,4000,3000,4200,1793,3
24,43,4000,4000,4200,4000,670,0
24,19,4000,4000,4000,3000,1448,1
24,23,4000,4000,3000,4000,1736,2
24,44,4000,4000,4000,4200,2227,3
25,0,0,-200,0,0,1467,3
26,0,-200,0,0,0,1516,0
27,1,1000,-200,1000,0,1428,3
28,2,2000,-200,2000,0,1518,3
29,3,3000,-200,3000,0,1506,3
30,4,4200,0,4000,0,1536,2
31,4,4000,-200,4000,0,1430,3
32,5,-200,1000,0,1000,1478,0
33,9,4200,1000,4000,1000,1486,2
34,10,-200,2000,0,2000,1524,0
35,14,4200,2000,4000,2000,1543,2
36,15,-200,3000,0,3000,1556,0
37,19,4200,3000,4000,3000,1521,2
38,20,-200,4000,0,4000,1534,0
39,20,0,4200,0,4000,1509,1
40,21,1000,4200,1000,4000,1541,1
41,22,2000,4200,2000,4000,1457,1
42,23,3000,4200,3000,4000,1523,1
43,24,4200,4000,4000,4000,1480,2
44,24,4000,4200,4000,4000,1505,1
