from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,1882,0
0,25,0,0,0,-200,1610,1
0,26,0,0,-200,0,890,2
0,5,0,0,0,1000,577,3
1,2,1000,0,2000,0,1316,0
1,27,1000,0,1000,-200,1460,1
1,0,1000,0,0,0,748,2
1,6,1000,0,1000,1000,1781,3
2,3,2000,0,3000,0,1178,0
2,28,2000,0,2000,-200,1682,1
2,1,2000,0,1000,0,738,2
2,7,2000,0,2000,1000,2387,3
3,4,3000,0,4000,0,1526,0
3,29,3000,0,3000,-200,1758,1
3,2,3000,0,2000,0,1447,2
3,8,3000,0,3000,1000,473,3
4,30,4000,0,4200,0,2631,0
4,31,4000,0,4000,-200,998,1
4,3,4000,0,3000,0,1746,2
4,9,4000,0,4000,1000,1386,3
5,6,0,1000,1000,1000,1337,0
5,0,0,1000,0,0,1152,1
5,32,0,1000,-200,1000,1037,2
5,10,0,1000,0,2000,378,3
6,7,1000,1000,2000,1000,1551,0
6,1,1000,1000,1000,0,1141,1
6,5,1000,1000,0,1000,521,2
6,11,1000,1000,1000,2000,2013,3
7,8,2000,1000,3000,1000,1864,0
7,2,2000,1000,2000,0,1799,1
7,6,2000,1000,1000,1000,907,2
7,12,2000,1000,2000,2000,2267,3
8,9,3000,1000,4000,1000,1145,0
8,3,3000,1000,3000,0,841,1
8,7,3000,1000,2000,1000,1328,2
8,13,3000,1000,3000,2000,758,3
9,33,4000,1000,4200,1000,363,0
9,4,4000,1000,4000,0,2279,1
9,8,4000,1000,3000,1000,846,2
9,14,4000,1000,4000,2000,1874,3
10,11,0,2000,1000,2000,1137,0
10,5,0,2000,0,1000,1326,1
10,34,0,2000,-200,2000,847,2
10,15,0,2000,0,3000,1487,3
11,12,1000,2000,2000,2000,1473,0
11,6,1000,2000,1000,1000,1242,1
11,10,1000,2000,0,2000,1775,2
11,16,1000,2000,1000,3000,1130,3
12,13,2000,2000,3000,2000,299,0
12,7,2000,2000,2000,1000,1618,1
12,11,2000,2000,1000,2000,1421,2
12,17,2000,2000,2000,3000,2966,3
13,14,3000,2000,4000,2000,625,0
13,8,3000,2000,3000,1000,917,1
13,12,3000,2000,2000,2000,1296,2
13,18,3000,2000,3000,3000,1128,3
14,35,4000,2000,4200,2000,628,0
14,9,4000,2000,4000,1000,1382,1
14,13,4000,2000,3000,2000,1785,2
14,19,4000,2000,4000,3000,1357,3
15,16,0,3000,1000,3000,2084,0
15,10,0,3000,0,2000,1151,1
15,36,0,3000,-200,3000,2509,2
15,20,0,3000,0,4000,917,3
16,17,1000,3000,2000,3000,1017,0
16,11,1000,3000,1000,2000,1077,1
16,15,1000,3000,0,3000,2596,2
16,21,1000,3000,1000,4000,1674,3
17,18,2000,3000,3000,3000,1263,0
17,12,2000,3000,2000,2000,1305,1
17,16,2000,3000,1000,3000,1999,2
17,22,2000,3000,2000,4000,2135,3
18,19,3000,3000,4000,3000,1482,0
18,13,3000,3000,3000,2000,1155,1
18,17,3000,3000,2000,3000,1214,2
18,23,3000,3000,3000,4000,968,3
19,37,4000,3000,4200,3000,1815,0
19,14,4000,3000,4000,2000,1126,1
19,18,4000,3000,3000,3000,1788,2
19,24,4000,3000,4000,4000,1880,3
20,21,0,4000,1000,4000,1243,0
20,15,0,4000,0,3000,988,1
20,38,0,4000,-200,4000,2293,2
20,39,0,4000,0,4200,673,3
21,22,1000,4000,2000,4000,1962,0
21,16,1000,4000,1000,3000,1187,1
21,20,1000,4000,0,4000,1344,2
21,40,1000,4000,1000,4200,1445,3
22,23,2000,4000,3000,4000,2380,0
22,17,2000,4000,2000,3000,1554,1
22,21,2000,4000,1000,4000,1535,2
22,41,2000,4000,2000,4200,1679,3
23,24,3000,4000,4000,4000,1726,0
23,18,3000,4000,3000,3000,676,1
23,22,3000,4000,2000,4000,1584,2
23,42,3000,4000,3000,4200,2677,3
24,43,4000,4000,4200,4000,1591,0
24,19,4000,4000,4000,3000,2272,1
24,23,4000,4000,3000,4000,1862,2
24,44,4000,4000,4000,4200,829,3
25,0,0,-200,0,0,1532,3
26,0,-200,0,0,0,1542,0
27,1,1000,-200,1000,0,1575,3
28,2,2000,-200,2000,0,1446,3
29,3,3000,-200,3000,0,1467,3
30,4,4200,0,4000,0,1474,2
31,4,4000,-200,4000,0,1515,3
32,5,-200,1000,0,1000,1504,0
33,9,4200,1000,4000,1000,1477,2
34,10,-200,2000,0,2000,1517,0
35,14,4200,2000,4000,2000,1548,2
36,15,-200,3000,0,3000,1623,0
37,19,4200,3000,4000,3000,1541,2
38,20,-200,4000,0,4000,1481,0
39,20,0,4200,0,4000,1477,1
40,21,1000,4200,1000,4000,1525,1
41,22,2000,4200,2000,4000,1508,1
42,23,3000,4200,3000,4000,1498,1
43,24,4200,4000,4000,4000,1470,2
44,24,4000,4200,4000,4000,1506,1
