from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,1226,0
0,25,0,0,0,-200,1643,1
0,26,0,0,-200,0,2369,2
0,5,0,0,0,1000,1221,3
1,2,1000,0,2000,0,495,0
1,27,1000,0,1000,-200,1017,1
1,0,1000,0,0,0,1173,2
1,6,1000,0,1000,1000,2476,3
2,3,2000,0,3000,0,1623,0
2,28,2000,0,2000,-200,1861,1
2,1,2000,0,1000,0,1481,2
2,7,2000,0,2000,1000,834,3
3,4,3000,0,4000,0,1978,0
3,29,3000,0,3000,-200,1793,1
3,2,3000,0,2000,0,1277,2
3,8,3000,0,3000,1000,1402,3
4,30,4000,0,4200,0,1849,0
4,31,4000,0,4000,-200,1256,1
4,3,4000,0,3000,0,1358,2
4,9,4000,0,4000,1000,1535,3
5,6,0,1000,1000,1000,1564,0
5,0,0,1000,0,0,2292,1
5,32,0,1000,-200,1000,960,2
5,10,0,1000,0,2000,1441,3
6,7,1000,1000,2000,1000,2038,0
6,1,1000,1000,1000,0,949,1
6,5,1000,1000,0,1000,2865,2
6,11,1000,1000,1000,2000,2633,3
7,8,2000,1000,3000,1000,962,0
7,2,2000,1000,2000,0,2581,1
7,6,2000,1000,1000,1000,2623,2
7,12,2000,1000,2000,2000,1980,3
8,9,3000,1000,4000,1000,1395,0
8,3,3000,1000,3000,0,1986,1
8,7,3000,1000,2000,1000,2359,2
8,13,3000,1000,3000,2000,630,3
9,33,4000,1000,4200,1000,1602,0
9,4,4000,1000,4000,0,1012,1
9,8,4000,1000,3000,1000,1770,2
9,14,4000,1000,4000,2000,1385,3
10,11,0,2000,1000,2000,1872,0
10,5,0,2000,0,1000,772,1
10,34,0,2000,-200,2000,1186,2
10,15,0,2000,0,3000,953,3
11,12,1000,2000,2000,2000,2915,0
11,6,1000,2000,1000,1000,1883,1
11,10,1000,2000,0,2000,1263,2
11,16,1000,2000,1000,3000,2162,3
12,13,2000,2000,3000,2000,1400,0
12,7,2000,2000,2000,1000,2970,1
12,11,2000,2000,1000,2000,902,2
12,17,2000,2000,2000,3000,2836,3
13,14,3000,2000,4000,2000,930,0
13,8,3000,2000,3000,1000,2283,1
13,12,3000,2000,2000,2000,1893,2
13,18,3000,2000,3000,3000,291,3
14,35,4000,2000,4200,2000,1017,0
14,9,4000,2000,4000,1000,1332,1
14,13,4000,2000,3000,2000,1495,2
14,19,4000,2000,4000,3000,1892,3
15,16,0,3000,1000,3000,1860,0
15,10,0,3000,0,2000,621,1
15,36,0,3000,-200,3000,344,2
15,20,0,3000,0,4000,1047,3
16,17,1000,3000,2000,3000,1943,0
16,11,1000,3000,1000,2000,2881,1
16,15,1000,3000,0,3000,379,2
16,21,1000,3000,1000,4000,2227,3
17,18,2000,3000,3000,3000,2105,0
17,12,2000,3000,2000,2000,1369,1
17,16,2000,3000,1000,3000,1026,2
17,22,2000,3000,2000,4000,2152,3
18,19,3000,3000,4000,3000,1046,0
18,13,3000,3000,3000,2000,1913,1
18,17,3000,3000,2000,3000,936,2
18,23,3000,3000,3000,4000,1752,3
19,37,4000,3000,4200,3000,789,0
19,14,4000,3000,4000,2000,1976,1
19,18,4000,3000,3000,3000,1835,2
19,24,4000,3000,4000,4000,1738,3
20,21,0,4000,1000,4000,1398,0
20,15,0,4000,0,3000,1042,1
20,38,0,4000,-200,4000,1732,2
20,39,0,4000,0,4200,2600,3
21,22,1000,4000,2000,4000,726,0
21,16,1000,4000,1000,3000,2427,1
21,20,1000,4000,0,4000,2706,2
21,40,1000,4000,1000,4200,1364,3
22,23,2000,4000,3000,4000,1766,0
22,17,2000,4000,2000,3000,979,1
22,21,2000,4000,1000,4000,2176,2
22,41,2000,4000,2000,4200,1061,3
23,24,3000,4000,4000,4000,688,0
23,18,3000,4000,3000,3000,1439,1
23,22,3000,4000,2000,4000,1651,2
23,42,3000,4000,3000,4200,2430,3
24,43,4000,4000,4200,4000,1091,0
24,19,4000,4000,4000,3000,1948,1
24,23,4000,4000,3000,4000,1213,2
24,44,4000,4000,4000,4200,1151,3
25,0,0,-200,0,0,1516,3
26,0,-200,0,0,0,1508,0
27,1,1000,-200,1000,0,1529,3
28,2,2000,-200,2000,0,1471,3
29,3,3000,-200,3000,0,1524,3
30,4,4200,0,4000,0,1536,2
31,4,4000,-200,4000,0,1499,3
32,5,-200,1000,0,1000,1440,0
33,9,4200,1000,4000,1000,1543,2
34,10,-200,2000,0,2000,1482,0
35,14,4200,2000,4000,2000,1474,2
36,15,-200,3000,0,3000,1518,0
37,19,4200,3000,4000,3000,1480,2
38,20,-200,4000,0,4000,1514,0
39,20,0,4200,0,4000,1532,1
40,21,1000,4200,1000,4000,1471,1
41,22,2000,4200,2000,4000,1483,1
42,23,3000,4200,3000,4000,1515,1
43,24,4200,4000,4000,4000,1513,2
44,24,4000,4200,4000,4000,1488,1
