from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,1902,0
0,25,0,0,0,-200,2037,1
0,26,0,0,-200,0,2818,2
0,5,0,0,0,1000,1503,3
1,2,1000,0,2000,0,1171,0
1,27,1000,0,1000,-200,1234,1
1,0,1000,0,0,0,2289,2
1,6,1000,0,1000,1000,1147,3
2,3,2000,0,3000,0,840,0
2,28,2000,0,2000,-200,863,1
2,1,2000,0,1000,0,1147,2
2,7,2000,0,2000,1000,1822,3
3,4,3000,0,4000,0,2390,0
3,29,3000,0,3000,-200,631,1
3,2,3000,0,2000,0,1233,2
3,8,3000,0,3000,1000,1850,3
4,30,4000,0,4200,0,1200,0
4,31,4000,0,4000,-200,2643,1
4,3,4000,0,3000,0,2016,2
4,9,4000,0,4000,1000,1216,3
5,6,0,1000,1000,1000,727,0
5,0,0,1000,0,0,2987,1
5,32,0,1000,-200,1000,1131,2
5,10,0,1000,0,2000,1261,3
6,7,1000,1000,2000,1000,1258,0
6,1,1000,1000,1000,0,1308,1
6,5,1000,1000,0,1000,1573,2
6,11,1000,1000,1000,2000,1997,3
7,8,2000,1000,3000,1000,1069,0
7,2,2000,1000,2000,0,794,1
7,6,2000,1000,1000,1000,2812,2
7,12,2000,1000,2000,2000,2348,3
8,9,3000,1000,4000,1000,828,0
8,3,3000,1000,3000,0,1706,1
8,7,3000,1000,2000,1000,3176,2
8,13,3000,1000,3000,2000,866,3
9,33,4000,1000,4200,1000,993,0
9,4,4000,1000,4000,0,1843,1
9,8,4000,1000,3000,1000,1382,2
9,14,4000,1000,4000,2000,1391,3
10,11,0,2000,1000,2000,1712,0
10,5,0,2000,0,1000,1496,1
10,34,0,2000,-200,2000,943,2
10,15,0,2000,0,3000,1315,3
11,12,1000,2000,2000,2000,2522,0
11,6,1000,2000,1000,1000,1485,1
11,10,1000,2000,0,2000,1207,2
11,16,1000,2000,1000,3000,1220,3
12,13,2000,2000,3000,2000,2247,0
12,7,2000,2000,2000,1000,817,1
12,11,2000,2000,1000,2000,773,2
12,17,2000,2000,2000,3000,1915,3
13,14,3000,2000,4000,2000,1461,0
13,8,3000,2000,3000,1000,2316,1
13,12,3000,2000,2000,2000,607,2
13,18,3000,2000,3000,3000,1592,3
14,35,4000,2000,4200,2000,1297,0
14,9,4000,2000,4000,1000,2048,1
14,13,4000,2000,3000,2000,969,2
14,19,4000,2000,4000,3000,1478,3
15,16,0,3000,1000,3000,1723,0
15,10,0,3000,0,2000,1473,1
15,36,0,3000,-200,3000,651,2
15,20,0,3000,0,4000,1483,3
16,17,1000,3000,2000,3000,1440,0
16,11,1000,3000,1000,2000,1992,1
16,15,1000,3000,0,3000,1319,2
16,21,1000,3000,1000,4000,1878,3
17,18,2000,3000,3000,3000,1467,0
17,12,2000,3000,2000,2000,328,1
17,16,2000,3000,1000,3000,2314,2
17,22,2000,3000,2000,4000,2079,3
18,19,3000,3000,4000,3000,1344,0
18,13,3000,3000,3000,2000,1935,1
18,17,3000,3000,2000,3000,1298,2
18,23,3000,3000,3000,4000,881,3
19,37,4000,3000,4200,3000,1437,0
19,14,4000,3000,4000,2000,1463,1
19,18,4000,3000,3000,3000,519,2
19,24,4000,3000,4000,4000,1860,3
20,21,0,4000,1000,4000,1970,0
20,15,0,4000,0,3000,1269,1
20,38,0,4000,-200,4000,1788,2
20,39,0,4000,0,4200,765,3
21,22,1000,4000,2000,4000,1380,0
21,16,1000,4000,1000,3000,1417,1
21,20,1000,4000,0,4000,1403,2
21,40,1000,4000,1000,4200,2019,3
22,23,2000,4000,3000,4000,972,0
22,17,2000,4000,2000,3000,1567,1
22,21,2000,4000,1000,4000,935,2
22,41,2000,4000,2000,4200,2502,3
23,24,3000,4000,4000,4000,1058,0
23,18,3000,4000,3000,3000,1921,1
23,22,3000,4000,2000,4000,1101,2
23,42,3000,4000,3000,4200,1290,3
24,43,4000,4000,4200,4000,1248,0
24,19,4000,4000,4000,3000,1005,1
24,23,4000,4000,3000,4000,2027,2
24,44,4000,4000,4000,4200,1626,3
25,0,0,-200,0,0,1476,3
26,0,-200,0,0,0,1553,0
27,1,1000,-200,1000,0,1515,3
28,2,2000,-200,2000,0,1488,3
29,3,3000,-200,3000,0,1560,3
30,4,4200,0,4000,0,1450,2
31,4,4000,-200,4000,0,1437,3
32,5,-200,1000,0,1000,1569,0
33,9,4200,1000,4000,1000,1546,2
34,10,-200,2000,0,2000,1553,0
35,14,4200,2000,4000,2000,1511,2
36,15,-200,3000,0,3000,1458,0
37,19,4200,3000,4000,3000,1483,2
38,20,-200,4000,0,4000,1501,0
39,20,0,4200,0,4000,1424,1
40,21,1000,4200,1000,4000,1474,1
41,22,2000,4200,2000,4000,1455,1
42,23,3000,4200,3000,4000,1521,1
43,24,4200,4000,4000,4000,1540,2
44,24,4000,4200,4000,4000,1480,1
