from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,1386,0
0,25,0,0,0,-200,1421,1
0,26,0,0,-200,0,1108,2
0,5,0,0,0,1000,1275,3
1,2,1000,0,2000,0,905,0
1,27,1000,0,1000,-200,1719,1
1,0,1000,0,0,0,926,2
1,6,1000,0,1000,1000,1265,3
2,3,2000,0,3000,0,767,0
2,28,2000,0,2000,-200,1484,1
2,1,2000,0,1000,0,1624,2
2,7,2000,0,2000,1000,1106,3
3,4,3000,0,4000,0,614,0
3,29,3000,0,3000,-200,374,1
3,2,3000,0,2000,0,474,2
3,8,3000,0,3000,1000,2512,3
4,30,4000,0,4200,0,838,0
4,31,4000,0,4000,-200,1921,1
4,3,4000,0,3000,0,1095,2
4,9,4000,0,4000,1000,1541,3
5,6,0,1000,1000,1000,1344,0
5,0,0,1000,0,0,1367,1
5,32,0,1000,-200,1000,1073,2
5,10,0,1000,0,2000,1177,3
6,7,1000,1000,2000,1000,1452,0
6,1,1000,1000,1000,0,385,1
6,5,1000,1000,0,1000,1300,2
6,11,1000,1000,1000,2000,1989,3
7,8,2000,1000,3000,1000,1604,0
7,2,2000,1000,2000,0,2128,1
7,6,2000,1000,1000,1000,1880,2
7,12,2000,1000,2000,2000,1025,3
8,9,3000,1000,4000,1000,1960,0
8,3,3000,1000,3000,0,686,1
8,7,3000,1000,2000,1000,2306,2
8,13,3000,1000,3000,2000,1575,3
9,33,4000,1000,4200,1000,2461,0
9,4,4000,1000,4000,0,1786,1
9,8,4000,1000,3000,1000,665,2
9,14,4000,1000,4000,2000,1451,3
10,11,0,2000,1000,2000,1230,0
10,5,0,2000,0,1000,915,1
10,34,0,2000,-200,2000,1726,2
10,15,0,2000,0,3000,1434,3
11,12,1000,2000,2000,2000,1595,0
11,6,1000,2000,1000,1000,670,1
11,10,1000,2000,0,2000,1715,2
11,16,1000,2000,1000,3000,2130,3
12,13,2000,2000,3000,2000,1351,0
12,7,2000,2000,2000,1000,1813,1
12,11,2000,2000,1000,2000,1082,2
12,17,2000,2000,2000,3000,1085,3
13,14,3000,2000,4000,2000,2321,0
13,8,3000,2000,3000,1000,1779,1
13,12,3000,2000,2000,2000,442,2
13,18,3000,2000,3000,3000,2557,3
14,35,4000,2000,4200,2000,1715,0
14,9,4000,2000,4000,1000,1381,1
14,13,4000,2000,3000,2000,1665,2
14,19,4000,2000,4000,3000,881,3
15,16,0,3000,1000,3000,1565,0
15,10,0,3000,0,2000,925,1
15,36,0,3000,-200,3000,1554,2
15,20,0,3000,0,4000,1332,3
16,17,1000,3000,2000,3000,1422,0
16,11,1000,3000,1000,2000,1849,1
16,15,1000,3000,0,3000,1047,2
16,21,1000,3000,1000,4000,3104,3
17,18,2000,3000,3000,3000,1158,0
17,12,2000,3000,2000,2000,2307,1
17,16,2000,3000,1000,3000,2205,2
17,22,2000,3000,2000,4000,1082,3
18,19,3000,3000,4000,3000,910,0
18,13,3000,3000,3000,2000,2564,1
18,17,3000,3000,2000,3000,2551,2
18,23,3000,3000,3000,4000,1981,3
19,37,4000,3000,4200,3000,823,0
19,14,4000,3000,4000,2000,407,1
19,18,4000,3000,3000,3000,2263,2
19,24,4000,3000,4000,4000,1312,3
20,21,0,4000,1000,4000,2204,0
20,15,0,4000,0,3000,1427,1
20,38,0,4000,-200,4000,379,2
20,39,0,4000,0,4200,1385,3
21,22,1000,4000,2000,4000,2004,0
21,16,1000,4000,1000,3000,1561,1
21,20,1000,4000,0,4000,980,2
21,40,1000,4000,1000,4200,2904,3
22,23,2000,4000,3000,4000,1702,0
22,17,2000,4000,2000,3000,1741,1
22,21,2000,4000,1000,4000,676,2
22,41,2000,4000,2000,4200,1238,3
23,24,3000,4000,4000,4000,537,0
23,18,3000,4000,3000,3000,2075,1
23,22,3000,4000,2000,4000,820,2
23,42,3000,4000,3000,4200,2962,3
24,43,4000,4000,4200,4000,1117,0
24,19,4000,4000,4000,3000,1487,1
24,23,4000,4000,3000,4000,1309,2
24,44,4000,4000,4000,4200,901,3
25,0,0,-200,0,0,1482,3
26,0,-200,0,0,0,1434,0
27,1,1000,-200,1000,0,1458,3
28,2,2000,-200,2000,0,1499,3
29,3,3000,-200,3000,0,1444,3
30,4,4200,0,4000,0,1512,2
31,4,4000,-200,4000,0,1512,3
32,5,-200,1000,0,1000,1495,0
33,9,4200,1000,4000,1000,1517,2
34,10,-200,2000,0,2000,1522,0
35,14,4200,2000,4000,2000,1492,2
36,15,-200,3000,0,3000,1494,0
37,19,4200,3000,4000,3000,1552,2
38,20,-200,4000,0,4000,1581,0
39,20,0,4200,0,4000,1522,1
40,21,1000,4200,1000,4000,1502,1
41,22,2000,4200,2000,4000,1480,1
42,23,3000,4200,3000,4000,1440,1
43,24,4200,4000,4000,4000,1534,2
44,24,4000,4200,4000,4000,1445,1
