from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,548,0
0,25,0,0,0,-200,1441,1
0,26,0,0,-200,0,1003,2
0,5,0,0,0,1000,1764,3
1,2,1000,0,2000,0,702,0
1,27,1000,0,1000,-200,2173,1
1,0,1000,0,0,0,793,2
1,6,1000,0,1000,1000,670,3
2,3,2000,0,3000,0,794,0
2,28,2000,0,2000,-200,661,1
2,1,2000,0,1000,0,192,2
2,7,2000,0,2000,1000,1525,3
3,4,3000,0,4000,0,1122,0
3,29,3000,0,3000,-200,1154,1
3,2,3000,0,2000,0,140,2
3,8,3000,0,3000,1000,1612,3
4,30,4000,0,4200,0,1010,0
4,31,4000,0,4000,-200,1019,1
4,3,4000,0,3000,0,727,2
4,9,4000,0,4000,1000,2271,3
5,6,0,1000,1000,1000,1958,0
5,0,0,1000,0,0,1029,1
5,32,0,1000,-200,1000,1579,2
5,10,0,1000,0,2000,1657,3
6,7,1000,1000,2000,1000,1496,0
6,1,1000,1000,1000,0,2209,1
6,5,1000,1000,0,1000,1650,2
6,11,1000,1000,1000,2000,882,3
7,8,2000,1000,3000,1000,1863,0
7,2,2000,1000,2000,0,822,1
7,6,2000,1000,1000,1000,2255,2
7,12,2000,1000,2000,2000,676,3
8,9,3000,1000,4000,1000,1422,0
8,3,3000,1000,3000,0,997,1
8,7,3000,1000,2000,1000,1626,2
8,13,3000,1000,3000,2000,2865,3
9,33,4000,1000,4200,1000,2198,0
9,4,4000,1000,4000,0,1030,1
9,8,4000,1000,3000,1000,2133,2
9,14,4000,1000,4000,2000,1916,3
10,11,0,2000,1000,2000,1571,0
10,5,0,2000,0,1000,1345,1
10,34,0,2000,-200,2000,1996,2
10,15,0,2000,0,3000,1466,3
11,12,1000,2000,2000,2000,1509,0
11,6,1000,2000,1000,1000,1396,1
11,10,1000,2000,0,2000,2149,2
11,16,1000,2000,1000,3000,995,3
12,13,2000,2000,3000,2000,1468,0
12,7,2000,2000,2000,1000,1011,1
12,11,2000,2000,1000,2000,2516,2
12,17,2000,2000,2000,3000,1153,3
13,14,3000,2000,4000,2000,1913,0
13,8,3000,2000,3000,1000,1350,1
13,12,3000,2000,2000,2000,2837,2
13,18,3000,2000,3000,3000,1301,3
14,35,4000,2000,4200,2000,1758,0
14,9,4000,2000,4000,1000,2066,1
14,13,4000,2000,3000,2000,1230,2
14,19,4000,2000,4000,3000,2019,3
15,16,0,3000,1000,3000,1632,0
15,10,0,3000,0,2000,1105,1
15,36,0,3000,-200,3000,1358,2
15,20,0,3000,0,4000,1542,3
16,17,1000,3000,2000,3000,2635,0
16,11,1000,3000,1000,2000,1118,1
16,15,1000,3000,0,3000,1329,2
16,21,1000,3000,1000,4000,452,3
17,18,2000,3000,3000,3000,1536,0
17,12,2000,3000,2000,2000,1171,1
17,16,2000,3000,1000,3000,963,2
17,22,2000,3000,2000,4000,2112,3
18,19,3000,3000,4000,3000,1086,0
18,13,3000,3000,3000,2000,1891,1
18,17,3000,3000,2000,3000,891,2
18,23,3000,3000,3000,4000,1449,3
19,37,4000,3000,4200,3000,2255,0
19,14,4000,3000,4000,2000,1844,1
19,18,4000,3000,3000,3000,1389,2
19,24,4000,3000,4000,4000,1277,3
20,21,0,4000,1000,4000,2095,0
20,15,0,4000,0,3000,1413,1
20,38,0,4000,-200,4000,1962,2
20,39,0,4000,0,4200,650,3
21,22,1000,4000,2000,4000,1519,0
21,16,1000,4000,1000,3000,1996,1
21,20,1000,4000,0,4000,1633,2
21,40,1000,4000,1000,4200,1237,3
22,23,2000,4000,3000,4000,2285,0
22,17,2000,4000,2000,3000,1138,1
22,21,2000,4000,1000,4000,2339,2
22,41,2000,4000,2000,4200,1044,3
23,24,3000,4000,4000,4000,2170,0
23,18,3000,4000,3000,3000,1122,1
23,22,3000,4000,2000,4000,1756,2
23,42,3000,4000,3000,4200,1505,3
24,43,4000,4000,4200,4000,869,0
24,19,4000,4000,4000,3000,2181,1
24,23,4000,4000,3000,4000,1366,2
24,44,4000,4000,4000,4200,2137,3
25,0,0,-200,0,0,1487,3
26,0,-200,0,0,0,1463,0
27,1,1000,-200,1000,0,1412,3
28,2,2000,-200,2000,0,1517,3
29,3,3000,-200,3000,0,1533,3
30,4,4200,0,4000,0,1455,2
31,4,4000,-200,4000,0,1428,3
32,5,-200,1000,0,1000,1498,0
33,9,4200,1000,4000,1000,1546,2
34,10,-200,2000,0,2000,1498,0
35,14,4200,2000,4000,2000,1439,2
36,15,-200,3000,0,3000,1462,0
37,19,4200,3000,4000,3000,1524,2
38,20,-200,4000,0,4000,1501,0
39,20,0,4200,0,4000,1460,1
40,21,1000,4200,1000,4000,1531,1
41,22,2000,4200,2000,4000,1459,1
42,23,3000,4200,3000,4000,1487,1
43,24,4200,4000,4000,4000,1550,2
44,24,4000,4200,4000,4000,1581,1
