from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,1142,0
0,25,0,0,0,-200,1652,1
0,26,0,0,-200,0,2438,2
0,5,0,0,0,1000,864,3
1,2,1000,0,2000,0,873,0
1,27,1000,0,1000,-200,1451,1
1,0,1000,0,0,0,1267,2
1,6,1000,0,1000,1000,1869,3
2,3,2000,0,3000,0,1925,0
2,28,2000,0,2000,-200,1714,1
2,1,2000,0,1000,0,784,2
2,7,2000,0,2000,1000,769,3
3,4,3000,0,4000,0,1583,0
3,29,3000,0,3000,-200,1098,1
3,2,3000,0,2000,0,1466,2
3,8,3000,0,3000,1000,1071,3
4,30,4000,0,4200,0,1502,0
4,31,4000,0,4000,-200,635,1
4,3,4000,0,3000,0,854,2
4,9,4000,0,4000,1000,2367,3
5,6,0,1000,1000,1000,1754,0
5,0,0,1000,0,0,1884,1
5,32,0,1000,-200,1000,775,2
5,10,0,1000,0,2000,1773,3
6,7,1000,1000,2000,1000,533,0
6,1,1000,1000,1000,0,2027,1
6,5,1000,1000,0,1000,1759,2
6,11,1000,1000,1000,2000,1794,3
7,8,2000,1000,3000,1000,477,0
7,2,2000,1000,2000,0,1370,1
7,6,2000,1000,1000,1000,1808,2
7,12,2000,1000,2000,2000,1540,3
8,9,3000,1000,4000,1000,1706,0
8,3,3000,1000,3000,0,1013,1
8,7,3000,1000,2000,1000,3061,2
8,13,3000,1000,3000,2000,655,3
9,33,4000,1000,4200,1000,1298,0
9,4,4000,1000,4000,0,806,1
9,8,4000,1000,3000,1000,2253,2
9,14,4000,1000,4000,2000,1935,3
10,11,0,2000,1000,2000,1416,0
10,5,0,2000,0,1000,2082,1
10,34,0,2000,-200,2000,932,2
10,15,0,2000,0,3000,1905,3
11,12,1000,2000,2000,2000,1845,0
11,6,1000,2000,1000,1000,720,1
11,10,1000,2000,0,2000,1128,2
11,16,1000,2000,1000,3000,1393,3
12,13,2000,2000,3000,2000,1242,0
12,7,2000,2000,2000,1000,863,1
12,11,2000,2000,1000,2000,1117,2
12,17,2000,2000,2000,3000,2347,3
13,14,3000,2000,4000,2000,644,0
13,8,3000,2000,3000,1000,2679,1
13,12,3000,2000,2000,2000,1198,2
13,18,3000,2000,3000,3000,1103,3
14,35,4000,2000,4200,2000,1661,0
14,9,4000,2000,4000,1000,708,1
14,13,4000,2000,3000,2000,1630,2
14,19,4000,2000,4000,3000,1054,3
15,16,0,3000,1000,3000,2598,0
15,10,0,3000,0,2000,1936,1
15,36,0,3000,-200,3000,1632,2
15,20,0,3000,0,4000,1408,3
16,17,1000,3000,2000,3000,2187,0
16,11,1000,3000,1000,2000,790,1
16,15,1000,3000,0,3000,2344,2
16,21,1000,3000,1000,4000,1137,3
17,18,2000,3000,3000,3000,1652,0
17,12,2000,3000,2000,2000,1029,1
17,16,2000,3000,1000,3000,1901,2
17,22,2000,3000,2000,4000,2614,3
18,19,3000,3000,4000,3000,1207,0
18,13,3000,3000,3000,2000,2140,1
18,17,3000,3000,2000,3000,1352,2
18,23,3000,3000,3000,4000,1871,3
19,37,4000,3000,4200,3000,1287,0
19,14,4000,3000,4000,2000,1007,1
19,18,4000,3000,3000,3000,1327,2
19,24,4000,3000,4000,4000,824,3
20,21,0,4000,1000,4000,549,0
20,15,0,4000,0,3000,1867,1
20,38,0,4000,-200,4000,1007,2
20,39,0,4000,0,4200,1796,3
21,22,1000,4000,2000,4000,1567,0
21,16,1000,4000,1000,3000,611,1
21,20,1000,4000,0,4000,830,2
21,40,1000,4000,1000,4200,1555,3
22,23,2000,4000,3000,4000,1735,0
22,17,2000,4000,2000,3000,1353,1
22,21,2000,4000,1000,4000,1424,2
22,41,2000,4000,2000,4200,1967,3
23,24,3000,4000,4000,4000,794,0
23,18,3000,4000,3000,3000,2524,1
23,22,3000,4000,2000,4000,818,2
23,42,3000,4000,3000,4200,2342,3
24,43,4000,4000,4200,4000,1198,0
24,19,4000,4000,4000,3000,701,1
24,23,4000,4000,3000,4000,1452,2
24,44,4000,4000,4000,4200,1259,3
25,0,0,-200,0,0,1524,3
26,0,-200,0,0,0,1448,0
27,1,1000,-200,1000,0,1534,3
28,2,2000,-200,2000,0,1511,3
29,3,3000,-200,3000,0,1461,3
30,4,4200,0,4000,0,1487,2
31,4,4000,-200,4000,0,1497,3
32,5,-200,1000,0,1000,1511,0
33,9,4200,1000,4000,1000,1529,2
34,10,-200,2000,0,2000,1525,0
35,14,4200,2000,4000,2000,1479,2
36,15,-200,3000,0,3000,1501,0
37,19,4200,3000,4000,3000,1505,2
38,20,-200,4000,0,4000,1537,0
39,20,0,4200,0,4000,1465,1
40,21,1000,4200,1000,4000,1473,1
41,22,2000,4200,2000,4000,1511,1
42,23,3000,4200,3000,4000,1454,1
43,24,4200,4000,4000,4000,1528,2
44,24,4000,4200,4000,4000,1479,1
