from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,1875,0
0,25,0,0,0,-200,1375,1
0,26,0,0,-200,0,1488,2
0,5,0,0,0,1000,1151,3
1,2,1000,0,2000,0,2040,0
1,27,1000,0,1000,-200,1956,1
1,0,1000,0,0,0,1523,2
1,6,1000,0,1000,1000,1634,3
2,3,2000,0,3000,0,2065,0
2,28,2000,0,2000,-200,1510,1
2,1,2000,0,1000,0,1705,2
2,7,2000,0,2000,1000,884,3
3,4,3000,0,4000,0,1244,0
3,29,3000,0,3000,-200,654,1
3,2,3000,0,2000,0,925,2
3,8,3000,0,3000,1000,2628,3
4,30,4000,0,4200,0,2987,0
4,31,4000,0,4000,-200,725,1
4,3,4000,0,3000,0,1286,2
4,9,4000,0,4000,1000,1225,3
5,6,0,1000,1000,1000,1864,0
5,0,0,1000,0,0,1361,1
5,32,0,1000,-200,1000,2205,2
5,10,0,1000,0,2000,608,3
6,7,1000,1000,2000,1000,1277,0
6,1,1000,1000,1000,0,2111,1
6,5,1000,1000,0,1000,1535,2
6,11,1000,1000,1000,2000,1354,3
7,8,2000,1000,3000,1000,867,0
7,2,2000,1000,2000,0,1703,1
7,6,2000,1000,1000,1000,902,2
7,12,2000,1000,2000,2000,1348,3
8,9,3000,1000,4000,1000,2060,0
8,3,3000,1000,3000,0,646,1
8,7,3000,1000,2000,1000,2242,2
8,13,3000,1000,3000,2000,2555,3
9,33,4000,1000,4200,1000,2094,0
9,4,4000,1000,4000,0,2109,1
9,8,4000,1000,3000,1000,1860,2
9,14,4000,1000,4000,2000,823,3
10,11,0,2000,1000,2000,1268,0
10,5,0,2000,0,1000,1888,1
10,34,0,2000,-200,2000,621,2
10,15,0,2000,0,3000,523,3
11,12,1000,2000,2000,2000,520,0
11,6,1000,2000,1000,1000,1919,1
11,10,1000,2000,0,2000,491,2
11,16,1000,2000,1000,3000,1722,3
12,13,2000,2000,3000,2000,872,0
12,7,2000,2000,2000,1000,456,1
12,11,2000,2000,1000,2000,1829,2
12,17,2000,2000,2000,3000,1201,3
13,14,3000,2000,4000,2000,1911,0
13,8,3000,2000,3000,1000,2193,1
13,12,3000,2000,2000,2000,407,2
13,18,3000,2000,3000,3000,2537,3
14,35,4000,2000,4200,2000,726,0
14,9,4000,2000,4000,1000,2165,1
14,13,4000,2000,3000,2000,2011,2
14,19,4000,2000,4000,3000,1270,3
15,16,0,3000,1000,3000,1352,0
15,10,0,3000,0,2000,1751,1
15,36,0,3000,-200,3000,944,2
15,20,0,3000,0,4000,530,3
16,17,1000,3000,2000,3000,1299,0
16,11,1000,3000,1000,2000,240,1
16,15,1000,3000,0,3000,1143,2
16,21,1000,3000,1000,4000,1800,3
17,18,2000,3000,3000,3000,566,0
17,12,2000,3000,2000,2000,2109,1
17,16,2000,3000,1000,3000,643,2
17,22,2000,3000,2000,4000,3461,3
18,19,3000,3000,4000,3000,939,0
18,13,3000,3000,3000,2000,1651,1
18,17,3000,3000,2000,3000,2943,2
18,23,3000,3000,3000,4000,909,3
19,37,4000,3000,4200,3000,1084,0
19,14,4000,3000,4000,2000,1962,1
19,18,4000,3000,3000,3000,1610,2
19,24,4000,3000,4000,4000,747,3
20,21,0,4000,1000,4000,1268,0
20,15,0,4000,0,3000,1434,1
20,38,0,4000,-200,4000,1576,2
20,39,0,4000,0,4200,585,3
21,22,1000,4000,2000,4000,2729,0
21,16,1000,4000,1000,3000,795,1
21,20,1000,4000,0,4000,1306,2
21,40,1000,4000,1000,4200,1307,3
22,23,2000,4000,3000,4000,2081,0
22,17,2000,4000,2000,3000,1375,1
22,21,2000,4000,1000,4000,1687,2
22,41,2000,4000,2000,4200,4233,3
23,24,3000,4000,4000,4000,1262,0
23,18,3000,4000,3000,3000,1772,1
23,22,3000,4000,2000,4000,1722,2
23,42,3000,4000,3000,4200,872,3
24,43,4000,4000,4200,4000,1109,0
24,19,4000,4000,4000,3000,1680,1
24,23,4000,4000,3000,4000,1146,2
24,44,4000,4000,4000,4200,1068,3
25,0,0,-200,0,0,1532,3
26,0,-200,0,0,0,1499,0
27,1,1000,-200,1000,0,1493,3
28,2,2000,-200,2000,0,1533,3
29,3,3000,-200,3000,0,1485,3
30,4,4200,0,4000,0,1476,2
31,4,4000,-200,4000,0,1420,3
32,5,-200,1000,0,1000,1495,0
33,9,4200,1000,4000,1000,1478,2
34,10,-200,2000,0,2000,1467,0
35,14,4200,2000,4000,2000,1508,2
36,15,-200,3000,0,3000,1504,0
37,19,4200,3000,4000,3000,1550,2
38,20,-200,4000,0,4000,1517,0
39,20,0,4200,0,4000,1532,1
40,21,1000,4200,1000,4000,1418,1
41,22,2000,4200,2000,4000,1524,1
42,23,3000,4200,3000,4000,1515,1
43,24,4200,4000,4000,4000,1553,2
44,24,4000,4200,4000,4000,1455,1
