from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,755,0
0,25,0,0,0,-200,1267,1
0,26,0,0,-200,0,1913,2
0,5,0,0,0,1000,1495,3
1,2,1000,0,2000,0,886,0
1,27,1000,0,1000,-200,3056,1
1,0,1000,0,0,0,1637,2
1,6,1000,0,1000,1000,1916,3
2,3,2000,0,3000,0,976,0
2,28,2000,0,2000,-200,1238,1
2,1,2000,0,1000,0,2280,2
2,7,2000,0,2000,1000,1082,3
3,4,3000,0,4000,0,1062,0
3,29,3000,0,3000,-200,630,1
3,2,3000,0,2000,0,1600,2
3,8,3000,0,3000,1000,955,3
4,30,4000,0,4200,0,767,0
4,31,4000,0,4000,-200,1739,1
4,3,4000,0,3000,0,667,2
4,9,4000,0,4000,1000,1761,3
5,6,0,1000,1000,1000,1439,0
5,0,0,1000,0,0,803,1
5,32,0,1000,-200,1000,1077,2
5,10,0,1000,0,2000,1471,3
6,7,1000,1000,2000,1000,564,0
6,1,1000,1000,1000,0,3030,1
6,5,1000,1000,0,1000,1094,2
6,11,1000,1000,1000,2000,1989,3
7,8,2000,1000,3000,1000,799,0
7,2,2000,1000,2000,0,1676,1
7,6,2000,1000,1000,1000,1018,2
7,12,2000,1000,2000,2000,1380,3
8,9,3000,1000,4000,1000,872,0
8,3,3000,1000,3000,0,1113,1
8,7,3000,1000,2000,1000,1872,2
8,13,3000,1000,3000,2000,1286,3
9,33,4000,1000,4200,1000,954,0
9,4,4000,1000,4000,0,861,1
9,8,4000,1000,3000,1000,1755,2
9,14,4000,1000,4000,2000,1336,3
10,11,0,2000,1000,2000,2075,0
10,5,0,2000,0,1000,731,1
10,34,0,2000,-200,2000,1291,2
10,15,0,2000,0,3000,797,3
11,12,1000,2000,2000,2000,1814,0
11,6,1000,2000,1000,1000,2361,1
11,10,1000,2000,0,2000,982,2
11,16,1000,2000,1000,3000,2563,3
12,13,2000,2000,3000,2000,2383,0
12,7,2000,2000,2000,1000,1389,1
12,11,2000,2000,1000,2000,1304,2
12,17,2000,2000,2000,3000,1473,3
13,14,3000,2000,4000,2000,2200,0
13,8,3000,2000,3000,1000,1682,1
13,12,3000,2000,2000,2000,1036,2
13,18,3000,2000,3000,3000,1398,3
14,35,4000,2000,4200,2000,3113,0
14,9,4000,2000,4000,1000,839,1
14,13,4000,2000,3000,2000,1434,2
14,19,4000,2000,4000,3000,905,3
15,16,0,3000,1000,3000,1357,0
15,10,0,3000,0,2000,957,1
15,36,0,3000,-200,3000,2150,2
15,20,0,3000,0,4000,1510,3
16,17,1000,3000,2000,3000,811,0
16,11,1000,3000,1000,2000,2397,1
16,15,1000,3000,0,3000,1905,2
16,21,1000,3000,1000,4000,1941,3
17,18,2000,3000,3000,3000,941,0
17,12,2000,3000,2000,2000,2362,1
17,16,2000,3000,1000,3000,1293,2
17,22,2000,3000,2000,4000,340,3
18,19,3000,3000,4000,3000,1837,0
18,13,3000,3000,3000,2000,1262,1
18,17,3000,3000,2000,3000,1437,2
18,23,3000,3000,3000,4000,1263,3
19,37,4000,3000,4200,3000,1442,0
19,14,4000,3000,4000,2000,1300,1
19,18,4000,3000,3000,3000,1697,2
19,24,4000,3000,4000,4000,905,3
20,21,0,4000,1000,4000,1353,0
20,15,0,4000,0,3000,1767,1
20,38,0,4000,-200,4000,1386,2
20,39,0,4000,0,4200,1393,3
21,22,1000,4000,2000,4000,1234,0
21,16,1000,4000,1000,3000,1881,1
21,20,1000,4000,0,4000,1380,2
21,40,1000,4000,1000,4200,2847,3
22,23,2000,4000,3000,4000,1212,0
22,17,2000,4000,2000,3000,1255,1
22,21,2000,4000,1000,4000,2595,2
22,41,2000,4000,2000,4200,209,3
23,24,3000,4000,4000,4000,973,0
23,18,3000,4000,3000,3000,1810,1
23,22,3000,4000,2000,4000,2222,2
23,42,3000,4000,3000,4200,839,3
24,43,4000,4000,4200,4000,1093,0
24,19,4000,4000,4000,3000,1196,1
24,23,4000,4000,3000,4000,1905,2
24,44,4000,4000,4000,4200,738,3
25,0,0,-200,0,0,1505,3
26,0,-200,0,0,0,1502,0
27,1,1000,-200,1000,0,1475,3
28,2,2000,-200,2000,0,1443,3
29,3,3000,-200,3000,0,1513,3
30,4,4200,0,4000,0,1528,2
31,4,4000,-200,4000,0,1499,3
32,5,-200,1000,0,1000,1487,0
33,9,4200,1000,4000,1000,1458,2
34,10,-200,2000,0,2000,1514,0
35,14,4200,2000,4000,2000,1495,2
36,15,-200,3000,0,3000,1541,0
37,19,4200,3000,4000,3000,1430,2
38,20,-200,4000,0,4000,1512,0
39,20,0,4200,0,4000,1519,1
40,21,1000,4200,1000,4000,1502,1
41,22,2000,4200,2000,4000,1503,1
42,23,3000,4200,3000,4000,1499,1
43,24,4200,4000,4000,4000,1555,2
44,24,4000,4200,4000,4000,1514,1
