from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,1130,0
0,25,0,0,0,-200,1016,1
0,26,0,0,-200,0,1770,2
0,5,0,0,0,1000,1662,3
1,2,1000,0,2000,0,2524,0
1,27,1000,0,1000,-200,1030,1
1,0,1000,0,0,0,1492,2
1,6,1000,0,1000,1000,798,3
2,3,2000,0,3000,0,2107,0
2,28,2000,0,2000,-200,2283,1
2,1,2000,0,1000,0,1276,2
2,7,2000,0,2000,1000,2312,3
3,4,3000,0,4000,0,1295,0
3,29,3000,0,3000,-200,1301,1
3,2,3000,0,2000,0,2711,2
3,8,3000,0,3000,1000,1397,3
4,30,4000,0,4200,0,657,0
4,31,4000,0,4000,-200,1033,1
4,3,4000,0,3000,0,2083,2
4,9,4000,0,4000,1000,1501,3
5,6,0,1000,1000,1000,1075,0
5,0,0,1000,0,0,1098,1
5,32,0,1000,-200,1000,1913,2
5,10,0,1000,0,2000,1545,3
6,7,1000,1000,2000,1000,561,0
6,1,1000,1000,1000,0,2036,1
6,5,1000,1000,0,1000,1244,2
6,11,1000,1000,1000,2000,841,3
7,8,2000,1000,3000,1000,1158,0
7,2,2000,1000,2000,0,1228,1
7,6,2000,1000,1000,1000,1656,2
7,12,2000,1000,2000,2000,1886,3
8,9,3000,1000,4000,1000,1137,0
8,3,3000,1000,3000,0,1037,1
8,7,3000,1000,2000,1000,1603,2
8,13,3000,1000,3000,2000,2076,3
9,33,4000,1000,4200,1000,1875,0
9,4,4000,1000,4000,0,1073,1
9,8,4000,1000,3000,1000,1613,2
9,14,4000,1000,4000,2000,1336,3
10,11,0,2000,1000,2000,1682,0
10,5,0,2000,0,1000,1320,1
10,34,0,2000,-200,2000,1140,2
10,15,0,2000,0,3000,1206,3
11,12,1000,2000,2000,2000,1270,0
11,6,1000,2000,1000,1000,1189,1
11,10,1000,2000,0,2000,1697,2
11,16,1000,2000,1000,3000,849,3
12,13,2000,2000,3000,2000,2657,0
12,7,2000,2000,2000,1000,1501,1
12,11,2000,2000,1000,2000,1189,2
12,17,2000,2000,2000,3000,1752,3
13,14,3000,2000,4000,2000,2550,0
13,8,3000,2000,3000,1000,1725,1
13,12,3000,2000,2000,2000,1551,2
13,18,3000,2000,3000,3000,1364,3
14,35,4000,2000,4200,2000,2816,0
14,9,4000,2000,4000,1000,1784,1
14,13,4000,2000,3000,2000,970,2
14,19,4000,2000,4000,3000,1447,3
15,16,0,3000,1000,3000,1806,0
15,10,0,3000,0,2000,621,1
15,36,0,3000,-200,3000,716,2
15,20,0,3000,0,4000,1438,3
16,17,1000,3000,2000,3000,2333,0
16,11,1000,3000,1000,2000,1334,1
16,15,1000,3000,0,3000,1317,2
16,21,1000,3000,1000,4000,1429,3
17,18,2000,3000,3000,3000,1280,0
17,12,2000,3000,2000,2000,2437,1
17,16,2000,3000,1000,3000,1704,2
17,22,2000,3000,2000,4000,2110,3
18,19,3000,3000,4000,3000,1626,0
18,13,3000,3000,3000,2000,1530,1
18,17,3000,3000,2000,3000,1474,2
18,23,3000,3000,3000,4000,1023,3
19,37,4000,3000,4200,3000,805,0
19,14,4000,3000,4000,2000,1657,1
19,18,4000,3000,3000,3000,1680,2
19,24,4000,3000,4000,4000,1327,3
20,21,0,4000,1000,4000,2271,0
20,15,0,4000,0,3000,560,1
20,38,0,4000,-200,4000,1062,2
20,39,0,4000,0,4200,1243,3
21,22,1000,4000,2000,4000,2088,0
21,16,1000,4000,1000,3000,2108,1
21,20,1000,4000,0,4000,767,2
21,40,1000,4000,1000,4200,1339,3
22,23,2000,4000,3000,4000,1153,0
22,17,2000,4000,2000,3000,2019,1
22,21,2000,4000,1000,4000,1135,2
22,41,2000,4000,2000,4200,2464,3
23,24,3000,4000,4000,4000,1606,0
23,18,3000,4000,3000,3000,1366,1
23,22,3000,4000,2000,4000,1111,2
23,42,3000,4000,3000,4200,649,3
24,43,4000,4000,4200,4000,2646,0
24,19,4000,4000,4000,3000,884,1
24,23,4000,4000,3000,4000,1011,2
24,44,4000,4000,4000,4200,1349,3
25,0,0,-200,0,0,1527,3
26,0,-200,0,0,0,1486,0
27,1,1000,-200,1000,0,1431,3
28,2,2000,-200,2000,0,1554,3
29,3,3000,-200,3000,0,1514,3
30,4,4200,0,4000,0,1426,2
31,4,4000,-200,4000,0,1504,3
32,5,-200,1000,0,1000,1435,0
33,9,4200,1000,4000,1000,1505,2
34,10,-200,2000,0,2000,1512,0
35,14,4200,2000,4000,2000,1510,2
36,15,-200,3000,0,3000,1522,0
37,19,4200,3000,4000,3000,1536,2
38,20,-200,4000,0,4000,1498,0
39,20,0,4200,0,4000,1447,1
40,21,1000,4200,1000,4000,1498,1
41,22,2000,4200,2000,4000,1498,1
42,23,3000,4200,3000,4000,1570,1
43,24,4200,4000,4000,4000,1471,2
44,24,4000,4200,4000,4000,1505,1
