from_id,to_id,from_point_x,from_point_y,to_point_x,to_point_y,counter,direction
0,1,0,0,1000,0,2167,0
0,25,0,0,0,-200,1218,1
0,26,0,0,-200,0,1186,2
0,5,0,0,0,1000,826,3
1,2,1000,0,2000,0,1565,0
1,27,1000,0,1000,-200,1523,1
1,0,1000,0,0,0,1304,2
1,6,1000,0,1000,1000,1696,3
2,3,2000,0,3000,0,1946,0
2,28,2000,0,2000,-200,2113,1
2,1,2000,0,1000,0,1163,2
2,7,2000,0,2000,1000,1613,3
3,4,3000,0,4000,0,2323,0
3,29,3000,0,3000,-200,885,1
3,2,3000,0,2000,0,1698,2
3,8,3000,0,3000,1000,2053,3
4,30,4000,0,4200,0,2137,0
4,31,4000,0,4000,-200,1081,1
4,3,4000,0,3000,0,2230,2
4,9,4000,0,4000,1000,1382,3
5,6,0,1000,1000,1000,1205,0
5,0,0,1000,0,0,1271,1
5,32,0,1000,-200,1000,686,2
5,10,0,1000,0,2000,1198,3
6,7,1000,1000,2000,1000,1642,0
6,1,1000,1000,1000,0,1253,1
6,5,1000,1000,0,1000,730,2
6,11,1000,1000,1000,2000,966,3
7,8,2000,1000,3000,1000,1687,0
7,2,2000,1000,2000,0,2100,1
7,6,2000,1000,1000,1000,1003,2
7,12,2000,1000,2000,2000,2199,3
8,9,3000,1000,4000,1000,2296,0
8,3,3000,1000,3000,0,1328,1
8,7,3000,1000,2000,1000,2582,2
8,13,3000,1000,3000,2000,1350,3
9,33,4000,1000,4200,1000,1067,0
9,4,4000,1000,4000,0,1543,1
9,8,4000,1000,3000,1000,1263,2
9,14,4000,1000,4000,2000,2017,3
10,11,0,2000,1000,2000,988,0
10,5,0,2000,0,1000,1365,1
10,34,0,2000,-200,2000,393,2
10,15,0,2000,0,3000,1326,3
11,12,1000,2000,2000,2000,438,0
11,6,1000,2000,1000,1000,718,1
11,10,1000,2000,0,2000,1167,2
11,16,1000,2000,1000,3000,1688,3
12,13,2000,2000,3000,2000,873,0
12,7,2000,2000,2000,1000,1201,1
12,11,2000,2000,1000,2000,1279,2
12,17,2000,2000,2000,3000,2013,3
13,14,3000,2000,4000,2000,221,0
13,8,3000,2000,3000,1000,2600,1
13,12,3000,2000,2000,2000,1235,2
13,18,3000,2000,3000,3000,1373,3
14,35,4000,2000,4200,2000,431,0
14,9,4000,2000,4000,1000,729,1
14,13,4000,2000,3000,2000,1652,2
14,19,4000,2000,4000,3000,2548,3
15,16,0,3000,1000,3000,1136,0
15,10,0,3000,0,2000,305,1
15,36,0,3000,-200,3000,2507,2
15,20,0,3000,0,4000,2578,3
16,17,1000,3000,2000,3000,1333,0
16,11,1000,3000,1000,2000,811,1
16,15,1000,3000,0,3000,2162,2
16,21,1000,3000,1000,4000,1193,3
17,18,2000,3000,3000,3000,1173,0
17,12,2000,3000,2000,2000,1523,1
17,16,2000,3000,1000,3000,2031,2
17,22,2000,3000,2000,4000,1185,3
18,19,3000,3000,4000,3000,1631,0
18,13,3000,3000,3000,2000,1581,1
18,17,3000,3000,2000,3000,1075,2
18,23,3000,3000,3000,4000,1265,3
19,37,4000,3000,4200,3000,2617,0
19,14,4000,3000,4000,2000,1620,1
19,18,4000,3000,3000,3000,712,2
19,24,4000,3000,4000,4000,1978,3
20,21,0,4000,1000,4000,1993,0
20,15,0,4000,0,3000,1646,1
20,38,0,4000,-200,4000,1210,2
20,39,0,4000,0,4200,2198,3
21,22,1000,4000,2000,4000,2877,0
21,16,1000,4000,1000,3000,676,1
21,20,1000,4000,0,4000,1497,2
21,40,1000,4000,1000,4200,546,3
22,23,2000,4000,3000,4000,1519,0
22,17,2000,4000,2000,3000,1526,1
22,21,2000,4000,1000,4000,932,2
22,41,2000,4000,2000,4200,2096,3
23,24,3000,4000,4000,4000,1321,0
23,18,3000,4000,3000,3000,2331,1
23,22,3000,4000,2000,4000,567,2
23,42,3000,4000,3000,4200,1398,3
24,43,4000,4000,4200,4000,1446,0
24,19,4000,4000,4000,3000,1373,1
24,23,4000,4000,3000,4000,1388,2
24,44,4000,4000,4000,4200,2120,3
25,0,0,-200,0,0,1445,3
26,0,-200,0,0,0,1398,0
27,1,1000,-200,1000,0,1544,3
28,2,2000,-200,2000,0,1520,3
29,3,3000,-200,3000,0,1488,3
30,4,4200,0,4000,0,1498,2
31,4,4000,-200,4000,0,1493,3
32,5,-200,1000,0,1000,1460,0
33,9,4200,1000,4000,1000,1515,2
34,10,-200,2000,0,2000,1423,0
35,14,4200,2000,4000,2000,1521,2
36,15,-200,3000,0,3000,1430,0
37,19,4200,3000,4000,3000,1427,2
38,20,-200,4000,0,4000,1511,0
39,20,0,4200,0,4000,1489,1
40,21,1000,4200,1000,4000,1513,1
41,22,2000,4200,2000,4000,1473,1
42,23,3000,4200,3000,4000,1483,1
43,24,4200,4000,4000,4000,1516,2
44,24,4000,4200,4000,4000,1537,1
