Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~1600~1600~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50000,55091,99998,56162,50000,55091,100000,56164,637,113,0,0,140,4,548453,844460,1030,843914,546,1520,9,1520,9,0,0,1542,32.4328,31.8479
2,6,100000,50000,55054,100000,56165,50000,55054,100000,56165,559,122,0,0,142,4,668674,917776,1067,917333,443,1633,10,1633,9,0,0,1649,30.2797,30.1804
3,6,100000,50057,55014,99985,56108,50000,55014,100000,56241,584,113,0,0,151,8,688346,945343,1107,943455,1888,1664,14,1664,14,0,0,1685,29.6811,30.482
4,6,100000,50000,55020,99986,56135,50000,55020,100000,56369,569,119,0,0,136,7,574221,851113,1101,848434,2679,1531,10,1531,10,0,0,1549,32.2894,32.9074
5,6,100000,50012,55005,99997,56114,50000,55005,100000,56161,601,125,0,0,145,3,629735,909441,1116,909118,323,1627,8,1627,8,0,0,1643,30.4391,30.6984
6,6,100000,50000,55047,99995,56110,50000,55047,100000,56142,594,105,0,0,158,4,641358,914772,1074,914386,386,1637,11,1637,11,0,0,1654,30.2384,31.0378
7,6,100000,50093,55010,99994,56067,50000,55010,100000,56120,548,115,0,0,147,3,672548,918969,1111,918952,17,1630,3,1630,3,0,0,1648,30.3497,30.7917
8,6,100000,50000,55297,99994,56046,50000,55297,100000,56120,603,104,0,0,142,3,685679,908388,824,908142,246,1634,12,1634,12,0,0,1649,30.3362,31.4951
9,6,100000,50007,55045,99996,56067,50000,55045,100000,56120,581,98,0,0,144,1,650027,913697,1076,913697,0,1622,0,1622,0,0,0,1634,30.6148,30.9329
10,6,100000,50000,55068,99998,56086,50000,55068,100000,56136,570,104,0,0,148,3,668932,913102,1053,912674,428,1633,8,1633,8,0,0,1645,30.4094,31.4973
11,6,100000,50000,55026,99981,56098,50000,55026,100000,56120,596,119,0,0,137,2,581163,867704,1095,867703,1,1550,1,1550,1,0,0,1565,31.9405,31.7361
12,6,100000,50035,55001,100000,56025,50000,55001,100000,56120,599,113,0,0,138,1,623209,899698,1120,899698,0,1603,0,1603,0,0,0,1618,30.9122,29.1614
13,6,100000,50072,55081,99997,56044,50000,55081,100000,56120,593,106,0,0,150,3,633500,898699,1040,898523,176,1621,6,1621,6,0,0,1643,30.422,30.9887
14,6,100000,50037,55006,99999,56362,50000,55006,100000,56362,545,127,0,0,143,6,672220,920031,1115,917547,2484,1650,8,1650,8,0,0,1660,30.1338,30.1493
15,6,100000,50037,55091,100000,56332,50000,55091,100000,56376,590,117,0,0,146,7,607322,879245,1030,877393,1852,1573,13,1572,13,0,0,1583,31.598,31.2155
16,6,100000,50028,55061,99980,56120,50000,55061,100000,56181,607,116,0,0,143,4,624348,896685,1060,896156,529,1605,9,1604,9,0,0,1618,30.8732,30.6239
17,6,100000,50005,55049,99991,56050,50000,55049,100000,56120,594,115,0,0,134,1,661816,903064,1072,903064,0,1606,0,1606,0,0,0,1619,30.89,31.2345
18,6,100000,50000,55095,99999,56156,50000,55095,100000,56156,588,120,0,0,150,5,660503,905869,1026,904900,969,1629,6,1628,6,0,0,1644,30.4303,31.4049
19,6,100000,50145,55074,99995,56098,50000,55074,100000,56120,605,112,0,0,145,2,620629,874245,1047,874244,1,1562,1,1562,1,0,0,1575,31.7592,32.1841
20,6,100000,50000,55013,100000,56254,50000,55013,100000,56263,576,111,0,0,136,4,605756,868890,1108,867803,1087,1575,9,1574,9,0,0,1586,31.5312,32.0635
21,6,100000,50094,55172,99991,56153,50000,55172,100000,56153,571,111,0,0,134,5,631646,894341,949,893480,861,1600,10,1600,10,0,0,1613,30.9963,30.1414
22,6,100000,50000,55019,99999,56106,50000,55019,100000,56121,614,111,0,0,158,2,662088,939851,1102,939768,83,1674,6,1674,6,0,0,1690,29.6021,30.4731
23,6,100000,50011,55045,99999,56112,50000,55045,100000,56120,608,106,0,0,149,2,672844,948105,1076,948093,12,1693,3,1693,3,0,0,1704,29.3564,28.9055
24,6,100000,50000,55053,99997,56093,50000,55053,100000,56120,565,131,0,0,141,1,637300,915991,1068,915991,0,1635,0,1635,0,0,0,1651,30.2758,30.588
25,6,100000,50155,55022,99992,56083,50000,55022,100000,56202,576,100,0,0,158,5,678301,937647,1099,936521,1126,1669,8,1669,8,0,0,1691,29.5621,30.1989
26,6,100000,50018,55017,99991,56077,50000,55017,100000,56186,602,106,0,0,133,4,570150,855711,1104,855045,666,1535,6,1535,6,0,0,1552,32.2334,31.6967
27,6,100000,50000,55031,99991,56092,50000,55031,100000,56151,601,139,0,0,147,4,606383,881530,1090,880687,843,1590,9,1590,9,0,0,1599,31.2635,31.6815
