Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_1_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~800~800~e_RA_fTA~2000~2000~1600~1600~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1580,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,1,100000,50103,55218,99999,57723,50000,55218,100000,57903,603,81,0,0,94,29,403762,749222,1003,726341,22881,1029,56,1029,56,0,0,1051,47.6152,50.9684
2,1,100000,50207,0,99875,0,50000,0,100000,0,613,64,0,0,96,1,355268,691006,0,691006,0,983,0,983,-1,0,0,1003,49.8892,51.2471
3,1,100000,50000,55031,56323,99983,50000,55031,56426,100000,622,0,95,0,100,102,664327,1397041,1190,91429,1305612,146,902,143,902,0,0,1032,48.4549,49.7861
4,1,100000,50283,55189,55935,99986,50000,55189,55941,100000,571,0,77,0,70,104,740439,1450999,1032,65988,1385011,110,938,109,938,0,0,1049,47.6956,48.0923
5,1,100000,50206,55212,56502,100000,50000,55212,56854,100000,595,0,89,0,81,106,710842,1432856,1009,81128,1351728,125,923,124,923,0,0,1037,48.0811,48.7921
6,1,100000,50248,55441,99990,57782,50000,55441,100000,57866,643,68,0,0,99,27,386051,756812,780,736879,19933,1018,50,1018,50,0,0,1034,48.3717,50.1158
7,1,100000,50381,55288,57133,99992,50000,55288,57138,100000,597,0,84,0,86,107,699541,1478771,933,89536,1389235,145,951,141,951,0,0,1071,46.5607,47.495
8,1,100000,50000,55082,56815,100000,50000,55082,56829,100000,570,0,87,0,73,99,643442,1335188,1139,73325,1261863,129,872,122,872,0,0,982,50.9613,51.3259
9,1,100000,50000,55415,55639,99995,50000,55415,55715,100000,592,0,81,0,77,103,617343,1410627,806,68410,1342217,106,909,106,909,0,0,1017,49.1762,49.2407
10,1,100000,50000,55480,56384,99991,50000,55480,56397,100000,623,0,78,0,75,106,650735,1396819,741,73467,1323352,122,915,122,915,0,0,1031,48.5272,48.8889
11,1,100000,50052,55013,56033,99999,50000,55013,56341,100000,578,0,87,0,75,108,715937,1436218,1208,71043,1365175,119,932,116,932,0,0,1041,48.0279,46.7969
12,1,100000,50098,55313,55784,99996,50000,55313,55864,100000,594,0,86,0,82,110,729793,1503278,908,79396,1423882,125,968,125,968,0,0,1092,45.8148,45.8961
13,1,100000,50373,55079,57548,99988,50000,55079,57587,100000,596,0,95,0,81,104,676847,1413713,1142,79533,1334180,122,914,120,914,0,0,1038,48.1572,49.1566
14,1,100000,50048,55401,57642,99975,50000,55401,57817,100000,580,0,80,0,89,99,671313,1414768,820,106493,1308275,161,904,157,904,0,0,1038,48.215,49.0478
