Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_1_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~800~800~e_RA_fTA~2000~2000~3500~3500~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1580,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,1,100000,50103,55218,99999,64032,50000,55218,100000,64123,603,81,0,0,353,246,1626463,2673683,1953,1815194,858489,1689,703,1370,703,0,0,1051,47.6152,50.9684
2,1,100000,50207,0,99875,0,50000,0,100000,0,613,64,0,0,96,1,355268,691006,0,691006,0,983,0,983,-1,0,0,1003,49.8892,51.2471
3,1,100000,50000,55031,57358,100000,50000,55031,57376,100000,327,0,390,0,100,400,6893844,11864908,2140,92379,11772529,160,3855,143,3855,0,0,1032,48.4549,49.7861
4,1,100000,50283,55189,55935,100000,50000,55189,55941,100000,284,0,364,0,70,411,7533358,12044022,1982,65988,11978034,110,3861,109,3860,0,0,1049,47.6956,48.0923
5,1,100000,50206,55212,57854,100000,50000,55212,57923,100000,328,0,356,0,81,426,7303918,12062173,1959,84523,11977650,159,3848,127,3848,0,0,1037,48.0811,48.7921
6,1,100000,50248,55441,99990,63374,50000,55441,100000,63423,643,68,0,0,366,215,1152608,2060035,1730,1577376,482659,1597,499,1262,497,0,0,1034,48.3717,50.1158
7,1,100000,50381,55288,59354,99999,50000,55288,59366,100000,318,0,363,0,86,404,6905726,11810501,1883,110106,11700395,205,3816,173,3816,0,0,1071,46.5607,47.495
8,1,100000,50000,55082,58525,100000,50000,55082,58582,100000,286,0,371,0,73,406,6974727,11749494,2089,78657,11670837,154,3792,153,3792,0,0,982,50.9613,51.3259
9,1,100000,50000,55415,55639,100000,50000,55415,55715,100000,311,0,362,0,77,430,7494918,12062030,1756,68410,11993620,106,3888,106,3888,0,0,1017,49.1762,49.2407
10,1,100000,50000,55480,58335,100000,50000,55480,58345,100000,329,0,372,0,75,438,7263744,12031581,1691,77543,11954038,156,3864,152,3864,0,0,1031,48.5272,48.8889
11,1,100000,50052,55013,63383,100000,50000,55013,63437,100000,280,0,385,0,75,418,6993990,11921665,2158,186721,11734944,279,3824,255,3823,0,0,1041,48.0279,46.7969
