Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_1_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~10~10~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,1,100000,50053,55168,66709,55571,50000,55168,67193,55706,684,0,0,0,95,5,98960,180039,453,179573,466,355,6,355,5,0,0,1043,47.9626,51.067
2,1,100000,50157,55301,99875,55334,50000,55301,100000,55620,613,64,0,0,96,3,269911,499731,320,499546,185,988,2,988,2,0,0,999,50.0551,51.2491
3,1,100000,50000,55301,99958,55577,50000,55301,100000,55620,644,73,0,0,99,3,267356,507873,320,507667,206,988,6,988,5,0,0,1028,48.6378,49.8893
4,1,100000,50233,55139,99979,55804,50000,55139,100000,55935,579,69,0,0,96,12,279920,518623,482,516391,2232,1025,16,1025,14,0,0,1043,47.9319,48.0892
5,1,100000,50156,55162,99980,55611,50000,55162,100000,55657,604,80,0,0,96,5,282047,525990,459,525691,299,1025,5,1025,3,0,0,1037,48.1776,48.9508
6,1,100000,50198,55301,99990,55600,50000,55301,100000,55679,644,67,0,0,97,4,272884,523430,320,522766,664,1017,4,1017,3,0,0,1033,48.3614,50.0429
7,1,100000,50289,55238,99973,55718,50000,55238,100000,55761,603,78,0,0,98,10,275846,535882,383,534779,1103,1046,10,1046,7,0,0,1070,46.6978,47.3521
8,1,100000,50000,55032,75387,55594,50000,55032,75702,55684,657,0,0,0,79,11,128429,239314,589,238196,1118,477,13,477,10,0,0,977,51.1609,51.2709
9,1,100000,50002,55388,99995,55391,50000,55388,100000,55620,604,69,0,0,89,3,246553,517197,233,516915,282,993,2,993,2,0,0,1012,49.4085,49.2505
10,1,100000,50330,55308,99990,55644,50000,55308,100000,55663,635,66,0,0,97,9,255377,503522,313,502710,812,996,9,995,7,0,0,1024,48.8495,48.9738
11,1,100000,50002,55073,62095,55466,50000,55073,62593,55620,665,0,0,0,73,6,44875,100594,548,100375,219,211,5,211,4,0,0,1036,48.2106,46.6832
12,1,100000,50000,55263,99995,55513,50000,55263,100000,55620,609,71,0,0,97,7,289789,548420,358,547456,964,1067,11,1067,9,0,0,1089,45.9311,45.8655
13,1,100000,50281,55029,62852,55114,50000,55029,63181,55620,691,0,0,0,85,3,65979,130769,592,130629,140,252,2,252,2,0,0,1033,48.4322,49.1188
14,1,100000,50000,55422,83814,55536,50000,55422,84174,55620,660,0,0,0,90,2,198379,372931,199,372780,151,719,2,719,2,0,0,1036,48.3043,49.1326
15,1,100000,50111,55322,99998,55574,50000,55322,100000,55620,578,65,0,0,97,2,254171,514954,299,514862,92,1020,8,1020,8,0,0,1044,47.9367,47.5189
16,1,100000,50056,55153,100000,55545,50000,55153,100000,55620,578,64,0,0,92,7,264750,510387,468,509909,478,1012,12,1012,9,0,0,1036,48.2502,46.8704
17,1,100000,50043,55351,99996,55478,50000,55351,100000,55620,625,80,0,0,97,3,267870,531564,270,531333,231,1037,3,1037,3,0,0,1063,47.032,47.6708
18,1,100000,50260,55194,100000,55621,50000,55194,100000,55627,610,80,0,0,92,7,245037,497463,427,496648,815,993,9,993,7,0,0,1008,49.5581,51.1462
19,1,100000,50076,55301,81482,55603,50000,55301,81801,55620,651,0,0,0,99,2,165210,321378,320,321349,29,640,3,640,2,0,0,1045,47.7328,49.3327
20,1,100000,50289,55317,58667,55718,50000,55317,59097,55721,656,0,0,0,93,4,44932,89876,304,89333,543,173,8,173,5,0,0,1001,49.987,53.3619
21,1,100000,50043,55124,99984,55731,50000,55124,100000,55818,630,63,0,0,91,10,271209,533926,497,532184,1742,1038,11,1038,11,0,0,1066,46.9052,46.4057
22,1,100000,50189,55303,99989,55506,50000,55303,100000,55630,599,54,0,0,88,5,260552,486544,318,485902,642,954,5,954,3,0,0,971,51.5381,52.2074
23,1,100000,50000,55191,99995,55469,50000,55191,100000,55620,573,61,0,0,84,5,208208,452306,430,451781,525,910,4,909,3,0,0,928,53.9331,52.2927
24,1,100000,50354,55275,99993,55602,50000,55275,100000,55643,632,68,0,0,95,6,261015,506870,346,506232,638,995,10,995,8,0,0,1011,49.4802,49.22
25,1,100000,50103,55115,79461,55591,50000,55115,79797,55796,670,0,0,0,96,8,134404,286483,506,285783,700,569,9,569,7,0,0,977,51.0861,51.4304
26,1,100000,50281,55111,99994,55371,50000,55111,100000,55620,562,76,0,0,92,4,242242,509821,510,509455,366,1002,4,1002,4,0,0,1023,48.8973,49.1217
27,1,100000,50084,55074,99938,56540,50000,55074,100000,56560,623,75,0,0,99,11,277115,516508,547,513569,2939,1017,25,1017,19,0,0,1036,48.2319,49.5655
28,1,100000,50103,55055,99995,55701,50000,55055,100000,55724,605,76,0,0,100,8,266473,517936,566,517059,877,1017,10,1017,9,0,0,1033,48.3711,49.8825
29,1,100000,50126,55021,65459,55777,50000,55021,66058,55845,682,0,0,0,78,5,59479,138107,600,137134,973,274,8,274,7,0,0,1001,49.948,48.7979
30,1,100000,50358,55069,73254,55515,50000,55069,73593,55620,687,0,0,0,89,5,120545,230362,552,230146,216,456,7,456,7,0,0,1038,48.1967,49.2774
31,1,100000,50198,55094,100000,55818,50000,55094,100000,55848,596,73,0,0,94,4,255803,488991,527,488294,697,983,6,983,5,0,0,1008,49.6207,51.9273
32,1,100000,50000,55282,99986,55870,50000,55282,100000,56045,604,79,0,0,102,8,266539,521100,339,520239,861,1022,11,1022,7,0,0,1043,47.9798,47.8237
33,1,100000,50000,55139,78307,55612,50000,55139,78619,55620,652,0,0,0,83,4,127037,263835,482,263663,172,527,5,527,2,0,0,1029,48.5856,49.8609
