Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_1_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~800~800~e_RA_fTA~2000~2000~800~800~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1580,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,1,100000,50103,55218,99999,56093,50000,55218,100000,56197,603,81,0,0,94,17,383352,712674,603,706783,5891,1029,21,1029,21,0,0,1051,47.6152,50.9684
2,1,100000,50207,0,99875,0,50000,0,100000,0,613,64,0,0,96,1,355268,691006,0,691006,0,983,0,983,-1,0,0,1003,49.8892,51.2471
3,1,100000,50000,55031,55938,99983,50000,55031,56135,100000,637,0,80,0,100,92,356976,710408,790,91029,619379,143,886,143,886,0,0,1032,48.4549,49.7861
4,1,100000,50283,55189,55690,99985,50000,55189,55806,100000,576,0,72,0,70,97,378624,718771,632,65853,652918,109,930,109,930,0,0,1049,47.6956,48.0923
5,1,100000,50206,55212,56392,99980,50000,55212,56454,100000,603,0,81,0,81,98,377273,726368,609,79920,646448,124,915,124,915,0,0,1037,48.0811,48.7921
6,1,100000,50248,55441,99990,56718,50000,55441,100000,56757,643,68,0,0,99,10,367612,722484,380,718096,4388,1019,13,1019,13,0,0,1034,48.3717,50.1158
7,1,100000,50381,55288,99973,56068,50000,55288,100000,56156,603,78,0,0,99,14,376320,749093,533,744789,4304,1050,20,1050,20,0,0,1071,46.5607,47.495
8,1,100000,50000,55082,56515,99979,50000,55082,56698,100000,580,0,77,0,73,90,330327,663091,739,74270,588821,127,861,126,861,0,0,982,50.9613,51.3259
9,1,100000,50000,55415,55639,99995,50000,55415,55715,100000,601,0,72,0,77,92,325992,711319,406,68410,642909,106,899,106,899,0,0,1017,49.1762,49.2407
10,1,100000,50000,55480,55908,99990,50000,55480,56111,100000,629,0,72,0,75,99,338021,695821,341,72193,623628,116,906,116,906,0,0,1031,48.5272,48.8889
11,1,100000,50052,55020,55897,99999,50000,55020,55941,100000,584,0,81,0,75,99,363575,708471,801,70525,637946,116,924,116,924,0,0,1041,48.0279,46.7969
12,1,100000,50098,55313,55784,99995,50000,55313,55821,100000,606,0,74,0,82,102,386050,755745,508,79353,676392,125,953,125,953,0,0,1092,45.8148,45.8961
13,1,100000,50373,55079,99988,55402,50000,55079,100000,55820,598,93,0,0,95,4,354320,714189,742,713542,647,1013,3,1013,3,0,0,1038,48.1572,49.1566
14,1,100000,50048,55401,83814,55586,50000,55401,84274,55820,660,0,0,0,91,2,265097,507751,420,507676,75,717,3,717,3,0,0,1038,48.215,49.0478
15,1,100000,50161,55401,55705,99998,50000,55401,55795,100000,572,0,71,0,78,96,335077,716950,420,71915,645035,119,930,119,930,0,0,1049,47.7013,47.4814
16,1,100000,50019,55203,55959,100000,50000,55203,55960,100000,573,0,69,0,93,90,355650,707977,618,83619,624358,139,905,138,905,0,0,1042,48.0279,46.8897
17,1,100000,50000,55020,99996,56022,50000,55020,100000,56164,624,81,0,0,98,8,358561,734948,801,733850,1098,1049,9,1049,8,0,0,1068,46.7863,47.7755
18,1,100000,50310,55244,100000,55949,50000,55244,100000,56209,608,82,0,0,95,7,325570,691247,577,689397,1850,997,11,997,11,0,0,1009,49.5417,51.232
19,1,100000,50126,55382,55744,99996,50000,55382,55785,100000,577,0,74,0,62,103,351644,711652,439,58130,653522,96,941,96,941,0,0,1053,47.5238,49.4943
20,1,100000,50401,55407,99992,55980,50000,55407,100000,56067,592,64,0,0,98,11,332107,692707,414,689365,3342,995,15,995,15,0,0,1006,49.7423,53.2794
21,1,100000,50093,55030,56090,99984,50000,55030,56294,100000,630,0,63,0,84,96,367223,738584,791,85139,653445,125,927,125,927,0,0,1067,46.7674,46.467
22,1,100000,50239,55403,99989,55551,50000,55403,100000,55820,596,57,0,0,88,3,344655,673201,418,673101,100,963,3,963,3,0,0,973,51.3909,52.1482
23,1,100000,50397,55241,99999,55877,50000,55241,100000,56037,567,67,0,0,86,6,274644,626126,580,624767,1359,918,8,918,8,0,0,938,53.3533,52.2512
24,1,100000,50381,55409,99993,55823,50000,55409,100000,55939,626,74,0,0,98,7,350975,699625,412,697619,2006,1005,14,1005,14,0,0,1020,49.0658,49.1999
25,1,100000,50153,55165,55985,99958,50000,55165,56521,100000,595,0,75,0,99,88,306790,670954,656,92159,578795,137,836,137,836,0,0,981,51.0204,51.8269
26,1,100000,50395,55161,99999,56360,50000,55161,100000,56502,560,78,0,0,93,13,326286,708220,660,703730,4490,1002,15,1002,15,0,0,1028,48.668,49.1355
27,1,100000,50027,55124,56201,99937,50000,55124,56272,100000,621,0,77,0,86,103,370521,720977,697,81016,639961,127,915,127,915,0,0,1041,48.001,49.6127
28,1,100000,50153,55045,55812,99995,50000,55045,55904,100000,602,0,79,0,84,102,364406,721712,776,80167,641545,121,914,121,914,0,0,1041,48.0606,49.8514
