Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_3_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~800~800~e_RA_fTA~2000~2000~200~200~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1580,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,3,100000,50103,55218,99999,58661,50000,55218,100000,58761,603,81,0,0,94,12,383010,711673,603,703556,8117,1019,12,1019,12,0,0,1051,47.6152,50.9684
2,3,100000,50207,0,99875,0,50000,0,100000,0,613,64,0,0,96,1,355268,691006,0,691006,0,983,0,983,-1,0,0,1003,49.8892,51.2471
3,3,100000,50000,55031,59175,59660,50000,55031,59394,60064,717,0,0,0,100,31,83072,144188,790,126477,17711,179,33,179,33,0,0,1032,48.4549,49.7861
4,3,100000,50283,55189,99985,55697,50000,55189,100000,55820,576,72,0,0,97,1,378624,718771,632,718771,0,1027,0,1027,0,0,0,1049,47.6956,48.0923
5,3,100000,50206,55212,99980,59601,50000,55212,100000,59747,603,81,0,0,98,19,376807,724870,609,712448,12422,1003,20,1003,20,0,0,1037,48.0811,48.7921
6,3,100000,50248,55441,99990,55620,50000,55441,100000,55820,643,68,0,0,99,1,367612,722484,380,722484,0,1020,0,1020,0,0,0,1034,48.3717,50.1158
7,3,100000,50381,55288,83408,85160,50000,55288,83739,85278,681,0,0,0,86,68,203715,414037,533,232558,181479,329,386,329,385,0,0,1071,46.5607,47.495
8,3,100000,50000,55082,99979,55715,50000,55082,100000,55820,580,77,0,0,90,1,330327,663091,739,663091,0,960,0,959,0,0,0,982,50.9613,51.3259
9,3,100000,50000,55415,99995,57951,50000,55415,100000,58235,601,72,0,0,92,12,325706,710308,406,702748,7560,987,12,987,12,0,0,1017,49.1762,49.2407
10,3,100000,50000,55480,99990,55762,50000,55480,100000,55820,629,72,0,0,99,1,338021,695821,341,695821,0,1011,0,1011,0,0,0,1031,48.5272,48.8889
11,3,100000,50052,55020,99999,55742,50000,55020,100000,55820,584,81,0,0,99,1,363575,708471,801,708471,0,1022,0,1022,0,0,0,1041,48.0279,46.7969
12,3,100000,50098,55313,99995,55784,50000,55313,100000,55821,606,74,0,0,102,2,386050,755745,508,755237,508,1068,1,1068,1,0,0,1092,45.8148,45.8961
13,3,100000,50373,55079,99988,55402,50000,55079,100000,55820,598,93,0,0,95,1,354320,714189,742,714189,0,1013,0,1013,0,0,0,1038,48.1572,49.1566
14,3,100000,50048,55401,83814,55586,50000,55401,84274,55820,660,0,0,0,91,1,265097,507751,420,507751,0,717,0,717,0,0,0,1038,48.215,49.0478
15,3,100000,50161,55401,99998,55737,50000,55401,100000,55820,572,71,0,0,97,1,335077,716950,420,716950,0,1030,0,1030,0,0,0,1049,47.7013,47.4814
16,3,100000,50019,55203,100000,55593,50000,55203,100000,55820,573,69,0,0,96,1,355650,707977,618,707977,0,1023,0,1023,0,0,0,1042,48.0279,46.8897
17,3,100000,50000,55020,99996,55528,50000,55020,100000,55820,624,81,0,0,98,1,358561,734948,801,734948,0,1049,0,1049,0,0,0,1068,46.7863,47.7755
18,3,100000,50310,55244,100000,57284,50000,55244,100000,57335,608,82,0,0,95,4,325444,691061,577,688882,2179,994,3,994,3,0,0,1009,49.5417,51.232
19,3,100000,50126,55382,99996,55761,50000,55382,100000,55820,577,74,0,0,103,1,351644,711652,439,711652,0,1027,0,1027,0,0,0,1053,47.5238,49.4943
20,3,100000,50401,55407,99992,56076,50000,55407,100000,56434,592,64,0,0,98,3,332093,692697,414,691274,1423,993,2,993,2,0,0,1006,49.7423,53.2794
21,3,100000,50093,55030,99984,55437,50000,55030,100000,55828,630,63,0,0,96,2,367220,738581,791,737786,795,1043,1,1043,1,0,0,1067,46.7674,46.467
22,3,100000,50239,55403,99989,55551,50000,55403,100000,55820,596,57,0,0,88,1,344655,673201,418,673201,0,963,0,963,0,0,0,973,51.3909,52.1482
23,3,100000,50397,55241,99999,55769,50000,55241,100000,55820,567,67,0,0,86,1,274644,626126,580,626126,0,918,0,918,0,0,0,938,53.3533,52.2512
24,3,100000,50381,55409,99993,55764,50000,55409,100000,55820,626,74,0,0,100,1,350975,699625,412,699625,0,1005,0,1005,0,0,0,1020,49.0658,49.1999
25,3,100000,50153,55165,99958,55641,50000,55165,100000,55820,595,75,0,0,101,1,306790,670954,656,670954,0,961,0,961,0,0,0,981,51.0204,51.8269
26,3,100000,50395,55161,99999,56366,50000,55161,100000,56626,560,78,0,0,93,2,326278,708179,660,707420,759,1001,1,1001,1,0,0,1028,48.668,49.1355
27,3,100000,50027,55124,99937,55748,50000,55124,100000,55820,621,77,0,0,103,1,370521,720977,697,720977,0,1026,0,1026,0,0,0,1041,48.001,49.6127
28,3,100000,50153,55045,99995,55699,50000,55045,100000,55820,602,79,0,0,102,1,364406,721712,776,721712,0,1022,0,1022,0,0,0,1041,48.0606,49.8514
29,3,100000,50176,55075,99995,55746,50000,55075,100000,55820,608,74,0,0,99,1,342429,682357,746,682357,0,981,0,981,0,0,0,1002,49.7982,48.7795
30,3,100000,50367,55119,99996,55565,50000,55119,100000,55820,619,68,0,0,97,1,370801,716393,702,716393,0,1023,0,1023,0,0,0,1042,48.0269,49.3124
31,3,100000,50248,55144,100000,56159,50000,55144,100000,56507,592,77,0,0,97,4,343759,678134,677,677345,789,984,3,984,3,0,0,1010,49.5193,51.9622
32,3,100000,50086,55332,99986,55716,50000,55332,100000,55820,600,83,0,0,104,1,350466,721114,489,721114,0,1026,0,1026,0,0,0,1045,47.8525,47.8061
33,3,100000,50043,55020,99999,55708,50000,55020,100000,55820,587,65,0,0,107,1,371432,703974,801,703974,0,1013,0,1013,0,0,0,1035,48.3279,50.3329
34,3,100000,50388,55418,99985,55735,50000,55418,100000,55820,598,69,0,0,93,1,337732,713534,403,713534,0,1018,0,1018,0,0,0,1034,48.3098,48.0338
35,3,100000,50089,55030,99981,62483,50000,55030,100000,62647,571,75,0,0,97,44,354827,715043,791,682587,32456,971,56,971,56,0,0,1048,47.5521,48.9564
36,3,100000,50391,55396,99999,55803,50000,55396,100000,55820,571,87,0,0,92,1,336970,698996,425,698996,0,1008,0,1008,0,0,0,1034,48.394,49.9343
37,3,100000,50196,55203,59695,60879,50000,55203,59759,61057,684,0,0,0,77,74,56542,126425,618,95680,30745,135,84,135,84,0,0,1002,49.9461,48.9277
38,3,100000,50045,55035,100000,55805,50000,55035,100000,55820,616,68,0,0,102,1,396066,747512,786,747512,0,1061,0,1060,0,0,0,1076,46.4893,45.6189
39,3,100000,50013,55406,99991,55792,50000,55406,100000,55820,621,76,0,0,99,1,397060,793149,415,793149,0,1109,0,1109,0,0,0,1126,44.4062,42.3786
