Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_3_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~800~800~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1780,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,3,100000,50000,55118,58661,99999,50000,55118,58761,100000,603,0,81,0,76,94,366348,672168,503,54242,617926,142,891,142,891,0,0,1039,48.1628,51.0869
2,3,100000,50000,55201,57558,55201,50000,55201,57888,55620,677,0,0,0,84,1,27858,49065,420,49065,0,151,0,151,0,0,0,997,50.002,50.8216
3,3,100000,50000,55212,64245,59175,50000,55212,64569,59394,717,0,0,0,97,30,69813,123271,409,99968,23303,263,34,263,34,0,0,1022,48.9638,49.8762
4,3,100000,50181,55089,58995,99985,50000,55089,59225,100000,576,0,72,0,70,97,362280,683181,532,40869,642312,116,911,116,911,0,0,1040,48.0885,48.0816
5,3,100000,50106,0,52860,0,50000,0,53107,0,684,0,0,0,64,1,14499,22122,0,22122,0,68,0,68,-1,0,0,1034,48.3195,48.8779
6,3,100000,50148,0,53246,0,50000,0,53466,0,711,0,0,0,55,1,9889,19188,0,19188,0,60,0,60,-1,0,0,1028,48.6329,50.0175
7,3,100000,50196,55188,89048,83408,50000,55188,89350,83739,681,0,0,0,84,64,207332,432754,433,284455,148299,594,206,594,206,0,0,1068,46.8529,47.4917
8,3,100000,50191,55040,73608,99979,50000,55040,73874,100000,580,0,77,0,68,90,305352,607556,581,120660,486896,258,708,258,708,0,0,972,51.4583,51.3118
9,3,100000,50174,55204,57533,99995,50000,55204,57723,100000,601,0,72,0,76,92,309512,674355,417,39335,635020,111,888,111,888,0,0,1009,49.5149,49.1816
10,3,100000,50000,0,51737,0,50000,0,51955,0,701,0,0,0,50,1,11942,15880,0,15880,0,50,0,50,-1,0,0,1022,48.9275,48.8667
11,3,100000,50000,0,51159,0,50000,0,51400,0,665,0,0,0,22,1,5535,6614,0,6614,0,22,0,22,-1,0,0,1034,48.4008,46.7667
12,3,100000,50000,0,51618,0,50000,0,51933,0,680,0,0,0,43,1,9017,13014,0,13014,0,43,0,43,-1,0,0,1085,46.1255,45.8375
13,3,100000,50000,55064,62852,55064,50000,55064,63081,55620,691,0,0,0,84,1,45529,83613,557,83613,0,248,0,248,0,0,0,1028,48.6611,49.0461
14,3,100000,50185,0,55069,0,50000,0,55282,0,660,0,0,0,80,1,21951,38389,0,38389,0,114,0,114,-1,0,0,1033,48.4302,48.9738
15,3,100000,50061,0,52368,0,50000,0,52666,0,643,0,0,0,52,1,8385,17218,0,17218,0,53,0,53,-1,0,0,1038,48.0608,47.3097
16,3,100000,50006,55103,70303,56063,50000,55103,70521,56184,642,0,0,0,92,3,78685,146369,518,145079,1290,433,2,433,2,0,0,1033,48.3963,46.7913
17,3,100000,50000,0,53810,0,50000,0,54197,0,705,0,0,0,74,1,19017,29651,0,29651,0,88,0,88,-1,0,0,1061,47.1528,47.7902
18,3,100000,50289,55144,58939,100000,50000,55144,58970,100000,608,0,82,0,72,95,303382,646931,477,51779,595152,138,856,138,856,0,0,1006,49.7104,51.0773
19,3,100000,50026,0,63920,0,50000,0,64138,0,651,0,0,0,82,1,48944,87128,0,87128,0,271,0,271,-1,0,0,1044,47.8744,49.3242
20,3,100000,50239,55267,56983,56076,50000,55267,57250,56434,656,0,0,0,93,4,31554,52797,354,50575,2222,136,3,136,3,0,0,997,50.1817,53.358
21,3,100000,50000,55074,61344,55305,50000,55074,61593,55620,693,0,0,0,87,1,39921,82576,547,82576,0,246,0,245,0,0,0,1060,47.1955,46.4036
22,3,100000,50139,55201,67698,99989,50000,55201,67722,100000,596,0,57,0,73,88,320178,623008,420,76918,546090,176,782,176,782,0,0,965,51.8651,52.4489
23,3,100000,50224,0,54375,0,50000,0,54764,0,634,0,0,0,67,1,13979,25868,0,25868,0,81,0,81,-1,0,0,922,54.2182,52.3004
24,3,100000,50304,55202,78313,99993,50000,55202,78575,100000,626,0,74,0,64,88,323792,637747,419,160329,477418,310,691,310,691,0,0,1010,49.4896,49.269
25,3,100000,50053,55065,57486,99958,50000,55065,57982,100000,595,0,75,0,98,88,285724,620673,556,52524,568149,146,816,146,816,0,0,976,51.241,51.378
26,3,100000,50000,0,53092,0,50000,0,53417,0,638,0,0,0,55,1,8141,17636,0,17636,0,60,0,60,-1,0,0,1018,49.1396,49.1098
27,3,100000,50034,55023,65731,55596,50000,55023,65946,55620,698,0,0,0,92,1,66810,111955,598,111955,0,337,0,337,0,0,0,1033,48.4457,49.6613
