Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_1_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~800~800~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1780,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,1,100000,50000,55118,56001,99999,50000,55118,56002,100000,603,0,81,0,70,94,367119,674543,503,36352,638191,121,925,119,925,0,0,1039,48.1628,51.0869
2,1,100000,50000,55201,55334,99875,50000,55201,55781,100000,613,0,64,0,84,96,338675,651073,420,38720,612353,119,874,119,874,0,0,997,50.002,50.8216
3,1,100000,50000,55212,55297,99983,50000,55212,55340,100000,637,0,80,0,97,92,332758,665743,409,39065,626678,123,892,123,892,0,0,1022,48.9638,49.8762
4,1,100000,50181,55089,55565,99985,50000,55089,55782,100000,576,0,72,0,68,97,362683,684461,532,30194,654267,106,932,106,932,0,0,1040,48.0885,48.0816
5,1,100000,50106,0,52860,0,50000,0,53107,0,684,0,0,0,64,1,14499,22122,0,22122,0,68,0,68,-1,0,0,1034,48.3195,48.8779
6,1,100000,50148,0,53246,0,50000,0,53466,0,711,0,0,0,55,1,9889,19188,0,19188,0,60,0,60,-1,0,0,1028,48.6329,50.0175
7,1,100000,50196,55188,55301,99973,50000,55188,55399,100000,603,0,78,0,82,99,354139,709709,433,35691,674018,114,946,114,946,0,0,1068,46.8529,47.4917
8,1,100000,50191,55040,55820,99979,50000,55040,55868,100000,580,0,77,0,68,90,314895,628498,581,31979,596519,109,867,109,867,0,0,972,51.4583,51.3118
9,1,100000,50174,55204,55204,99995,50000,55204,55356,100000,601,0,72,0,76,92,310725,675776,417,31140,644636,98,902,98,902,0,0,1009,49.5149,49.1816
10,1,100000,50000,0,51737,0,50000,0,51955,0,701,0,0,0,50,1,11942,15880,0,15880,0,50,0,50,-1,0,0,1022,48.9275,48.8667
11,1,100000,50000,0,51159,0,50000,0,51400,0,665,0,0,0,22,1,5535,6614,0,6614,0,22,0,22,-1,0,0,1034,48.4008,46.7667
12,1,100000,50000,0,51618,0,50000,0,51933,0,680,0,0,0,43,1,9017,13014,0,13014,0,43,0,43,-1,0,0,1085,46.1255,45.8375
