Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_2_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~3500~3500~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1780,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,2,100000,50013,55041,74857,57080,50000,55041,75114,57149,750,0,0,0,297,6,233790,358323,1930,354405,3918,984,22,743,22,0,0,1535,32.575,31.8905
2,2,100000,50136,55004,84103,100000,50000,55004,84103,100000,268,0,413,0,349,482,8625523,12648427,1967,2533309,10115118,2220,3962,1582,3962,0,0,1645,30.413,30.1136
3,2,100000,50007,55034,99952,58361,50000,55034,100000,58510,586,111,0,0,385,17,562487,759949,1937,747756,12193,2010,45,1685,45,0,0,1679,29.7819,30.5999
4,2,100000,50134,55029,99974,56941,50000,55029,100000,56970,573,115,0,0,301,2,451706,632774,1942,632361,413,1734,3,1538,3,0,0,1545,32.318,32.9888
5,2,100000,50000,55159,99997,70372,50000,55159,100000,70372,602,124,0,0,444,167,2156007,3166632,1812,2292798,873834,2739,818,1968,816,0,0,1640,30.5003,30.5399
6,2,100000,50000,55010,99995,56666,50000,55010,100000,56970,596,103,0,0,338,1,473160,650514,1961,650514,0,1845,0,1638,0,0,0,1650,30.3062,31.0547
7,2,100000,50043,55021,99994,56938,50000,55021,100000,56970,549,114,0,0,351,7,520139,678903,1950,677356,1547,1873,14,1633,14,0,0,1644,30.3956,30.6666
8,2,100000,50013,0,99993,0,50000,0,100000,0,607,100,0,0,140,1,455834,570547,0,570547,0,1627,0,1626,-1,0,0,1643,30.4275,31.53
9,2,100000,50023,55004,99997,57094,50000,55004,100000,57174,584,95,0,0,383,6,504477,698416,1967,695638,2778,1905,18,1621,18,0,0,1628,30.7105,30.8832
10,2,100000,50000,55018,99997,99999,50000,55018,100000,100000,250,92,332,0,329,364,8540193,12271089,1953,4171438,8099651,3588,3860,2528,3859,0,0,1644,30.4285,31.5115
11,2,100000,50000,55013,99999,100000,50000,55013,100000,100000,261,116,338,0,300,339,7382738,11166267,1958,4349637,6816630,3697,3519,2516,3518,0,0,1560,32.0051,31.618
12,2,100000,50000,55182,100000,56874,50000,55182,100000,56970,601,111,0,0,325,2,455326,654610,1789,654570,40,1808,1,1602,1,0,0,1614,30.9777,29.167
13,2,100000,50022,55031,99997,56941,50000,55031,100000,56970,598,101,0,0,326,2,469739,640289,1940,640181,108,1844,2,1621,2,0,0,1634,30.6111,31.0421
14,2,100000,50000,55035,99996,57073,50000,55035,100000,57074,549,123,0,0,401,10,544192,716927,1936,709372,7555,1948,29,1651,28,0,0,1653,30.2645,30.067
15,2,100000,50000,55041,100000,69588,50000,55041,100000,69588,596,111,0,0,441,194,2022954,3003653,1930,2127989,875664,2613,719,2000,718,0,0,1577,31.7253,31.3386
