Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_2_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~1600~1600~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,2,100000,50000,55091,99998,57866,50000,55091,100000,57926,637,113,0,0,140,16,556208,862385,1030,851735,10650,1520,31,1520,31,0,0,1542,32.4328,31.8479
2,2,100000,50000,55054,100000,56279,50000,55054,100000,56352,559,122,0,0,142,6,669222,919396,1067,917779,1617,1633,13,1633,13,0,0,1649,30.2797,30.1804
3,2,100000,50057,55014,99985,56274,50000,55014,100000,56392,584,113,0,0,151,8,688874,946753,1107,944289,2464,1664,15,1664,15,0,0,1685,29.6811,30.482
4,2,100000,50000,55020,99986,56738,50000,55020,100000,56767,569,119,0,0,136,9,576651,855442,1101,851867,3575,1531,12,1531,12,0,0,1549,32.2894,32.9074
5,2,100000,50012,55005,99997,56162,50000,55005,100000,56199,601,125,0,0,145,3,629876,909980,1116,909385,595,1627,8,1627,8,0,0,1643,30.4391,30.6984
6,2,100000,50000,55047,99995,56143,50000,55047,100000,56187,594,105,0,0,157,5,641986,915291,1074,914479,812,1637,12,1637,12,0,0,1654,30.2384,31.0378
7,2,100000,50093,55010,99994,56067,50000,55010,100000,56120,548,115,0,0,147,3,673346,919805,1111,919667,138,1630,3,1630,3,0,0,1648,30.3497,30.7917
8,2,100000,50000,55297,99994,58736,50000,55297,100000,58745,603,104,0,0,142,20,709960,945383,824,923027,22356,1634,55,1634,55,0,0,1649,30.3362,31.4951
9,2,100000,50007,55045,99996,56067,50000,55045,100000,56120,581,98,0,0,144,1,650027,913697,1076,913697,0,1622,0,1622,0,0,0,1634,30.6148,30.9329
10,2,100000,50000,55068,99998,56137,50000,55068,100000,56145,570,104,0,0,148,3,669345,913662,1053,913078,584,1633,8,1633,8,0,0,1645,30.4094,31.4973
