Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_2_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~3500~3500~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,2,100000,50000,55091,81896,100000,50000,55091,81896,100000,289,0,461,0,230,483,8748634,13257538,1980,1904907,11352631,1842,4118,1340,4118,0,0,1542,32.4328,31.8479
2,2,100000,50000,55054,89705,100000,50000,55054,89868,100000,268,0,413,0,367,482,8406024,12328591,2017,3254955,9073636,2707,3878,1937,3878,0,0,1649,30.2797,30.1804
3,2,100000,50057,55014,93635,100000,50000,55014,93635,100000,241,0,456,0,327,458,8173865,12223680,2057,3764801,8458879,3106,3827,2239,3827,0,0,1685,29.6811,30.482
4,2,100000,50000,55020,99986,66018,50000,55020,100000,66070,569,119,0,0,438,59,1193302,1800752,2051,1580025,220727,2340,283,1708,283,0,0,1549,32.2894,32.9074
5,2,100000,50012,55005,99997,67797,50000,55005,100000,67994,601,125,0,0,427,101,1741625,2568517,2066,2048167,520350,2623,504,1911,504,0,0,1643,30.4391,30.6984
6,2,100000,50000,55047,99995,64849,50000,55047,100000,64849,594,105,0,0,428,96,1340601,2010522,2024,1697965,312557,2371,328,1808,328,0,0,1654,30.2384,31.0378
7,2,100000,50093,55010,99994,57085,50000,55010,100000,57128,548,115,0,0,366,6,741209,1007395,2061,1006166,1229,1905,14,1635,14,0,0,1648,30.3497,30.7917
8,2,100000,50000,55297,78055,100000,50000,55297,78062,100000,276,0,431,0,260,484,9274133,13394297,1774,1513754,11880543,1515,4139,1116,4139,0,0,1649,30.3362,31.4951
9,2,100000,50007,55045,99996,57094,50000,55045,100000,57174,581,98,0,0,383,5,712924,1014811,2026,1012847,1964,1909,12,1628,12,0,0,1634,30.6148,30.9329
10,2,100000,50000,55068,99998,78370,50000,55068,100000,78376,570,104,0,0,435,134,2890893,4214557,2003,3132117,1082440,3192,1025,2199,1023,0,0,1645,30.4094,31.4973
11,2,100000,50000,55026,99981,57169,50000,55026,100000,57241,596,119,0,0,310,10,625339,951819,2045,949046,2773,1803,15,1559,15,0,0,1565,31.9405,31.7361
12,2,100000,50035,55001,100000,57043,50000,55001,100000,57070,599,113,0,0,345,1,675470,980612,2070,980612,0,1865,0,1609,0,0,0,1618,30.9122,29.1614
13,2,100000,50072,55081,78420,99999,50000,55081,78453,100000,256,0,443,0,300,483,8796748,13131738,1990,1864557,11267181,1721,4052,1224,4051,0,0,1643,30.422,30.9887
14,2,100000,50037,55006,73767,100000,50000,55006,73813,100000,236,0,436,0,263,469,8909379,13490540,2065,1231333,12259207,1366,4095,954,4092,0,0,1660,30.1338,30.1493
15,2,100000,50037,55091,100000,73805,50000,55091,100000,73842,590,117,0,0,480,208,3061902,4495484,1980,2906819,1588665,2901,1115,2155,1114,0,0,1583,31.598,31.2155
16,2,100000,50028,55061,75109,100000,50000,55061,75273,100000,251,0,472,0,288,488,9093217,13615859,2010,1685574,11930285,1601,4216,1096,4216,0,0,1618,30.8732,30.6239
17,2,100000,50005,55049,99991,57053,50000,55049,100000,57070,594,115,0,0,353,3,724973,985387,2022,985294,93,1863,2,1613,2,0,0,1619,30.89,31.2345
18,2,100000,50000,55095,97627,100000,50000,55095,97627,100000,253,0,455,0,350,462,8127575,11904655,1976,4128379,7776276,3341,3746,2295,3743,0,0,1644,30.4303,31.4049
19,2,100000,50145,55074,99995,57054,50000,55074,100000,57070,605,112,0,0,373,2,673854,955027,1997,955026,1,1812,1,1572,1,0,0,1575,31.7592,32.1841
20,2,100000,50000,55013,75263,100000,50000,55013,75316,100000,255,0,432,0,238,482,8565492,13161569,2058,1491837,11669732,1524,4096,1087,4095,0,0,1586,31.5312,32.0635
21,2,100000,50094,55172,84358,100000,50000,55172,84578,100000,238,0,444,0,252,455,8009025,12508003,1899,2385228,10122775,2173,3929,1539,3928,0,0,1613,30.9963,30.1414
22,2,100000,50000,55019,99999,67179,50000,55019,100000,67346,614,111,0,0,485,172,2013095,2903893,2052,2207019,696874,2563,601,1984,599,0,0,1690,29.6021,30.4731
23,2,100000,50011,55045,99999,75985,50000,55045,100000,75985,608,106,0,0,435,155,2814325,4301463,2026,3268194,1033269,3133,974,2249,972,0,0,1704,29.3564,28.9055
24,2,100000,50000,55053,99997,57005,50000,55053,100000,57070,565,131,0,0,302,1,669012,975047,2018,975047,0,1872,0,1638,0,0,0,1651,30.2758,30.588
