Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~800~800~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50000,55094,99990,56002,50000,55094,100000,56058,48,37,0,0,71,14,454193,556679,627,553398,3281,981,18,981,18,0,0,988,50.619,49.1469
2,6,100000,50000,55096,99928,55758,50000,55096,100000,55787,48,35,0,0,74,4,446167,550394,625,550147,247,971,3,971,3,0,0,974,51.2754,51.586
3,6,100000,50092,55076,99988,55707,50000,55076,100000,55720,46,38,0,0,67,2,462431,580895,645,580878,17,1030,1,1030,1,0,0,1037,48.2471,49.9992
4,6,100000,50000,55037,99994,55771,50000,55037,100000,55831,71,53,0,0,74,3,476487,585010,684,584698,312,1041,2,1041,2,0,0,1048,47.745,46.4474
5,6,100000,50000,55109,99985,55739,50000,55109,100000,55920,47,53,0,0,61,6,479482,559474,612,558222,1252,997,5,997,5,0,0,1005,49.8008,50.6648
6,6,100000,50012,55009,100000,55691,50000,55009,100000,55749,41,44,0,0,69,4,424440,543139,712,542812,327,965,3,965,3,0,0,970,51.5893,51.5562
7,6,100000,50008,55023,99992,55796,50000,55023,100000,55800,47,59,0,0,66,4,467946,588122,698,587942,180,1041,3,1041,3,0,0,1049,47.6851,46.5104
8,6,100000,50027,55045,99998,55571,50000,55045,100000,55720,53,43,0,0,68,1,486503,572318,676,572318,0,1009,0,1009,0,0,0,1011,49.305,48.9185
9,6,100000,50000,55182,99984,55963,50000,55182,100000,55967,38,60,0,0,72,9,510877,575663,539,573826,1837,1019,8,1019,8,0,0,1030,48.5695,49.0072
10,6,100000,50000,55001,99991,55747,50000,55001,100000,55747,63,51,0,0,69,2,435399,553907,720,553859,48,984,1,984,1,0,0,992,50.4309,48.4383
11,6,100000,50002,55011,99999,55607,50000,55011,100000,55720,62,57,0,0,75,2,546610,596599,710,596454,145,1058,2,1058,2,0,0,1064,47.0179,47.1217
12,6,100000,50052,55108,74144,55723,50000,55108,74531,55815,104,0,0,0,65,2,187735,259416,613,259298,118,461,1,461,1,0,0,1001,49.854,48.2793
13,6,100000,50000,55025,99971,55541,50000,55025,100000,55720,50,43,0,0,78,1,432960,536293,696,536293,0,959,0,959,0,0,0,966,51.7834,52.1925
14,6,100000,50068,55006,99994,55695,50000,55006,100000,55720,56,40,0,0,71,7,449059,577748,715,577155,593,1020,8,1020,8,0,0,1029,48.6304,49.1389
15,6,100000,50094,55104,99996,55753,50000,55104,100000,55801,53,47,0,0,75,6,466581,567249,617,566368,881,1005,9,1005,9,0,0,1009,49.5466,49.8575
16,6,100000,50000,55003,99999,55681,50000,55003,100000,55720,45,45,0,0,68,1,423793,548916,718,548916,0,974,0,974,0,0,0,978,51.086,48.2274
17,6,100000,50057,55175,99994,55824,50000,55175,100000,55827,49,53,0,0,68,4,463115,551807,546,551510,297,980,3,980,3,0,0,986,50.7431,52.8164
18,6,100000,50000,55006,99999,55800,50000,55006,100000,55815,44,51,0,0,67,3,489445,597830,715,597665,165,1047,2,1047,2,0,0,1056,47.3934,47.0318
19,6,100000,50000,55037,99994,55668,50000,55037,100000,55720,63,67,0,0,72,2,480144,566654,684,566616,38,1013,1,1013,1,0,0,1022,48.8639,49.6209
20,6,100000,50000,55012,99993,55518,50000,55012,100000,55720,44,52,0,0,68,2,387745,535953,709,535836,117,961,2,960,2,0,0,965,51.8589,53.0056
21,6,100000,50000,55011,99954,55684,50000,55011,100000,55720,64,55,0,0,68,2,513217,576669,710,576603,66,1027,1,1024,1,0,0,1031,48.5272,49.7995
22,6,100000,50000,55003,99981,55698,50000,55003,100000,55889,51,31,0,0,68,5,447213,564853,718,563998,855,998,4,998,4,0,0,1002,49.9311,50.9555
23,6,100000,50000,55004,99995,55860,50000,55004,100000,55872,57,65,0,0,66,6,475718,567161,717,566224,937,1002,5,1002,5,0,0,1009,49.5437,50.5535
24,6,100000,50105,55015,99999,55704,50000,55015,100000,55720,50,48,0,0,70,1,470134,580075,706,580075,0,1021,0,1021,0,0,0,1029,48.6196,48.2531
25,6,100000,50000,55005,99995,56029,50000,55005,100000,56029,43,42,0,0,66,5,437174,558495,716,557064,1431,989,5,988,5,0,0,995,50.2706,48.7353
26,6,100000,50002,55037,99995,55708,50000,55037,100000,55720,59,50,0,0,71,1,461798,548704,684,548704,0,979,0,979,0,0,0,984,50.8647,54.8725
27,6,100000,50000,55051,99993,55687,50000,55051,100000,55798,62,70,0,0,75,6,486048,574737,670,574012,725,1021,6,1021,6,0,0,1028,48.6777,49.3597
28,6,100000,50180,55064,99983,55771,50000,55064,100000,55852,46,47,0,0,59,3,413207,537487,657,537220,267,951,2,951,2,0,0,957,52.2835,52.3283
29,6,100000,50000,55051,99988,55646,50000,55051,100000,55720,57,39,0,0,63,3,460341,571817,670,571719,98,1012,3,1012,3,0,0,1020,49.0638,48.1944
30,6,100000,50040,55003,59387,55743,50000,55003,59970,55774,100,0,0,0,63,5,86292,116905,718,116515,390,203,4,203,4,0,0,1003,49.8812,49.1415
31,6,100000,50066,55010,99988,55693,50000,55010,100000,55801,49,41,0,0,67,2,435943,530439,711,530259,180,940,1,940,1,0,0,949,52.7363,53.7358
32,6,100000,50000,55027,99984,55708,50000,55027,100000,55733,59,36,0,0,66,2,498197,589055,694,588891,164,1041,1,1041,1,0,0,1044,47.8293,48.8522
33,6,100000,50092,55012,100000,55531,50000,55012,100000,55720,56,54,0,0,71,2,484644,547512,709,547512,0,979,1,979,0,0,0,983,50.8982,52.1667
34,6,100000,50061,55061,99992,55652,50000,55061,100000,55720,53,49,0,0,70,1,500320,609562,660,609562,0,1071,0,1070,0,0,0,1077,46.4303,45.8221
35,6,100000,50068,55003,99997,55707,50000,55003,100000,55720,72,39,0,0,70,1,445860,563442,718,563442,0,999,0,999,0,0,0,1007,49.662,49.172
36,6,100000,50019,55078,99995,55682,50000,55078,100000,55720,62,51,0,0,65,1,501711,575678,643,575678,0,1014,0,1014,0,0,0,1017,49.188,47.7965
37,6,100000,50000,55144,99998,55759,50000,55144,100000,55773,62,43,0,0,76,2,475891,578194,577,578074,120,1028,1,1028,1,0,0,1034,48.3611,49.0941
38,6,100000,50011,55088,99999,55694,50000,55088,100000,55720,52,52,0,0,89,2,527792,613241,633,613220,21,1076,1,1076,1,0,0,1083,46.1386,44.3109
39,6,100000,50054,55186,99994,55839,50000,55186,100000,55870,50,53,0,0,63,6,363476,509486,535,508553,933,920,9,920,9,0,0,928,53.8964,53.5128
40,6,100000,50000,55028,99985,55671,50000,55028,100000,55720,52,47,0,0,63,2,426314,550505,693,550428,77,983,1,983,1,0,0,989,50.5729,49.5966
41,6,100000,50105,55018,99990,55787,50000,55018,100000,55787,68,47,0,0,77,4,444207,569541,703,569144,397,1009,5,1009,5,0,0,1012,49.3145,48.6876
42,6,100000,50000,55003,99998,55439,50000,55003,100000,55720,61,50,0,0,68,1,442120,548986,718,548986,0,984,0,984,0,0,0,995,50.2374,50.8479
43,6,100000,50017,55005,99984,55747,50000,55005,100000,55773,59,38,0,0,71,4,405819,546957,716,546603,354,968,3,968,3,0,0,977,51.2039,51.2613
44,6,100000,50000,55003,99985,55725,50000,55003,100000,55777,61,40,0,0,60,4,436165,521803,718,521460,343,936,3,936,3,0,0,940,53.2375,56.7586
45,6,100000,50042,55080,99998,55811,50000,55080,100000,55836,37,43,0,0,69,3,505626,576207,641,575866,341,1029,2,1029,2,0,0,1040,48.1193,48.2044
46,6,100000,50000,55048,95769,55685,50000,55048,96100,55742,104,0,0,0,66,5,448385,530305,673,529965,340,938,4,938,4,0,0,1028,48.6826,53.1561
47,6,100000,50000,55071,100000,55698,50000,55071,100000,55720,71,69,0,0,70,1,511886,610321,650,610321,0,1083,0,1081,0,0,0,1085,46.1245,45.0497
48,6,100000,50000,55047,99999,55693,50000,55047,100000,55720,48,39,0,0,64,1,382693,513471,674,513471,0,926,0,926,0,0,0,930,53.704,52.9782
49,6,100000,50000,55080,99999,55809,50000,55080,100000,55840,55,51,0,0,67,4,473838,578640,641,578223,417,1022,3,1021,3,0,0,1028,48.5716,50.2976
50,6,100000,50000,55009,99973,55701,50000,55009,100000,55722,55,54,0,0,73,3,509608,583282,712,583037,245,1036,7,1036,7,0,0,1043,47.904,48.7984
51,6,100000,50000,55114,99994,55679,50000,55114,100000,55766,52,54,0,0,67,3,482234,587192,607,586870,322,1037,2,1036,2,0,0,1051,47.5629,45.8579
52,6,100000,50080,55013,99992,55727,50000,55013,100000,55741,56,50,0,0,66,3,449600,561113,708,560923,190,996,2,996,2,0,0,1000,50.034,51.6973
53,6,100000,50079,55083,99978,55780,50000,55083,100000,55780,49,53,0,0,73,4,449850,568345,638,567931,414,1006,6,1006,6,0,0,1014,49.3317,47.933
54,6,100000,50000,55021,99995,55797,50000,55021,100000,55845,40,45,0,0,73,4,503760,580607,700,580210,397,1027,3,1026,3,0,0,1035,48.3337,48.5994
55,6,100000,50002,55092,100000,55711,50000,55092,100000,55720,55,63,0,0,66,3,453206,544151,629,543966,185,972,3,972,3,0,0,982,50.9205,50.5331
56,6,100000,50000,55023,100000,55737,50000,55023,100000,55737,55,34,0,0,70,2,467139,555666,698,555593,73,984,2,982,2,0,0,993,50.376,52.0198
57,6,100000,50000,55019,99999,55598,50000,55019,100000,55720,62,48,0,0,72,1,486441,586886,702,586886,0,1039,0,1038,0,0,0,1049,47.6937,47.9617
58,6,100000,50000,55011,99945,55749,50000,55011,100000,55779,66,48,0,0,64,5,414217,539814,710,539515,299,962,6,961,6,0,0,968,51.5791,54.086
59,6,100000,50000,55012,99978,55773,50000,55012,100000,55781,51,48,0,0,75,3,442335,565576,709,565405,171,1003,3,1002,3,0,0,1008,49.6087,48.0761
60,6,100000,50013,55030,99980,55703,50000,55030,100000,55862,54,36,0,0,64,2,451492,570439,691,570265,174,1010,1,1010,1,0,0,1018,49.1219,51.3076
61,6,100000,50000,55005,85178,55682,50000,55005,85754,55881,103,0,0,0,72,3,336850,401382,716,400946,436,709,2,709,2,0,0,1021,49.0147,51.1436
62,6,100000,50000,55037,99996,55752,50000,55037,100000,55762,70,57,0,0,75,5,481530,558905,684,558281,624,989,9,988,9,0,0,993,50.3115,50.7093
63,6,100000,50000,55022,100000,55693,50000,55022,100000,55732,57,55,0,0,64,4,410874,541103,699,540719,384,966,4,966,4,0,0,976,51.2605,51.4202
64,6,100000,50077,55025,99980,55729,50000,55025,100000,55770,54,53,0,0,72,5,518979,592470,696,591902,568,1046,4,1046,4,0,0,1053,47.5038,47.6614
65,6,100000,50000,55017,99973,55965,50000,55017,100000,55965,57,52,0,0,66,5,485218,584185,704,583309,876,1031,5,1031,5,0,0,1035,48.1634,50.3385
66,6,100000,50000,55031,99998,55708,50000,55031,100000,55804,46,65,0,0,69,3,548202,601020,690,600742,278,1067,2,1067,2,0,0,1074,46.5732,48.6273
67,6,100000,50069,55059,99995,56033,50000,55059,100000,56070,45,49,0,0,68,10,438868,563603,662,561282,2321,996,10,996,10,0,0,1001,49.944,52.2816
68,6,100000,50067,55061,99999,55687,50000,55061,100000,55799,61,46,0,0,72,2,461045,572734,660,572594,140,1013,1,1013,1,0,0,1018,49.1249,48.9239
69,6,100000,50106,55063,99962,55784,50000,55063,100000,55784,48,33,0,0,72,3,482978,554606,658,554453,153,991,2,991,2,0,0,995,50.2636,52.8611
70,6,100000,50000,55035,99997,55686,50000,55035,100000,55720,60,48,0,0,61,3,392514,521932,686,521818,114,928,4,928,4,0,0,933,53.5912,54.2781
