Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~3500~3500~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50000,55094,99990,57458,50000,55094,100000,57504,48,37,0,0,97,16,587473,694816,1977,676536,18280,981,60,981,60,0,0,988,50.619,49.1469
2,6,100000,50000,55096,99928,57154,50000,55096,100000,57184,48,35,0,0,88,7,506758,641765,1975,638094,3671,971,29,971,29,0,0,974,51.2754,51.586
3,6,100000,50092,55076,99988,57034,50000,55076,100000,57070,46,38,0,0,87,2,556221,685231,1995,685214,17,1030,1,1030,1,0,0,1037,48.2471,49.9992
4,6,100000,50000,55037,99994,57145,50000,55037,100000,57178,71,53,0,0,79,3,536476,667921,2034,667494,427,1041,3,1041,3,0,0,1048,47.745,46.4474
5,6,100000,50000,55109,99985,57412,50000,55109,100000,57573,47,53,0,0,87,12,557788,658637,1962,647861,10776,997,37,997,37,0,0,1005,49.8008,50.6648
6,6,100000,50012,55009,100000,57340,50000,55009,100000,57340,41,44,0,0,69,7,493086,612165,2062,608600,3565,965,24,965,24,0,0,970,51.5893,51.5562
7,6,100000,50008,55023,99992,57135,50000,55023,100000,57135,47,59,0,0,89,2,553077,687839,2048,687730,109,1041,2,1041,2,0,0,1049,47.6851,46.5104
8,6,100000,50027,55045,99998,57114,50000,55045,100000,57149,53,43,0,0,74,6,538459,641695,2026,639073,2622,1009,22,1009,22,0,0,1011,49.305,48.9185
9,6,100000,50000,55182,99984,57607,50000,55182,100000,57681,38,60,0,0,79,16,624632,693070,1889,674702,18368,1019,48,1019,48,0,0,1030,48.5695,49.0072
10,6,100000,50000,55001,99991,56827,50000,55001,100000,57070,63,51,0,0,85,4,483740,633658,2070,633051,607,984,12,984,12,0,0,992,50.4309,48.4383
11,6,100000,50002,55011,99999,57165,50000,55011,100000,57169,62,57,0,0,94,8,634578,681921,2060,678369,3552,1058,28,1058,28,0,0,1064,47.0179,47.1217
12,6,100000,50052,55108,74144,57350,50000,55108,74531,57406,104,0,0,0,81,10,261387,358902,1963,351329,7573,461,35,461,35,0,0,1001,49.854,48.2793
13,6,100000,50000,55025,99971,57050,50000,55025,100000,57070,50,43,0,0,78,1,465538,599632,2046,599632,0,959,0,959,0,0,0,966,51.7834,52.1925
14,6,100000,50068,55006,99994,57200,50000,55006,100000,57229,56,40,0,0,81,10,540288,685644,2065,678554,7090,1020,44,1020,44,0,0,1029,48.6304,49.1389
15,6,100000,50094,55104,99996,57293,50000,55104,100000,57436,53,47,0,0,86,11,543589,671664,1967,661949,9715,1005,44,1005,44,0,0,1009,49.5466,49.8575
16,6,100000,50000,55003,99999,56773,50000,55003,100000,57070,45,45,0,0,77,1,469323,619012,2068,619012,0,974,0,974,0,0,0,978,51.086,48.2274
17,6,100000,50057,55175,99994,56976,50000,55175,100000,57070,49,53,0,0,85,2,514592,626246,1896,626142,104,980,1,980,1,0,0,986,50.7431,52.8164
18,6,100000,50000,55006,99999,57153,50000,55006,100000,57153,44,51,0,0,87,2,589012,706868,2065,706804,64,1047,1,1047,1,0,0,1056,47.3934,47.0318
19,6,100000,50000,55037,99994,57197,50000,55037,100000,57197,63,67,0,0,91,4,548484,656424,2034,656103,321,1013,4,1013,4,0,0,1022,48.8639,49.6209
20,6,100000,50000,55012,99993,56887,50000,55012,100000,57123,44,52,0,0,73,6,436938,606049,2059,602818,3231,961,25,960,25,0,0,965,51.8589,53.0056
21,6,100000,50000,55011,99954,57048,50000,55011,100000,57070,64,55,0,0,79,2,551059,658075,2060,658009,66,1027,1,1024,1,0,0,1031,48.5272,49.7995
22,6,100000,50000,55003,99981,57511,50000,55003,100000,57613,51,31,0,0,88,15,550872,677530,2068,663635,13895,998,43,998,43,0,0,1002,49.9311,50.9555
23,6,100000,50000,55004,99995,57379,50000,55004,100000,57396,57,65,0,0,82,11,552241,667453,2067,660297,7156,1002,35,1002,35,0,0,1009,49.5437,50.5535
24,6,100000,50105,55015,99999,57053,50000,55015,100000,57070,50,48,0,0,82,1,554126,670094,2056,670094,0,1021,0,1021,0,0,0,1029,48.6196,48.2531
