Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~400~400~e_RA_fTA~2000~2000~800~800~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1780,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50051,55044,99990,56002,50000,55044,100000,56058,49,36,0,0,69,11,305681,367666,577,363913,3753,978,19,978,19,0,0,983,50.8788,49.1927
2,6,100000,50262,55046,99933,55603,50000,55046,100000,55620,50,33,0,0,73,4,297477,360416,575,360055,361,969,8,969,8,0,0,973,51.4311,51.5061
3,6,100000,50042,55026,99144,55713,50000,55026,99482,55797,57,27,0,0,67,5,308225,380401,595,378751,1650,1019,12,1019,12,0,0,1034,48.3717,49.9384
4,6,100000,50000,55255,99994,55780,50000,55255,100000,55839,73,51,0,0,72,7,313393,383364,366,382186,1178,1037,9,1035,9,0,0,1041,48.076,46.4219
5,6,100000,50000,55059,60503,55739,50000,55059,60902,55920,100,0,0,0,56,3,73246,84497,562,84096,401,220,2,219,2,0,0,1001,49.984,50.7696
6,6,100000,50057,55141,100000,55590,50000,55141,100000,55620,45,40,0,0,66,1,280488,353247,480,353247,0,960,0,960,0,0,0,965,51.8506,51.618
7,6,100000,50000,55021,99992,55538,50000,55021,100000,55620,49,57,0,0,63,2,311196,384058,600,383872,186,1040,2,1040,2,0,0,1044,47.9223,46.3551
8,6,100000,50033,55011,93312,55521,50000,55011,93627,55620,96,0,0,0,67,2,293301,334450,610,334449,1,891,2,891,1,0,0,1010,49.4529,48.9313
9,6,100000,50000,0,52949,0,50000,0,53299,0,98,0,0,0,50,1,14745,20537,0,20537,0,59,0,59,-1,0,0,1028,48.6066,49.2273
10,6,100000,50128,55016,72153,55569,50000,55016,72384,55620,114,0,0,0,68,4,130737,169049,605,168793,256,449,5,449,5,0,0,984,50.7986,48.3923
11,6,100000,50040,55010,99996,55551,50000,55010,100000,55620,65,54,0,0,73,6,361493,389934,611,389355,579,1055,5,1055,5,0,0,1059,47.2363,47.1554
12,6,100000,50002,55058,74144,55484,50000,55058,74431,55620,104,0,0,0,64,2,126344,170963,563,170889,74,461,1,461,1,0,0,1001,49.954,48.3389
13,6,100000,50000,55002,64624,55545,50000,55002,64996,55620,93,0,0,0,55,2,70492,99755,619,99647,108,271,2,270,2,0,0,961,51.9375,51.7805
14,6,100000,50000,55016,83937,55731,50000,55016,84156,55785,96,0,0,0,68,7,232169,279399,605,278036,1363,734,10,734,10,0,0,1026,48.7327,49.0159
15,6,100000,50044,55054,98006,55632,50000,55054,98292,55709,94,6,0,0,74,6,300651,359285,567,358289,996,964,6,964,6,0,0,1007,49.6958,50.0201
16,6,100000,50008,55032,74507,55610,50000,55032,74903,55645,90,0,0,0,54,3,127327,175236,589,174993,243,471,7,471,7,0,0,975,51.2895,48.2423
17,6,100000,50007,55125,99968,55723,50000,55125,100000,55794,51,51,0,0,66,9,308145,358943,496,357279,1664,980,10,980,10,0,0,983,50.8574,52.6288
18,6,100000,50156,55018,99999,55615,50000,55018,100000,55643,44,51,0,0,65,3,319458,390428,603,390259,169,1047,3,1047,3,0,0,1053,47.385,46.6509
19,6,100000,50000,0,53411,0,50000,0,53710,0,130,0,0,0,44,1,14485,21183,0,21183,0,63,0,63,-1,0,0,1020,49.0579,49.5316
20,6,100000,50000,55048,86238,55518,50000,55048,86544,55620,96,0,0,0,65,4,204440,268323,573,268019,304,723,4,723,4,0,0,960,52.0834,52.8862
21,6,100000,50001,55036,99892,55714,50000,55036,100000,55717,69,50,0,0,67,4,339322,378954,585,378545,409,1019,8,1019,8,0,0,1027,48.732,49.8717
22,6,100000,50000,55002,98330,55596,50000,55002,98729,55664,75,7,0,0,65,4,291565,362662,619,362301,361,973,6,972,6,0,0,997,50.1185,50.9499
23,6,100000,50050,55003,99993,55603,50000,55003,100000,55620,59,63,0,0,64,1,319794,370994,618,370994,0,999,0,999,0,0,0,1004,49.8345,50.68
24,6,100000,50000,55035,99999,55534,50000,55035,100000,55620,51,47,0,0,70,4,312744,379847,586,379618,229,1021,5,1021,5,0,0,1027,48.7173,48.2482
