50001, 334, 1, 0, 0, 0, 0, 0, 0, 2, 0
50021, 336, 1, 0, 0, 0, 0, 0, 0, 22, 0
50041, 336, 1, 0, 0, 0, 0, 0, 0, 42, 0
50061, 336, 1, 0, 0, 0, 0, 0, 0, 62, 0
50081, 337, 1, 0, 0, 0, 0, 0, 0, 82, 0
50101, 339, 1, 0, 0, 0, 0, 0, 0, 102, 0
50121, 340, 1, 0, 0, 0, 0, 0, 0, 122, 0
50141, 338, 1, 0, 0, 0, 0, 0, 0, 142, 0
50161, 338, 1, 0, 0, 0, 0, 0, 0, 162, 0
50181, 339, 1, 0, 0, 0, 0, 0, 0, 182, 0
50201, 340, 1, 0, 0, 0, 0, 0, 0, 202, 0
50221, 339, 1, 0, 0, 0, 0, 0, 0, 222, 0
50241, 341, 1, 0, 0, 0, 0, 0, 0, 242, 0
50261, 342, 2, 0, 0, 0, 0, 0, 0, 265, 7
50281, 342, 2, 0, 0, 0, 0, 0, 0, 305, 39
50301, 341, 3, 0, 0, 0, 0, 0, 0, 362, 74
50321, 339, 3, 0, 0, 0, 0, 0, 0, 422, 78
50341, 337, 4, 0, 0, 0, 0, 0, 0, 485, 85
50361, 339, 4, 0, 0, 0, 0, 0, 0, 565, 117
50381, 342, 4, 0, 0, 0, 0, 0, 0, 645, 117
50401, 344, 4, 0, 0, 0, 0, 0, 0, 725, 117
50421, 343, 5, 0, 0, 0, 0, 0, 0, 810, 128
50441, 344, 5, 0, 0, 0, 0, 0, 0, 910, 156
50461, 342, 5, 0, 0, 0, 0, 0, 0, 1010, 156
50481, 341, 8, 0, 0, 0, 0, 0, 0, 1125, 200
50501, 339, 8, 0, 0, 0, 0, 0, 0, 1285, 326
50521, 340, 8, 0, 0, 0, 0, 0, 0, 1445, 400
50541, 337, 8, 0, 0, 0, 0, 0, 0, 1598, 446
50561, 332, 8, 0, 0, 0, 0, 0, 0, 1738, 492
50581, 332, 8, 0, 0, 0, 0, 0, 0, 1878, 566
50601, 332, 8, 0, 0, 0, 0, 0, 0, 2003, 606
50621, 331, 8, 0, 0, 0, 0, 0, 0, 2123, 646
50641, 330, 8, 0, 0, 0, 0, 0, 0, 2243, 696
50661, 331, 8, 0, 0, 0, 0, 0, 0, 2363, 766
50681, 332, 8, 0, 0, 0, 0, 0, 0, 2483, 806
50701, 331, 10, 0, 0, 0, 0, 0, 0, 2609, 900
50721, 330, 10, 0, 0, 0, 0, 0, 0, 2749, 1019
50741, 332, 10, 0, 0, 0, 0, 0, 0, 2889, 1059
50761, 332, 10, 0, 0, 0, 0, 0, 0, 3029, 1099
50781, 332, 10, 0, 0, 0, 0, 0, 0, 3169, 1169
50801, 329, 12, 0, 0, 0, 0, 0, 0, 3343, 1288
50821, 330, 12, 0, 0, 0, 0, 0, 0, 3523, 1338
50841, 329, 12, 0, 0, 0, 0, 0, 0, 3703, 1442
50861, 326, 12, 0, 0, 0, 0, 0, 0, 3873, 1570
50881, 326, 12, 0, 0, 0, 0, 0, 0, 4033, 1618
50901, 325, 12, 0, 0, 0, 0, 0, 0, 4193, 1658
50921, 325, 12, 0, 0, 0, 0, 0, 0, 4353, 1722
50941, 324, 13, 0, 0, 0, 0, 0, 0, 4513, 1779
50961, 323, 13, 0, 0, 0, 0, 0, 0, 4693, 1857
50981, 322, 14, 0, 0, 0, 0, 0, 0, 4856, 1888
51001, 319, 16, 0, 0, 0, 0, 0, 0, 5031, 1944
51021, 322, 16, 0, 0, 0, 0, 0, 0, 5231, 1990
51041, 321, 16, 0, 0, 0, 0, 0, 0, 5431, 2034
51061, 322, 16, 0, 0, 0, 0, 0, 0, 5631, 2076
51081, 321, 16, 0, 0, 0, 0, 0, 0, 5831, 2108
51101, 321, 17, 0, 0, 0, 0, 0, 0, 6035, 2116
51121, 323, 17, 0, 0, 0, 0, 0, 0, 6255, 2148
51141, 319, 17, 0, 0, 0, 0, 0, 0, 6475, 2148
51161, 316, 17, 0, 0, 0, 0, 0, 0, 6695, 2148
51181, 316, 17, 0, 0, 0, 0, 0, 0, 6915, 2188
51201, 314, 18, 0, 0, 0, 0, 0, 0, 7136, 2206
51221, 314, 18, 0, 0, 0, 0, 0, 0, 7356, 2286
51241, 315, 18, 0, 0, 0, 0, 0, 0, 7576, 2308
51261, 313, 19, 0, 0, 0, 0, 0, 0, 7804, 2325
51281, 314, 20, 0, 0, 0, 0, 0, 0, 8062, 2384
51301, 313, 21, 0, 0, 0, 0, 0, 0, 8338, 2439
51321, 314, 21, 0, 0, 0, 0, 0, 0, 8618, 2489
51341, 311, 21, 0, 0, 0, 0, 0, 0, 8898, 2539
51361, 313, 21, 0, 0, 0, 0, 0, 0, 9178, 2595
51381, 313, 21, 0, 0, 0, 0, 0, 0, 9458, 2625
51401, 309, 23, 0, 0, 0, 0, 0, 0, 9764, 2745
51421, 307, 23, 0, 0, 0, 0, 0, 0, 10064, 2845
51441, 308, 23, 0, 0, 0, 0, 0, 0, 10364, 2953
51461, 306, 25, 0, 0, 0, 0, 0, 0, 10688, 3101
51481, 307, 25, 0, 0, 0, 0, 0, 0, 11028, 3285
51501, 305, 25, 0, 0, 0, 0, 0, 0, 11368, 3413
51521, 303, 26, 0, 0, 0, 0, 0, 0, 11718, 3557
51541, 302, 26, 0, 0, 0, 0, 0, 0, 12078, 3693
51561, 299, 26, 0, 0, 0, 0, 0, 0, 12438, 3833
51581, 300, 26, 0, 0, 0, 0, 0, 0, 12798, 4027
51601, 300, 27, 0, 0, 0, 0, 0, 0, 13148, 4240
51621, 298, 27, 0, 0, 0, 0, 0, 0, 13508, 4415
51641, 299, 27, 0, 0, 0, 0, 0, 0, 13848, 4511
51661, 298, 27, 0, 0, 0, 0, 0, 0, 14169, 4627
51681, 299, 27, 0, 0, 0, 0, 0, 0, 14489, 4735
51701, 299, 27, 0, 0, 0, 0, 0, 0, 14809, 4847
51721, 301, 27, 0, 0, 0, 0, 0, 0, 15129, 4935
51741, 300, 28, 0, 0, 0, 0, 0, 0, 15466, 5050
51761, 302, 28, 0, 0, 0, 0, 0, 0, 15806, 5142
51781, 303, 28, 0, 0, 0, 0, 0, 0, 16146, 5254
51801, 302, 28, 0, 0, 0, 0, 0, 0, 16478, 5452
51821, 303, 28, 0, 0, 0, 0, 0, 0, 16798, 5648
51841, 303, 28, 0, 0, 0, 0, 0, 0, 17118, 5842
51861, 305, 28, 0, 0, 0, 0, 0, 0, 17438, 5990
51881, 306, 28, 0, 0, 0, 0, 0, 0, 17758, 6094
51901, 305, 29, 0, 0, 0, 0, 0, 0, 18096, 6277
51921, 303, 29, 0, 0, 0, 0, 0, 0, 18396, 6410
51941, 304, 29, 0, 0, 0, 0, 0, 0, 18692, 6558
51961, 304, 29, 0, 0, 0, 0, 0, 0, 18972, 6678
51981, 302, 30, 0, 0, 0, 0, 0, 0, 19238, 6801
52001, 302, 31, 0, 0, 0, 0, 0, 0, 19514, 6970
52021, 301, 32, 0, 0, 0, 0, 0, 0, 19792, 7153
52041, 302, 32, 0, 0, 0, 0, 0, 0, 20072, 7313
52061, 306, 32, 0, 0, 0, 0, 0, 0, 20352, 7463
52081, 303, 33, 0, 0, 0, 0, 0, 0, 20639, 7617
52101, 301, 34, 0, 0, 0, 0, 0, 0, 20941, 7765
52121, 304, 34, 0, 0, 0, 0, 0, 0, 21261, 7881
52141, 304, 34, 0, 0, 0, 0, 0, 0, 21578, 7961
52161, 304, 34, 0, 0, 0, 0, 0, 0, 21878, 8041
52181, 299, 37, 0, 0, 0, 0, 0, 0, 22189, 8145
52201, 301, 36, 0, 0, 0, 0, 0, 0, 22549, 8425
52221, 302, 36, 0, 0, 0, 0, 0, 0, 22909, 8567
52241, 302, 36, 0, 0, 0, 0, 0, 0, 23269, 8739
52261, 302, 36, 0, 0, 0, 0, 0, 0, 23629, 8927
52281, 304, 36, 0, 0, 0, 0, 0, 0, 23989, 9073
52301, 306, 36, 0, 0, 0, 0, 0, 0, 24349, 9249
52321, 308, 36, 0, 0, 0, 0, 0, 0, 24709, 9415
52341, 311, 36, 0, 0, 0, 0, 0, 0, 25069, 9535
52361, 310, 37, 0, 0, 0, 0, 0, 0, 25429, 9682
52381, 312, 37, 0, 0, 0, 0, 0, 0, 25789, 9814
52401, 313, 37, 0, 0, 0, 0, 0, 0, 26140, 9960
52421, 315, 37, 0, 0, 0, 0, 0, 0, 26450, 10176
52441, 318, 37, 0, 0, 0, 0, 0, 0, 26750, 10322
52461, 318, 37, 0, 0, 0, 0, 0, 0, 27050, 10424
52481, 317, 37, 0, 0, 0, 0, 0, 0, 27346, 10500
52501, 318, 37, 0, 0, 0, 0, 0, 0, 27621, 10555
52521, 317, 37, 0, 0, 0, 0, 0, 0, 27881, 10643
52541, 316, 38, 0, 0, 0, 0, 0, 0, 28146, 10725
52561, 315, 38, 0, 0, 0, 0, 0, 0, 28426, 10795
52581, 313, 39, 0, 0, 0, 0, 0, 0, 28713, 10882
52601, 315, 38, 0, 0, 0, 0, 0, 0, 29013, 11012
52621, 316, 38, 0, 0, 0, 0, 0, 0, 29313, 11098
52641, 314, 38, 0, 0, 0, 0, 0, 0, 29593, 11190
52661, 314, 38, 0, 0, 0, 0, 0, 0, 29873, 11248
52681, 313, 38, 0, 0, 0, 0, 0, 0, 30153, 11364
52701, 313, 38, 0, 0, 0, 0, 0, 0, 30433, 11412
52721, 313, 38, 0, 0, 0, 0, 0, 0, 30713, 11488
52741, 316, 38, 0, 0, 0, 0, 0, 0, 30993, 11528
52761, 314, 39, 0, 0, 0, 0, 0, 0, 31277, 11576
52781, 311, 40, 0, 0, 0, 0, 0, 0, 31588, 11763
52801, 309, 40, 0, 0, 0, 0, 0, 0, 31904, 11921
52821, 311, 40, 0, 0, 0, 0, 0, 0, 32204, 12011
52841, 313, 40, 0, 0, 0, 0, 0, 0, 32504, 12087
52861, 315, 40, 0, 0, 0, 0, 0, 0, 32804, 12143
52881, 314, 41, 0, 0, 0, 0, 0, 0, 33102, 12248
52901, 311, 41, 0, 0, 0, 0, 0, 0, 33384, 12348
52921, 310, 41, 0, 0, 0, 0, 0, 0, 33664, 12444
52941, 310, 41, 0, 0, 0, 0, 0, 0, 33944, 12486
52961, 312, 41, 0, 0, 0, 0, 0, 0, 34224, 12526
52981, 309, 43, 0, 0, 0, 0, 0, 0, 34532, 12649
53001, 307, 44, 0, 0, 0, 0, 0, 0, 34854, 12743
53021, 307, 45, 0, 0, 0, 0, 0, 0, 35201, 12845
53041, 306, 45, 0, 0, 0, 0, 0, 0, 35541, 12971
53061, 308, 45, 0, 0, 0, 0, 0, 0, 35881, 13057
53081, 309, 45, 0, 0, 0, 0, 0, 0, 36221, 13167
53101, 304, 46, 0, 0, 0, 0, 0, 0, 36558, 13346
53121, 306, 46, 0, 0, 0, 0, 0, 0, 36898, 13470
53141, 305, 47, 0, 0, 0, 0, 0, 0, 37238, 13511
53161, 307, 47, 0, 0, 0, 0, 0, 0, 37598, 13589
53181, 309, 47, 0, 0, 0, 0, 0, 0, 37948, 13629
53201, 306, 46, 0, 0, 0, 0, 0, 0, 38268, 13693
53221, 305, 46, 0, 0, 0, 0, 0, 0, 38568, 13755
53241, 306, 45, 0, 0, 0, 0, 0, 0, 38855, 13816
53261, 307, 44, 0, 0, 0, 0, 0, 0, 39121, 13866
53281, 307, 44, 0, 0, 0, 0, 0, 0, 39380, 13902
53301, 309, 43, 0, 0, 0, 0, 0, 0, 39620, 13938
53321, 307, 43, 0, 0, 0, 0, 0, 0, 39860, 14004
53341, 305, 43, 0, 0, 0, 0, 0, 0, 40100, 14072
53361, 304, 43, 0, 0, 0, 0, 0, 0, 40340, 14110
53381, 304, 43, 0, 0, 0, 0, 0, 0, 40580, 14142
53401, 303, 43, 0, 0, 0, 0, 0, 0, 40820, 14142
53421, 303, 43, 0, 0, 0, 0, 0, 0, 41060, 14142
53441, 304, 43, 0, 0, 0, 0, 0, 0, 41300, 14142
53461, 303, 44, 0, 0, 0, 0, 0, 0, 41544, 14177
53481, 303, 44, 0, 0, 0, 0, 0, 0, 41804, 14221
53501, 302, 44, 0, 0, 0, 0, 0, 0, 42064, 14237
53521, 299, 45, 0, 0, 0, 0, 0, 0, 42324, 14312
53541, 298, 46, 0, 0, 0, 0, 0, 0, 42587, 14473
53561, 298, 46, 0, 0, 0, 0, 0, 0, 42867, 14601
53581, 298, 45, 0, 0, 0, 0, 0, 0, 43145, 14743
53601, 300, 44, 0, 0, 0, 0, 0, 0, 43411, 14825
53621, 302, 44, 0, 0, 0, 0, 0, 0, 43671, 14909
53641, 304, 44, 0, 0, 0, 0, 0, 0, 43931, 14959
53661, 303, 44, 0, 0, 0, 0, 0, 0, 44191, 15041
53681, 305, 44, 0, 0, 0, 0, 0, 0, 44441, 15119
53701, 305, 45, 0, 0, 0, 0, 0, 0, 44686, 15169
53721, 304, 46, 0, 0, 0, 0, 0, 0, 44955, 15295
53741, 302, 46, 0, 0, 0, 0, 0, 0, 45235, 15359
53761, 302, 46, 0, 0, 0, 0, 0, 0, 45498, 15399
53781, 301, 46, 0, 0, 0, 0, 0, 0, 45758, 15439
53801, 301, 46, 0, 0, 0, 0, 0, 0, 46016, 15479
53821, 301, 46, 0, 0, 0, 0, 0, 0, 46256, 15541
53841, 299, 46, 0, 0, 0, 0, 0, 0, 46496, 15663
53861, 301, 46, 0, 0, 0, 0, 0, 0, 46736, 15739
53881, 302, 47, 0, 0, 0, 0, 0, 0, 46992, 15831
53901, 305, 47, 0, 0, 0, 0, 0, 0, 47252, 15879
53921, 304, 47, 0, 0, 0, 0, 0, 0, 47512, 15945
53941, 305, 47, 0, 0, 0, 0, 0, 0, 47772, 16061
53961, 306, 48, 0, 0, 0, 0, 0, 0, 48049, 16153
53981, 307, 49, 0, 0, 0, 0, 0, 0, 48345, 16251
54001, 303, 48, 0, 0, 0, 0, 0, 0, 48645, 16319
54021, 304, 48, 0, 0, 0, 0, 0, 0, 48945, 16383
54041, 304, 49, 0, 0, 0, 0, 0, 0, 49253, 16497
54061, 301, 49, 0, 0, 0, 0, 0, 0, 49573, 16599
54081, 301, 49, 0, 0, 0, 0, 0, 0, 49890, 16639
54101, 299, 49, 0, 0, 0, 0, 0, 0, 50190, 16679
54121, 302, 49, 0, 0, 0, 0, 0, 0, 50490, 16719
54141, 301, 48, 0, 0, 0, 0, 0, 0, 50764, 16741
54161, 298, 48, 0, 0, 0, 0, 0, 0, 51006, 16773
54181, 297, 48, 0, 0, 0, 0, 0, 0, 51246, 16783
54201, 300, 48, 0, 0, 0, 0, 0, 0, 51486, 16829
54221, 300, 48, 0, 0, 0, 0, 0, 0, 51723, 16853
54241, 298, 47, 0, 0, 0, 0, 0, 0, 51943, 16853
54261, 297, 47, 0, 0, 0, 0, 0, 0, 52163, 16903
54281, 302, 47, 0, 0, 0, 0, 0, 0, 52383, 16933
54301, 299, 48, 0, 0, 0, 0, 0, 0, 52614, 16987
54321, 299, 48, 0, 0, 0, 0, 0, 0, 52851, 17013
54341, 298, 48, 0, 0, 0, 0, 0, 0, 53071, 17083
54361, 296, 49, 0, 0, 0, 0, 0, 0, 53298, 17107
54381, 299, 49, 0, 0, 0, 0, 0, 0, 53538, 17143
54401, 300, 48, 0, 0, 0, 0, 0, 0, 53778, 17185
54421, 299, 49, 0, 0, 0, 0, 0, 0, 54026, 17235
54441, 299, 49, 0, 0, 0, 0, 0, 0, 54286, 17321
54461, 298, 49, 0, 0, 0, 0, 0, 0, 54548, 17345
54481, 300, 49, 0, 0, 0, 0, 0, 0, 54828, 17381
54501, 304, 49, 0, 0, 0, 0, 0, 0, 55097, 17387
54521, 305, 49, 0, 0, 0, 0, 0, 0, 55359, 17461
54541, 304, 48, 0, 0, 0, 0, 0, 0, 55639, 17525
54561, 305, 48, 0, 0, 0, 0, 0, 0, 55904, 17581
54581, 305, 47, 0, 0, 0, 0, 0, 0, 56164, 17601
54601, 303, 47, 0, 0, 0, 0, 0, 0, 56424, 17661
54621, 303, 47, 0, 0, 0, 0, 0, 0, 56684, 17669
54641, 301, 47, 0, 0, 0, 0, 0, 0, 56944, 17701
54661, 298, 49, 0, 0, 0, 0, 0, 0, 57219, 17749
54681, 297, 49, 0, 0, 0, 0, 0, 0, 57519, 17821
54701, 299, 49, 0, 0, 0, 0, 0, 0, 57815, 17837
